room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11014109,8599890,Shared room,,Tallinn,1,0.0,10,1.0,21.0,,59.439158,24.744797,2016-12-26 15:17:45.275627
14245104,86680001,Shared room,,Tallinn,1,0.0,2,1.0,97.0,,59.396642,24.704458,2016-12-26 15:17:36.218045
11013348,8599890,Shared room,,Tallinn,3,4.5,10,1.0,10.0,,59.439292,24.74524,2016-12-26 15:17:31.859926
11004622,8599890,Shared room,,Tallinn,2,0.0,10,1.0,10.0,,59.439497,24.745057,2016-12-26 15:17:31.855423
11005064,8599890,Shared room,,Tallinn,0,0.0,1,1.0,10.0,,59.439671,24.745128,2016-12-26 15:17:31.853253
11004144,8599890,Shared room,,Tallinn,6,4.5,10,1.0,10.0,,59.439797,24.745335,2016-12-26 15:17:31.850636
8643329,45437747,Shared room,,Tallinn,0,0.0,2,1.0,34.0,,59.429238,24.772264,2016-12-26 15:17:30.924845
11005298,8599890,Shared room,,Tallinn,4,5.0,1,1.0,10.0,,59.439815,24.745633,2016-12-26 15:17:30.921761
14679509,14686659,Shared room,,Tallinn,2,0.0,2,1.0,41.0,,59.430627,24.752762,2016-12-26 15:17:30.913569
11014293,8599890,Shared room,,Tallinn,7,4.5,10,1.0,10.0,,59.439424,24.745413,2016-12-26 15:17:30.910372
11013907,8599890,Shared room,,Tallinn,6,4.0,10,1.0,10.0,,59.439397,24.745351,2016-12-26 15:17:30.907649
11416511,59939430,Shared room,,Tallinn,2,0.0,1,1.0,16.0,,59.406092,24.669912,2016-12-26 15:17:30.905114
8872975,13963747,Shared room,,Tallinn,16,4.5,16,1.0,13.0,,59.435561,24.749049,2016-12-26 15:17:30.901682
15023692,9002238,Shared room,,Tallinn,0,0.0,2,1.0,32.0,,59.445285,24.748526,2016-12-26 15:17:30.898918
3109223,15804035,Shared room,,Tallinn,56,4.5,1,1.0,15.0,,59.436849,24.762524,2016-12-26 15:17:30.895166
6205070,32057976,Shared room,,Tallinn,0,0.0,1,1.0,23.0,,59.413541,24.736055,2016-12-26 15:17:30.892766
1853617,9677390,Shared room,,Tallinn,78,5.0,6,1.0,16.0,,59.438817,24.749221,2016-12-26 15:17:30.889402
3910733,3241649,Shared room,,Tallinn,6,5.0,3,1.0,38.0,,59.446596,24.731042,2016-12-26 15:17:30.879284
3475581,9677390,Shared room,,Tallinn,21,4.5,6,1.0,14.0,,59.438532,24.750614,2016-12-26 15:17:30.876852
14518768,89665210,Shared room,,Tallinn,1,0.0,2,1.0,38.0,,59.417158,24.654845,2016-12-26 15:17:30.874660
8075088,8599890,Shared room,,Tallinn,49,4.5,16,1.0,10.0,,59.439219,24.745828,2016-12-26 15:17:30.872364
15592450,25405753,Shared room,,Tallinn,1,0.0,2,1.0,27.0,,59.432493,24.767247,2016-12-26 15:17:30.870160
8025050,40305217,Shared room,,Tallinn,52,4.5,4,1.0,21.0,,59.43987,24.764769,2016-12-26 15:17:30.867762
9541254,28325713,Shared room,,Tallinn,15,5.0,1,1.0,10.0,,59.437176,24.741983,2016-12-26 15:17:30.865229
11208196,58369683,Entire home/apt,,Tallinn,3,5.0,6,3.0,108.0,,59.461527,24.886099,2016-12-26 15:14:40.845785
1454226,3886044,Entire home/apt,,Tallinn,61,4.5,6,1.0,102.0,,59.4069,24.743212,2016-12-26 15:14:36.924978
