room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16787505,1161,19374023,Entire home/apt,,Tallin,,Tallinn,0,,4,1.0,,34.0,,2017-04-29 22:24:33.563084,59.447091,24.735082,0101000020E6100000D6E07D552EBC384000AB23473AB94D40
18109559,1161,15043141,Entire home/apt,,Tallin,,Tallinn,0,,4,1.0,,31.0,,2017-04-29 22:24:35.450757,59.433647,24.809983,0101000020E6100000E350BF0B5BCF38401781B1BE81B74D40
17106697,1161,114853661,Entire home/apt,,Tallin,,Tallinn,0,,2,0.0,,26.0,,2017-04-29 22:24:35.465279,59.427399,24.771928,0101000020E6100000DFDDCA129DC53840EBABAB02B5B64D40
16990714,1161,113787374,Entire home/apt,,Tallin,,Tallinn,0,,5,3.0,,38.0,,2017-04-29 22:24:35.467815,59.428822,24.744614,0101000020E6100000CC24EA059FBE384014E7A8A3E3B64D40
8086644,1161,12321362,Entire home/apt,,Tallin,,Tallinn,1,,4,1.0,,25.0,,2017-04-29 22:24:35.471715,59.415567,24.714178,0101000020E6100000CF85915ED4B63840FF25A94C31B54D40
18066677,1161,112522357,Entire home/apt,,Tallin,,Tallinn,1,,5,2.0,,40.0,,2017-04-29 22:24:35.504540,59.40758,24.684392,0101000020E6100000DFA4695034AF38407940D9942BB44D40
17505367,1161,72399878,Entire home/apt,,Tallin,,Tallinn,1,,4,0.0,,23.0,,2017-04-29 22:24:35.511838,59.447396,24.700085,0101000020E6100000906B43C538B338403C2EAA4544B94D40
10999885,1161,55856000,Entire home/apt,,Tallin,,Tallinn,0,,4,1.0,,39.0,,2017-04-29 22:24:37.322326,59.396695,24.707027,0101000020E61000009563B2B8FFB438404DBED9E6C6B24D40
13679847,1161,79633751,Entire home/apt,,Tallin,,Tallinn,1,,4,1.0,,28.0,,2017-04-29 22:24:37.349547,59.409104,24.726556,0101000020E61000006BB6F292FFB93840D65416855DB44D40
17570702,1161,104210952,Entire home/apt,,Tallin,,Tallinn,1,,4,2.0,,39.0,,2017-04-29 22:24:37.354093,59.436156,24.763644,0101000020E610000060C9552C7EC3384022FAB5F5D3B74D40
17653189,1161,118843183,Entire home/apt,,Tallin,,Tallinn,0,,2,0.0,,34.0,,2017-04-29 22:24:37.381355,59.411518,24.737235,0101000020E61000007077D66EBBBC384090DB2F9FACB44D40
16688184,1161,48778315,Entire home/apt,,Tallin,,Tallinn,0,,5,2.0,,39.0,,2017-04-29 22:24:39.415463,59.427004,24.728625,0101000020E61000004A0C022B87BA38406EA12B11A8B64D40
13839692,1161,17367967,Entire home/apt,,Tallin,,Tallinn,1,,9,3.0,,16.0,,2017-04-29 22:24:39.442729,59.431725,24.757473,0101000020E61000005F9A22C0E9C13840CCEEC9C342B74D40
17167983,1161,17367967,Entire home/apt,,Tallin,,Tallinn,0,,3,1.0,,39.0,,2017-04-29 22:24:41.301483,59.42951,24.753317,0101000020E610000055850662D9C0384009A7052FFAB64D40
11557765,1161,16746426,Entire home/apt,,Tallin,,Tallinn,2,,3,1.0,,39.0,,2017-04-29 22:24:41.319771,59.455966,24.676493,0101000020E610000012F92EA52EAD3840410B09185DBA4D40
7984262,1161,26965886,Entire home/apt,,Tallin,,Tallinn,1,,2,1.0,,31.0,,2017-04-29 22:24:41.328043,59.435801,24.822034,0101000020E61000003733FAD170D238403448C153C8B74D40
6667716,1161,12712221,Entire home/apt,,Tallin,,Tallinn,1,,4,1.0,,41.0,,2017-04-29 22:24:41.342063,59.449799,24.690126,0101000020E61000008A1EF818ACB0384002637D0393B94D40
13304626,1161,10466958,Entire home/apt,,Tallin,,Tallinn,2,,2,1.0,,41.0,,2017-04-29 22:24:43.006633,59.417353,24.730429,0101000020E6100000CC0C1B65FDBA384099F1B6D26BB54D40
16038625,1161,68551851,Entire home/apt,,Tallin,,Tallinn,2,,3,0.0,,34.0,,2017-04-29 22:24:43.009146,59.408994,24.727762,0101000020E61000008445459C4EBA38404F2157EA59B44D40
17652485,1161,93629658,Entire home/apt,,Tallin,,Tallinn,2,,4,1.0,,34.0,,2017-04-29 22:24:43.012198,59.428609,24.771748,0101000020E6100000DFC0E44691C53840B9E2E2A8DCB64D40
6981169,1161,35134772,Entire home/apt,,Tallin,,Tallinn,1,,3,1.0,,39.0,,2017-04-29 22:24:44.577625,59.433068,24.758104,0101000020E61000007FF78E1A13C23840D978B0C56EB74D40
7778620,1161,39774645,Entire home/apt,,Tallin,,Tallinn,0,,3,1.0,,34.0,,2017-04-29 22:24:44.608719,59.399246,24.669768,0101000020E610000047E867EA75AB38408787307E1AB34D40
18031216,1161,40862570,Entire home/apt,,Tallin,,Tallinn,1,,3,1.0,,41.0,,2017-04-29 22:24:47.735554,59.427139,24.768741,0101000020E61000002618CE35CCC438404EECA17DACB64D40
13705560,1161,23082949,Entire home/apt,,Tallin,,Tallinn,2,,2,1.0,,23.0,,2017-04-29 22:24:47.754015,59.429165,24.77188,0101000020E6100000BD6F7CED99C538403ECBF3E0EEB64D40
