room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12347985,1270,66682359,Shared room,,Moscow,Москва,район Коптево,0,0.0,1,1.0,,235.0,,2017-05-16 06:30:51.511552,55.84157,37.5367,0101000020E6100000B1E1E995B2C44240B9A5D590B8EB4B40
3819061,1270,19640907,Shared room,,Moscow,Москва,район Раменки,0,0.0,11,1.0,,103.0,,2017-05-16 06:30:45.102768,55.695128,37.509978,0101000020E6100000F9D687F546C1424056444DF4F9D84B40
8796314,1270,20227444,Shared room,,Moscow,Москва,район Арбат,0,0.0,2,1.0,,91.0,,2017-05-16 06:30:45.099095,55.753016,37.586504,0101000020E6100000917C259012CB4240B0AE0AD462E04B40
6514355,1270,13449393,Shared room,,Moscow,Москва,район Аэропорт,0,0.0,2,1.0,,89.0,,2017-05-16 06:30:45.096264,55.806445,37.545711,0101000020E6100000A208A9DBD9C54240E882FA9639E74B40
5845485,1270,29427738,Shared room,,Moscow,Москва,район Марьино,0,0.0,2,1.0,,91.0,,2017-05-16 06:30:45.031077,55.645608,37.716876,0101000020E6100000C6A4BF97C2DB42409B046F48A3D24B40
1857576,1270,9693781,Shared room,,Moscow,Москва,район Беговой,0,0.0,8,1.0,,72.0,,2017-05-16 06:30:43.358289,55.776588,37.573852,0101000020E6100000425F7AFB73C94240A73B4F3C67E34B40
5892619,1270,30530515,Shared room,,Moscow,Москва,Басманный район,0,0.0,6,1.0,,70.0,,2017-05-16 06:30:43.354420,55.772913,37.679758,0101000020E6100000E198654F02D742409ED32CD0EEE24B40
15004431,1270,94650627,Shared room,,Moscow,Москва,Таганский район,0,0.0,3,1.0,,63.0,,2017-05-16 06:30:43.341414,55.733281,37.681023,0101000020E61000007369FCC22BD742409BE3DC26DCDD4B40
1713708,1270,4319085,Shared room,,Moscow,Москва,Басманный район,2,0.0,1,1.0,,82.0,,2017-05-16 06:30:43.325267,55.75898,37.646937,0101000020E610000043C9E4D4CED24240B728B34126E14B40
5892479,1270,30530515,Shared room,,Moscow,Москва,Басманный район,0,0.0,6,1.0,,70.0,,2017-05-16 06:30:43.298145,55.765097,37.662964,0101000020E610000072361D01DCD4424044A2D0B2EEE14B40
12693958,1270,21220865,Shared room,,Moscow,Москва,Пресненский район,24,5.0,6,1.0,,63.0,,2017-05-16 06:30:43.226511,55.748744,37.541339,0101000020E61000005186AA984AC54240C289E8D7D6DF4B40
2231213,1270,11388191,Shared room,,Moscow,Москва,район Митино,0,0.0,2,1.0,,50.0,,2017-05-16 06:30:42.068705,55.832798,37.357609,0101000020E6100000ACE0B721C6AD42404C16F71F99EA4B40
1460127,1270,5225343,Shared room,,Moscow,Москва,район Гольяново,0,0.0,2,1.0,,43.0,,2017-05-16 06:30:42.061328,55.805371,37.759764,0101000020E6100000CD565EF23FE14240CB129D6516E74B40
3487335,1270,17557737,Shared room,,Moscow,Москва,район Нагатино-Садовники,1,0.0,2,1.0,,55.0,,2017-05-16 06:30:42.028769,55.684,37.657014,0101000020E6100000CF81E50819D44240643BDF4F8DD74B40
1040485,1270,5728833,Shared room,,Moscow,Москва,Даниловский район,0,0.0,1,1.0,,54.0,,2017-05-16 06:30:42.019196,55.713546,37.613999,0101000020E61000006B63EC8497CE42408718AF7955DB4B40
6340561,1270,3011854,Shared room,,Moscow,Москва,район Дорогомилово,0,0.0,1,1.0,,45.0,,2017-05-16 06:30:42.015912,55.736788,37.51754,0101000020E6100000982F2FC03EC24240E90AB6114FDE4B40
7364395,1270,38579015,Shared room,,Moscow,Москва,район Марфино,0,0.0,5,1.0,,62.0,,2017-05-16 06:30:42.006294,55.82703,37.593367,0101000020E610000048C32973F3CB4240CB67791EDCE94B40
