room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
515344,2537612.0,Private room,,Nørrebro,31,5.0,2.0,1.0,66.0,3.0,55.686134,12.559035,2016-01-26 16:06:15.082086
1623589,8633669.0,Entire home/apt,,Vesterbro-Kongens Enghave,2,5.0,,3.0,179.0,5.0,55.665233,12.546167,2016-01-26 16:06:06.483461
2085203,7519274.0,Private room,,Valby,9,5.0,2.0,1.0,43.0,2.0,55.660451,12.51891,2016-01-26 16:06:04.085903
9100149,1896927.0,Entire home/apt,,Nørrebro,0,,4.0,2.0,97.0,1.0,55.691728,12.552323,2016-01-26 16:05:57.403362
9508365,49256485.0,Private room,,Nørrebro,4,5.0,2.0,1.0,54.0,2.0,55.692267,12.551429,2016-01-26 16:05:49.995199
8496268,44731909.0,Private room,,Indre By,1,5.0,1.0,1.0,75.0,1.0,55.673945,12.597236,2016-01-26 16:05:46.152524
5735939,3234289.0,Entire home/apt,,Valby,2,5.0,4.0,1.0,67.0,2.0,55.663839,12.512898,2016-01-26 16:05:35.136478
589278,2711268.0,Private room,,Indre By,72,5.0,1.0,1.0,42.0,2.0,55.679438,12.56088,2016-01-26 16:05:32.574176
3397895,16246634.0,Entire home/apt,,Nørrebro,4,5.0,4.0,2.0,105.0,1.0,55.693558,12.550561,2016-01-26 16:05:13.614695
4429029,22989125.0,Entire home/apt,,Bispebjerg,4,4.5,3.0,1.0,75.0,1.0,55.704021,12.526809,2016-01-26 16:04:59.912145
9588870,46698849.0,Entire home/apt,,Vesterbro-Kongens Enghave,0,,4.0,2.0,148.0,4.0,55.647699,12.549049,2016-01-26 16:04:56.557474
2905579,7789455.0,Entire home/apt,,Indre By,16,5.0,3.0,2.0,239.0,2.0,55.680474,12.578456,2016-01-26 16:04:49.230608
6400368,14010219.0,Entire home/apt,,Indre By,8,5.0,5.0,2.0,149.0,2.0,55.689277,12.574463,2016-01-26 16:04:25.377279
6567717,34353181.0,Entire home/apt,,Vesterbro-Kongens Enghave,0,,4.0,2.0,97.0,1.0,55.670981,12.543852,2016-01-26 16:04:22.736792
6927801,36317832.0,Entire home/apt,,Amager Vest,7,5.0,2.0,1.0,149.0,1.0,55.665462,12.583104,2016-01-26 16:04:18.996496
7786575,40975061.0,Private room,,Østerbro,0,,2.0,1.0,75.0,1.0,55.699656,12.58049,2016-01-26 16:04:15.105902
8884441,46487888.0,Entire home/apt,,Amager Vest,0,,,4.0,105.0,2.0,55.640662,12.586829,2016-01-26 16:03:43.719938
8676259,14683108.0,Private room,,Vanløse,0,,2.0,1.0,52.0,1.0,55.697154,12.524508,2016-01-26 16:03:28.518751
9086982,12671255.0,Private room,,Amager Øst,1,5.0,2.0,1.0,54.0,1.0,55.668292,12.60082,2016-01-26 16:03:18.440831
10794857,40350056.0,Entire home/apt,,Amager Øst,0,,5.0,5.0,127.0,3.0,55.664357,12.600721,2016-01-26 16:03:14.867281
649594,117453.0,Private room,,Vesterbro-Kongens Enghave,39,4.5,2.0,1.0,85.0,4.0,55.663796,12.550621,2016-01-26 16:02:25.123796
6308846,21020293.0,Entire home/apt,,Indre By,2,5.0,5.0,4.0,179.0,7.0,55.696477,12.582384,2016-01-26 16:02:20.426532
6656623,34840167.0,Private room,,Nørrebro,7,4.5,1.0,1.0,35.0,2.0,55.698623,12.544184,2016-01-26 16:02:16.993961
6405657,33409748.0,Entire home/apt,,Bispebjerg,11,4.0,2.0,1.0,60.0,2.0,55.701447,12.524698,2016-01-26 16:02:05.745497
2200758,5934005.0,Entire home/apt,,Vesterbro-Kongens Enghave,8,4.5,3.0,2.0,90.0,4.0,55.668265,12.554519,2016-01-26 16:01:40.231413
9085706,12671255.0,Entire home/apt,,Amager Øst,1,5.0,4.0,2.0,90.0,1.0,55.668752,12.599615,2016-01-26 16:01:27.899095
2684922,1022802.0,Entire home/apt,,Amager Øst,0,,2.0,1.0,200.0,2.0,55.66417,12.615886,2016-01-26 16:01:22.235369
5532414,17280878.0,Private room,,Nørrebro,13,5.0,2.0,1.0,68.0,2.0,55.688434,12.54638,2016-01-26 16:01:19.064666
6800005,7094331.0,Entire home/apt,,Østerbro,5,4.5,3.0,1.0,89.0,4.0,55.699267,12.578159,2016-01-26 16:01:03.794409
10394339,6851107.0,Shared room,,Østerbro,0,,2.0,1.0,37.0,1.0,55.710261,12.565813,2016-01-26 16:01:00.385453
4728073,4024936.0,Private room,,Amager Vest,34,5.0,2.0,1.0,50.0,1.0,55.638062,12.582694,2016-01-26 16:00:52.711885
2813216,5127545.0,Entire home/apt,,Vesterbro-Kongens Enghave,39,4.5,4.0,2.0,149.0,2.0,55.666158,12.548615,2016-01-26 16:00:47.935488
6817402,35697241.0,Entire home/apt,,Amager Vest,0,,2.0,1.0,60.0,6.0,55.659304,12.601736,2016-01-26 16:00:30.036030
5216518,15389084.0,Entire home/apt,,Nørrebro,4,5.0,5.0,2.0,137.0,3.0,55.698032,12.548295,2016-01-26 16:00:22.789587
9823287,50596155.0,Private room,,Amager Øst,9,5.0,2.0,1.0,39.0,1.0,55.649993,12.61955,2016-01-26 16:00:20.850367
10136707,1326381.0,Entire home/apt,,Østerbro,0,,5.0,3.0,134.0,1.0,55.711836,12.559573,2016-01-26 16:00:15.316748
10379533,53429672.0,Private room,,Bispebjerg,0,,2.0,1.0,33.0,13.0,55.70303,12.532118,2016-01-26 16:00:07.206817
9848641,35126636.0,Entire home/apt,,Indre By,1,5.0,,4.0,358.0,2.0,55.682755,12.590932,2016-01-26 15:59:53.913566
