room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16495617,1147,78061060,Entire home/apt,,Copenhagen,,Bispebjerg,0,,2,2.0,,41.0,,2017-04-27 08:51:41.800328,55.698696,12.533978,0101000020E610000025917D90651129404AECDADE6ED94B40
17698692,1147,120586734,Entire home/apt,,Copenhagen,,Vanløse,1,,2,1.0,,53.0,,2017-04-27 08:51:41.813830,55.695832,12.497069,0101000020E6100000FAB5F5D37FFE284051C1E10511D94B40
18122909,1147,33920538,Entire home/apt,,Copenhagen,,Nørrebro,0,,4,2.0,,61.0,,2017-04-27 08:51:41.817579,55.696127,12.544416,0101000020E610000099D6A6B1BD162940696E85B01AD94B40
14114373,1147,85050530,Entire home/apt,,Copenhagen,,Brønshøj-Husum,1,,2,1.0,,61.0,,2017-04-27 08:51:43.842310,55.707915,12.508299,0101000020E6100000D32D3BC43F04294086AC6EF59CDA4B40
18371133,1147,114861305,Entire home/apt,,Copenhagen,,Brønshøj-Husum,0,,4,2.0,,61.0,,2017-04-27 08:51:43.858647,55.70601,12.493108,0101000020E6100000BCCADAA678FC2840115322895EDA4B40
17455120,1147,6042591,Shared room,,Copenhagen,,Nørrebro,1,,1,1.0,,23.0,,2017-04-27 08:50:15.903779,55.69725,12.544159,0101000020E6100000ECA529029C1629406891ED7C3FD94B40
17489447,1147,6042591,Shared room,,Copenhagen,,Nørrebro,0,,1,1.0,,23.0,,2017-04-27 08:50:15.908189,55.696081,12.542379,0101000020E61000000A1346B3B2152940F92EA52E19D94B40
17454939,1147,6042591,Shared room,,Copenhagen,,Nørrebro,1,,1,1.0,,23.0,,2017-04-27 08:50:15.911208,55.695407,12.542498,0101000020E6100000734A404CC21529406A34B91803D94B40
15306084,1147,96125286,Shared room,,Copenhagen,,Østerbro,0,,1,1.0,,30.0,,2017-04-27 08:50:15.923560,55.708754,12.573687,0101000020E6100000DC476E4DBA25294060747973B8DA4B40
13883891,1147,78674904,Shared room,,Copenhagen,,Vesterbro-Kongens Enghave,2,,4,1.0,,27.0,,2017-04-27 08:50:15.925788,55.670308,12.549589,0101000020E6100000917BBABA63192940A31F0DA7CCD54B40
13241226,1147,74379059,Shared room,,Copenhagen,,Amager Vest,0,,1,1.0,,10.0,,2017-04-27 08:50:15.928571,55.662346,12.596559,0101000020E6100000D844662E703129407651F4C0C7D44B40
18268947,1147,30714691,Shared room,,Copenhagen,,Amager Vest,0,,2,1.0,,38.0,,2017-04-27 08:50:15.930828,55.661567,12.585423,0101000020E610000005A73E90BC2B2940718E3A3AAED44B40
17529132,1147,13341285,Shared room,,Copenhagen,,Nørrebro,1,,1,1.0,,28.0,,2017-04-27 08:50:15.941162,55.690693,12.543265,0101000020E6100000751F80D426162940BF49D3A068D84B40
18203627,1147,125652520,Shared room,,Copenhagen,,Indre By,0,,1,1.0,,42.0,,2017-04-27 08:50:17.906455,55.680137,12.569638,0101000020E6100000211E8997A723294058E6ADBA0ED74B40
