room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11075406,34221459,Shared room,,Dublin city and suburbs,0,0.0,3,1.0,87.0,,53.255032,-6.174495,2017-01-18 02:53:35.356401
4689992,24248618,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,63.0,,53.363626,-6.248193,2017-01-18 02:53:22.061010
5630103,28355799,Shared room,,Dublin city and suburbs,11,4.0,3,1.0,81.0,,53.404966,-6.212276,2017-01-18 02:53:22.056018
2951710,15068776,Shared room,,Dublin city and suburbs,25,4.5,2,1.0,68.0,,53.387307,-6.304596,2017-01-18 02:53:22.052575
13134305,34431822,Shared room,,Dublin city and suburbs,12,4.5,3,1.0,72.0,,53.389929,-6.247784,2017-01-18 02:53:22.045278
8274653,31337205,Shared room,,Dublin city and suburbs,18,4.0,4,1.0,80.0,,53.359421,-6.257702,2017-01-18 02:53:22.042281
8378373,31337205,Shared room,,Dublin city and suburbs,10,4.5,2,1.0,80.0,,53.359977,-6.258351,2017-01-18 02:53:22.037492
14234600,86550971,Shared room,,Dublin city and suburbs,10,4.0,2,1.0,76.0,,53.35653,-6.256519,2017-01-18 02:53:22.031796
14252202,40814004,Shared room,,Dublin city and suburbs,8,5.0,3,1.0,43.0,,53.377607,-6.236128,2017-01-18 02:53:20.767203
15472844,69334097,Shared room,,Dublin city and suburbs,3,5.0,2,1.0,44.0,,53.35754,-6.260034,2017-01-18 02:53:20.762692
15061785,4686027,Shared room,,Dublin city and suburbs,4,4.5,2,1.0,60.0,,53.39964,-6.171717,2017-01-18 02:53:19.471545
15096320,50271092,Shared room,,Dublin city and suburbs,1,0.0,3,1.0,43.0,,53.333772,-6.290966,2017-01-18 02:53:19.460129
15664505,89743027,Shared room,,Dublin city and suburbs,2,0.0,4,1.0,56.0,,53.367644,-6.259643,2017-01-18 02:53:19.454059
16052246,85540361,Shared room,,Dublin city and suburbs,3,4.5,3,1.0,56.0,,53.357034,-6.24674,2017-01-18 02:53:19.451540
11788067,62777287,Shared room,,Dublin city and suburbs,2,0.0,6,1.0,39.0,,53.406251,-6.289662,2017-01-18 02:53:18.172003
13071668,47704400,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,24.0,,53.352508,-6.284267,2017-01-18 02:53:18.164724
15677299,22401752,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,31.0,,53.291406,-6.166629,2017-01-18 02:53:18.160922
16449017,5426669,Shared room,,Dublin city and suburbs,0,0.0,4,1.0,131.0,,53.344728,-6.26404,2017-01-18 02:53:12.563605
11582861,58087792,Shared room,,Dublin city and suburbs,12,3.5,3,1.0,109.0,,53.351525,-6.258831,2017-01-18 02:53:11.422119
9782640,30205062,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,109.0,,53.345016,-6.278531,2017-01-18 02:53:11.419724
5546239,24625492,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,104.0,,53.351271,-6.269951,2017-01-18 02:53:11.416604
15496988,40031291,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,96.0,,53.344543,-6.237232,2017-01-18 02:53:10.215327
16351893,107063647,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,87.0,,53.365925,-6.24031,2017-01-18 02:53:10.212683
6670810,33421590,Shared room,,Dublin city and suburbs,23,4.0,4,1.0,85.0,,53.357331,-6.247005,2017-01-18 02:53:10.210289
12281736,12035918,Shared room,,Dublin city and suburbs,1,0.0,1,1.0,98.0,,53.34712,-6.255543,2017-01-18 02:53:10.207540
15729599,86478996,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,66.0,,53.35876,-6.258244,2017-01-18 02:53:09.279007
7355856,20051649,Shared room,,Dublin city and suburbs,2,0.0,2,1.0,66.0,,53.35137,-6.272,2017-01-18 02:53:09.276589
4029713,15061499,Shared room,,Dublin city and suburbs,54,5.0,2,1.0,71.0,,53.385205,-6.141895,2017-01-18 02:53:09.270983
13188604,22627546,Shared room,,Dublin city and suburbs,7,4.5,1,1.0,54.0,,53.355943,-6.252272,2017-01-18 02:53:08.065075
8592348,33421590,Shared room,,Dublin city and suburbs,3,3.5,4,1.0,57.0,,53.288461,-6.133805,2017-01-18 02:53:08.063013
5533460,28355799,Shared room,,Dublin city and suburbs,13,4.5,3,1.0,43.0,,53.403248,-6.21378,2017-01-18 02:53:08.060215
8355105,44016841,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,55.0,,53.299668,-6.200725,2017-01-18 02:53:08.054950
14152235,85514505,Shared room,,Dublin city and suburbs,0,0.0,14,1.0,43.0,,53.38708,-6.254613,2017-01-18 02:53:06.055969
12932975,29088762,Shared room,,Dublin city and suburbs,15,4.5,2,1.0,57.0,,53.352537,-6.274004,2017-01-18 02:53:06.052538
11208869,16011719,Shared room,,Dublin city and suburbs,13,4.5,2,1.0,49.0,,53.350096,-6.269391,2017-01-18 02:53:06.049710
8006507,38442859,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,49.0,,53.271857,-6.373562,2017-01-18 02:53:06.046824
3964994,4507331,Shared room,,Dublin city and suburbs,49,3.5,2,1.0,59.0,,53.385668,-6.216431,2017-01-18 02:53:06.043831
5480420,27706477,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,46.0,,53.338295,-6.275117,2017-01-18 02:53:06.038348
15138246,95992820,Shared room,,Dublin city and suburbs,2,0.0,1,1.0,46.0,,53.384913,-6.413478,2017-01-18 02:53:06.035886
5472819,28355799,Shared room,,Dublin city and suburbs,26,4.5,3,1.0,43.0,,53.3986,-6.198308,2017-01-18 02:53:06.031791
10507380,54175148,Shared room,,Dublin city and suburbs,3,5.0,2,1.0,55.0,,53.34445,-6.263341,2017-01-18 02:53:06.026679
6811302,35657746,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,60.0,,53.377708,-6.275603,2017-01-18 02:53:06.024328
13291603,34453294,Shared room,,Dublin city and suburbs,4,4.5,2,1.0,52.0,,53.352858,-6.250392,2017-01-18 02:53:06.021841
15522663,41983221,Shared room,,Dublin city and suburbs,6,4.5,2,1.0,60.0,,53.349038,-6.259855,2017-01-18 02:53:06.019013
6671163,33421590,Shared room,,Dublin city and suburbs,26,4.0,4,1.0,57.0,,53.356917,-6.246618,2017-01-18 02:53:06.016491
11598124,61358042,Shared room,,Dublin city and suburbs,22,4.5,2,1.0,43.0,,53.336535,-6.239561,2017-01-18 02:53:06.008597
13002451,62777287,Shared room,,Dublin city and suburbs,3,4.5,5,1.0,22.0,,53.407872,-6.288592,2017-01-18 02:53:04.798414
4744196,22192878,Shared room,,Dublin city and suburbs,15,4.5,2,1.0,38.0,,53.39411,-6.219691,2017-01-18 02:53:04.796262
15724794,27953393,Shared room,,Dublin city and suburbs,2,0.0,2,1.0,29.0,,53.376676,-6.318276,2017-01-18 02:53:04.794044
1322440,7202989,Shared room,,Dublin city and suburbs,0,0.0,3,1.0,24.0,,53.382228,-6.22899,2017-01-18 02:53:04.789692
4799573,24729511,Shared room,,Dublin city and suburbs,10,3.5,2,1.0,35.0,,53.362954,-6.278806,2017-01-18 02:53:04.786323
15112796,50271092,Shared room,,Dublin city and suburbs,2,0.0,3,1.0,22.0,,53.332176,-6.291389,2017-01-18 02:53:03.259465
14227822,20565709,Shared room,,Dublin city and suburbs,2,0.0,2,1.0,28.0,,53.33449,-6.289886,2017-01-18 02:53:03.257331
13172911,8919451,Shared room,,Dublin city and suburbs,8,5.0,2,1.0,28.0,,53.340947,-6.276164,2017-01-18 02:53:03.255256
9758404,50271092,Shared room,,Dublin city and suburbs,13,4.0,3,1.0,28.0,,53.336871,-6.276244,2017-01-18 02:53:03.252406
9835934,50271092,Shared room,,Dublin city and suburbs,7,3.5,3,1.0,28.0,,53.33702,-6.275865,2017-01-18 02:53:03.250133
13477645,75519919,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,12.0,,53.33894,-6.271259,2017-01-18 02:53:03.247053
16012392,88149615,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,33.0,,53.318359,-6.265067,2017-01-18 02:53:03.244078
12603971,47251894,Shared room,,Dublin city and suburbs,2,0.0,1,1.0,20.0,,53.356702,-6.249004,2017-01-18 02:53:03.241701
13217505,34431822,Shared room,,Dublin city and suburbs,5,4.5,3,1.0,16.0,,53.387017,-6.241433,2017-01-18 02:53:03.238860
13013058,46136663,Shared room,,Dublin city and suburbs,13,3.0,4,1.0,28.0,,53.355498,-6.249954,2017-01-18 02:53:03.233627
10310856,53051358,Shared room,,Dublin city and suburbs,4,3.0,1,1.0,22.0,,53.323902,-6.286552,2017-01-18 02:53:03.231365
13969739,25215165,Shared room,,Dublin city and suburbs,11,5.0,1,1.0,22.0,,53.355477,-6.257361,2017-01-18 02:53:03.229347
16557094,37039966,Shared room,,Dublin city and suburbs,1,0.0,1,1.0,12.0,,53.326663,-6.262376,2017-01-18 02:53:03.227135
13584812,47251894,Shared room,,Dublin city and suburbs,2,0.0,1,1.0,28.0,,53.358188,-6.248291,2017-01-18 02:53:01.329958
13631585,47251894,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,28.0,,53.357327,-6.249086,2017-01-18 02:53:01.327194
12668503,47251894,Shared room,,Dublin city and suburbs,7,3.5,1,1.0,20.0,,53.35712,-6.249574,2017-01-18 02:53:01.322112
16662753,47251894,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,28.0,,53.358186,-6.249501,2017-01-18 02:53:01.319485
11738824,47251894,Shared room,,Dublin city and suburbs,12,4.5,1,1.0,28.0,,53.359577,-6.272487,2017-01-18 02:53:01.314759
13583207,47251894,Shared room,,Dublin city and suburbs,2,0.0,1,1.0,28.0,,53.358801,-6.249143,2017-01-18 02:53:01.311746
11737384,47251894,Shared room,,Dublin city and suburbs,10,4.0,1,1.0,28.0,,53.363863,-6.272174,2017-01-18 02:53:01.309355
14653711,89743027,Shared room,,Dublin city and suburbs,17,4.5,1,1.0,28.0,,53.365473,-6.259684,2017-01-18 02:53:01.305475
4844707,24729511,Shared room,,Dublin city and suburbs,23,4.0,1,1.0,24.0,,53.361053,-6.277836,2017-01-18 02:53:01.302293
12912144,29088762,Shared room,,Dublin city and suburbs,28,4.5,1,1.0,24.0,,53.352201,-6.275577,2017-01-18 02:53:01.299102
14521997,89743027,Shared room,,Dublin city and suburbs,13,5.0,1,1.0,28.0,,53.366801,-6.258497,2017-01-18 02:53:01.296484
4819815,22192878,Shared room,,Dublin city and suburbs,10,4.5,2,1.0,33.0,,53.38098,-6.216785,2017-01-18 02:53:01.292281
