room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8592348,33421590,Shared room,,Dublin city and suburbs,3,3.5,4,1.0,324.0,,53.288461,-6.133805,2016-12-27 07:57:29.242562
5630103,28355799,Shared room,,Dublin city and suburbs,11,4.0,3,1.0,81.0,,53.404966,-6.212276,2016-12-27 07:56:43.612587
5467431,28355799,Shared room,,Dublin city and suburbs,25,4.5,4,1.0,81.0,,53.405035,-6.214002,2016-12-27 07:56:43.318305
15986792,71862772,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,66.0,,53.353604,-6.268511,2016-12-27 07:56:43.097676
11788067,62777287,Shared room,,Dublin city and suburbs,2,0.0,6,1.0,48.0,,53.406251,-6.289662,2016-12-27 07:56:40.008475
13939481,35407410,Shared room,,Dublin city and suburbs,3,5.0,2,1.0,54.0,,53.379108,-6.289913,2016-12-27 07:56:39.514936
15112620,50271092,Shared room,,Dublin city and suburbs,6,4.5,3,1.0,43.0,,53.332331,-6.290918,2016-12-27 07:56:36.277091
13217505,34431822,Shared room,,Dublin city and suburbs,5,4.5,3,1.0,45.0,,53.387017,-6.241433,2016-12-27 07:56:36.134103
9825657,50271092,Shared room,,Dublin city and suburbs,25,4.5,3,1.0,50.0,,53.336537,-6.275363,2016-12-27 07:56:35.827712
16052246,85540361,Shared room,,Dublin city and suburbs,2,0.0,3,1.0,54.0,,53.357034,-6.24674,2016-12-27 07:56:35.745911
6798378,2140649,Shared room,,Dublin city and suburbs,84,4.5,2,1.0,56.0,,53.35568,-6.249295,2016-12-27 07:56:35.262322
15677299,22401752,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,20.0,,53.291406,-6.166629,2016-12-27 07:56:32.763004
13071668,47704400,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,24.0,,53.352508,-6.284267,2016-12-27 07:56:32.681941
12378800,66901116,Shared room,,Dublin city and suburbs,0,0.0,6,1.0,145.0,,53.345697,-6.377925,2016-12-27 07:56:22.606290
16449017,5426669,Shared room,,Dublin city and suburbs,0,0.0,4,1.0,150.0,,53.344728,-6.26404,2016-12-27 07:56:22.526832
9782640,30205062,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,108.0,,53.345016,-6.278531,2016-12-27 07:56:18.337863
11582861,58087792,Shared room,,Dublin city and suburbs,11,3.5,3,1.0,108.0,,53.351525,-6.258831,2016-12-27 07:56:18.335262
11075406,34221459,Shared room,,Dublin city and suburbs,0,0.0,3,1.0,108.0,,53.255032,-6.174495,2016-12-27 07:56:18.259843
5546239,24625492,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,102.0,,53.351271,-6.269951,2016-12-27 07:56:15.187627
6670810,33421590,Shared room,,Dublin city and suburbs,23,4.0,4,1.0,84.0,,53.357331,-6.247005,2016-12-27 07:56:15.184876
12281736,12035918,Shared room,,Dublin city and suburbs,1,0.0,1,1.0,97.0,,53.34712,-6.255543,2016-12-27 07:56:14.944564
12288898,66227015,Shared room,,Dublin city and suburbs,2,0.0,2,1.0,65.0,,53.349642,-6.242893,2016-12-27 07:56:13.240117
7355856,20051649,Shared room,,Dublin city and suburbs,2,0.0,2,1.0,65.0,,53.35137,-6.272,2016-12-27 07:56:13.159110
7396433,28739191,Shared room,,Dublin city and suburbs,25,4.5,2,1.0,81.0,,53.349548,-6.271133,2016-12-27 07:56:13.080286
15729599,86478996,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,65.0,,53.35876,-6.258244,2016-12-27 07:56:13.000437
4029713,15061499,Shared room,,Dublin city and suburbs,53,5.0,2,1.0,70.0,,53.385205,-6.141895,2016-12-27 07:56:12.997289
15522663,41983221,Shared room,,Dublin city and suburbs,5,5.0,2,1.0,70.0,,53.349038,-6.259855,2016-12-27 07:56:12.918251
16351893,107063647,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,74.0,,53.365925,-6.24031,2016-12-27 07:56:12.752621
6705151,21857792,Shared room,,Dublin city and suburbs,3,4.5,1,1.0,60.0,,53.396134,-6.244328,2016-12-27 07:56:10.358521
6811302,35657746,Shared room,,Dublin city and suburbs,1,0.0,2,1.0,60.0,,53.377708,-6.275603,2016-12-27 07:56:10.326460
13756937,24729511,Shared room,,Dublin city and suburbs,4,4.5,2,1.0,48.0,,53.361967,-6.274149,2016-12-27 07:56:10.323941
13291603,34453294,Shared room,,Dublin city and suburbs,4,4.5,2,1.0,50.0,,53.352858,-6.250392,2016-12-27 07:56:10.258695
5533460,28355799,Shared room,,Dublin city and suburbs,13,4.5,3,1.0,43.0,,53.403248,-6.21378,2016-12-27 07:56:10.255234
14152235,85514505,Shared room,,Dublin city and suburbs,0,0.0,14,1.0,43.0,,53.38708,-6.254613,2016-12-27 07:56:10.224285
8006507,38442859,Shared room,,Dublin city and suburbs,0,0.0,2,1.0,48.0,,53.271857,-6.373562,2016-12-27 07:56:10.173287
15138246,95992820,Shared room,,Dublin city and suburbs,2,0.0,1,1.0,46.0,,53.384913,-6.413478,2016-12-27 07:56:07.208134
5480420,27706477,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,45.0,,53.338295,-6.275117,2016-12-27 07:56:07.197984
13080623,40131388,Shared room,,Dublin city and suburbs,1,0.0,3,1.0,48.0,,53.353835,-6.256625,2016-12-27 07:56:07.194841
3964994,4507331,Shared room,,Dublin city and suburbs,49,3.5,2,1.0,58.0,,53.385668,-6.216431,2016-12-27 07:56:07.180948
736751,3683952,Shared room,,Dublin city and suburbs,25,4.5,2,1.0,54.0,,53.371845,-6.251118,2016-12-27 07:56:07.170021
8355105,44016841,Shared room,,Dublin city and suburbs,0,0.0,1,1.0,54.0,,53.299668,-6.200725,2016-12-27 07:56:07.166458
5472819,28355799,Shared room,,Dublin city and suburbs,25,4.5,3,1.0,43.0,,53.3986,-6.198308,2016-12-27 07:56:07.156712
15238288,30021630,Shared room,,Dublin city and suburbs,6,4.5,3,1.0,42.0,,53.344959,-6.28073,2016-12-27 07:56:07.154303
10507380,54175148,Shared room,,Dublin city and suburbs,3,5.0,2,1.0,54.0,,53.34445,-6.263341,2016-12-27 07:56:07.045265
12932975,29088762,Shared room,,Dublin city and suburbs,13,4.5,2,1.0,56.0,,53.352537,-6.274004,2016-12-27 07:56:07.010109
15804232,101987767,Shared room,,Dublin city and suburbs,1,0.0,1,1.0,48.0,,53.331157,-6.269618,2016-12-27 07:56:06.935727
11598124,61358042,Shared room,,Dublin city and suburbs,21,4.5,2,1.0,48.0,,53.336535,-6.239561,2016-12-27 07:56:06.887785
15061785,4686027,Shared room,,Dublin city and suburbs,4,4.5,2,1.0,60.0,,53.39964,-6.171717,2016-12-27 07:56:06.642965
