room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
15630854,1221,100780854,Shared room,,Dublin,,Dublin city and suburbs,17,4.5,1,1.0,,29.0,,2017-05-12 07:04:42.785786,53.347793,-6.270444,0101000020E610000003999D45EF1419C08D63247B84AC4A40
4844707,1221,24729511,Shared room,,Dublin,,Dublin city and suburbs,24,4.0,1,1.0,,25.0,,2017-05-12 07:04:42.783076,53.361053,-6.277836,0101000020E6100000179B560A811C19C0B48F15FC36AE4A40
16336306,1221,106934924,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,25.0,,2017-05-12 07:04:42.780876,53.357722,-6.267211,0101000020E61000009C86A8C29F1119C0A587A1D5C9AD4A40
18475022,1221,127935371,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,21.0,,2017-05-12 07:04:42.778800,53.358789,-6.279365,0101000020E61000009296CADB111E19C0109546CCECAD4A40
13470735,1221,77058640,Shared room,,Dublin,,Dublin city and suburbs,4,4.5,1,1.0,,23.0,,2017-05-12 07:04:42.776716,53.356142,-6.265257,0101000020E6100000EA23F0879F0F19C0B35DA10F96AD4A40
14543267,1221,83736982,Shared room,,Dublin,,Dublin city and suburbs,6,4.0,2,1.0,,16.0,,2017-05-12 07:04:42.774135,53.32841,-6.321709,0101000020E6100000C25087156E4919C0F5D6C05609AA4A40
14653711,1221,89743027,Shared room,,Dublin,,Dublin city and suburbs,19,4.5,1,1.0,,24.0,,2017-05-12 07:04:42.771612,53.365473,-6.259684,0101000020E6100000882D3D9AEA0919C01749BBD1C7AE4A40
16064506,1221,95335509,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,13.0,,2017-05-12 07:04:42.769034,53.337379,-6.296335,0101000020E610000001A43671722F19C0B8AD2D3C2FAB4A40
16436472,1221,107775468,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,37.0,,2017-05-12 07:04:42.766086,53.350822,-6.279773,0101000020E6100000193735D07C1E19C0D15B3CBCE7AC4A40
9458052,1221,16164957,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,21.0,,2017-05-12 07:04:42.763238,53.342652,-6.29468,0101000020E610000020240B98C02D19C05AF44E05DCAB4A40
15396557,1221,98015766,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,23.0,,2017-05-12 07:04:42.759016,53.355014,-6.266266,0101000020E61000009E25C808A81019C0A2CF471971AD4A40
16014387,1221,63215919,Shared room,,Dublin,,Dublin city and suburbs,8,5.0,2,1.0,,33.0,,2017-05-12 07:04:41.744272,53.351863,-6.273439,0101000020E6100000C4CDA964001819C013D6C6D809AD4A40
16391221,1221,67165732,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,25.0,,2017-05-12 07:04:41.741689,53.358991,-6.259665,0101000020E6100000D2A92B9FE50919C07847C66AF3AD4A40
11819844,1221,22055340,Shared room,,Dublin,,Dublin city and suburbs,32,5.0,1,1.0,,34.0,,2017-05-12 07:04:41.739319,53.352643,-6.258656,0101000020E61000001EA8531EDD0819C0E814E46723AD4A40
17429248,1221,117113793,Shared room,,Dublin,,Dublin city and suburbs,6,4.0,1,1.0,,34.0,,2017-05-12 07:04:41.737173,53.355447,-6.252923,0101000020E6100000F59F353FFE0219C00C3B8C497FAD4A40
12912144,1221,29088762,Shared room,,Dublin,,Dublin city and suburbs,37,4.5,1,1.0,,25.0,,2017-05-12 07:04:41.734531,53.352201,-6.275577,0101000020E6100000821E6ADB301A19C02B4F20EC14AD4A40
12076135,1221,3787415,Shared room,,Dublin,,Dublin city and suburbs,27,5.0,1,1.0,,31.0,,2017-05-12 07:04:41.732354,53.346766,-6.262129,0101000020E61000002E55698B6B0C19C0B0AE0AD462AC4A40
15238288,1221,30021630,Shared room,,Dublin,,Dublin city and suburbs,13,4.5,3,1.0,,40.0,,2017-05-12 07:04:41.729714,53.344959,-6.28073,0101000020E61000003A0664AF771F19C0FEBAD39D27AC4A40
15112620,1221,50271092,Shared room,,Dublin,,Dublin city and suburbs,9,4.5,3,1.0,,23.0,,2017-05-12 07:04:41.727409,53.332331,-6.290918,0101000020E61000005A457F68E62919C037397CD289AA4A40
11479365,1221,24900103,Shared room,,Dublin,,Dublin city and suburbs,18,4.5,1,1.0,,29.0,,2017-05-12 07:04:41.725095,53.347836,-6.281572,0101000020E610000093E00D69542019C08C2FDAE385AC4A40
14900408,1221,85023250,Shared room,,Dublin,,Dublin city and suburbs,15,4.5,1,1.0,,28.0,,2017-05-12 07:04:41.722031,53.356338,-6.256415,0101000020E6100000BBD05CA7910619C03929CC7B9CAD4A40
13665080,1221,74793173,Shared room,,Dublin,,Dublin city and suburbs,14,3.5,1,1.0,,24.0,,2017-05-12 07:04:41.718358,53.313362,-6.246811,0101000020E6100000172CD505BCFC18C092E7FA3E1CA84A40
15068772,1221,83815367,Shared room,,Dublin,,Dublin city and suburbs,28,5.0,1,1.0,,41.0,,2017-05-12 07:04:41.713883,53.345599,-6.237572,0101000020E610000000C8091346F318C0E14389963CAC4A40
17210671,1221,94365486,Shared room,,Dublin,,Dublin city and suburbs,13,4.5,1,1.0,,19.0,,2017-05-12 07:04:41.711267,53.345885,-6.253639,0101000020E6100000E8F527F1B90319C0A796ADF545AC4A40
4946555,1221,6711430,Shared room,,Dublin,,Dublin city and suburbs,6,4.5,1,1.0,,36.0,,2017-05-12 07:04:41.707018,53.354481,-6.273701,0101000020E6100000AD872F13451819C0D50627A25FAD4A40
12887087,1221,70532746,Shared room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,34.0,,2017-05-12 07:04:41.704414,53.303618,-6.234473,0101000020E6100000172EABB019F018C00C3D62F4DCA64A40
11637826,1221,10735720,Shared room,,Dublin,,Dublin city and suburbs,19,5.0,1,1.0,,22.0,,2017-05-12 07:04:41.701699,53.361678,-6.257851,0101000020E6100000ADF6B0170A0819C062D7F6764BAE4A40
14193257,1221,85540361,Shared room,,Dublin,,Dublin city and suburbs,38,4.5,1,1.0,,28.0,,2017-05-12 07:04:39.976272,53.356553,-6.24748,0101000020E610000005A8A9656BFD18C035255987A3AD4A40
17679274,1221,100001637,Shared room,,Dublin,,Dublin city and suburbs,3,5.0,1,1.0,,23.0,,2017-05-12 07:04:39.973690,53.355952,-6.265213,0101000020E61000006DE525FF930F19C01079CBD58FAD4A40
