room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13555261,77302298,Private room,,Reykjavíkurborg,1,,3,1.0,75.0,2.0,64.13924,-21.856446,2016-06-30 04:33:58.970135
6672194,34921236,Private room,,Reykjavíkurborg,18,4.0,2,1.0,111.0,2.0,64.155527,-21.952985,2016-06-30 04:33:55.549278
10989105,40479276,Entire home/apt,,Reykjavíkurborg,3,5.0,3,1.0,100.0,3.0,64.131297,-21.931352,2016-06-30 04:33:46.325568
1340684,7271709,Entire home/apt,,Reykjavíkurborg,0,,6,4.0,420.0,7.0,64.1336,-21.791065,2016-06-30 04:33:42.941360
6729038,35237546,Entire home/apt,,Reykjavíkurborg,3,5.0,6,4.0,67.0,5.0,64.10737,-21.812493,2016-06-30 04:33:37.490055
13342829,33379342,Private room,,Reykjavíkurborg,4,4.5,2,1.0,41.0,1.0,64.123349,-21.85511,2016-06-30 04:33:34.113754
11767069,46467266,Entire home/apt,,Reykjavíkurborg,13,5.0,2,1.0,89.0,,64.14862,-21.953938,2016-06-30 04:33:20.698167
212556,987708,Entire home/apt,,Reykjavíkurborg,14,5.0,4,1.0,110.0,1.0,64.140807,-21.933982,2016-06-30 04:33:16.385507
12869447,34438674,Entire home/apt,,Reykjavíkurborg,2,,2,1.0,77.0,1.0,64.151317,-21.950477,2016-06-30 04:32:48.089380
9470429,49075903,Private room,,Reykjavíkurborg,27,5.0,4,1.0,76.0,2.0,64.130165,-21.85025,2016-06-30 04:32:38.641721
13059580,72327693,Entire home/apt,,Reykjavíkurborg,1,,4,1.0,99.0,2.0,64.140317,-21.861085,2016-06-30 04:32:27.951224
11452557,108120,Entire home/apt,,Reykjavíkurborg,0,,4,2.0,96.0,3.0,64.147814,-21.961618,2016-06-30 04:32:18.340501
11150742,13055083,Entire home/apt,,Reykjavíkurborg,6,5.0,6,3.0,111.0,3.0,64.139484,-21.858668,2016-06-30 04:31:39.011328
5152720,26643279,Entire home/apt,,Reykjavíkurborg,0,,6,3.0,116.0,7.0,64.154642,-21.772193,2016-06-30 04:31:30.588247
4239557,21974622,Private room,,Reykjavíkurborg,48,5.0,2,1.0,71.0,2.0,64.142585,-21.901532,2016-06-30 04:31:28.209667
8572106,45115385,Entire home/apt,,Reykjavíkurborg,12,5.0,6,3.0,221.0,3.0,64.150457,-21.957173,2016-06-30 04:31:16.077095
13579113,48777981,Entire home/apt,,Reykjavíkurborg,4,5.0,4,2.0,104.0,1.0,64.137185,-21.888301,2016-06-30 04:30:53.026712
969052,953381,Entire home/apt,,Reykjavíkurborg,136,5.0,2,0.0,72.0,1.0,64.148718,-21.944485,2016-06-30 04:30:46.163534
2179598,11116480,Entire home/apt,,Reykjavíkurborg,45,4.5,4,1.0,100.0,3.0,64.146698,-21.928041,2016-06-30 04:30:43.571411
13298249,75079370,Shared room,,Reykjavíkurborg,4,,2,1.0,42.0,1.0,64.145569,-21.912314,2016-06-30 04:30:25.015300
8326188,38169860,Entire home/apt,,Reykjavíkurborg,13,5.0,4,1.0,89.0,1.0,64.093061,-21.728148,2016-06-30 04:29:52.916807
12818755,66024441,Entire home/apt,,Reykjavíkurborg,0,,16,1.0,100.0,1.0,64.14267,-21.683982,2016-06-30 04:29:38.135649
13470702,2111523,Shared room,,Reykjavíkurborg,0,,10,1.0,40.0,1.0,64.128557,-21.864201,2016-06-30 04:29:32.017540
7612368,39923069,Entire home/apt,,Reykjavíkurborg,1,,6,4.0,221.0,1.0,64.146795,-21.885066,2016-06-30 04:29:25.544270
12915926,70827490,Entire home/apt,,Reykjavíkurborg,5,5.0,4,2.0,85.0,1.0,64.149086,-21.874894,2016-06-30 04:29:21.641052
589732,2909630,Entire home/apt,,Reykjavíkurborg,45,4.5,6,2.0,120.0,1.0,64.128951,-21.887359,2016-06-30 04:28:48.105133
13321568,35014240,Private room,,Reykjavíkurborg,3,4.0,2,1.0,66.0,1.0,64.147651,-21.926702,2016-06-30 04:28:44.959090
939628,1014419,Entire home/apt,,Reykjavíkurborg,135,5.0,3,2.0,220.0,2.0,64.155664,-21.950314,2016-06-30 04:28:16.312678
7106164,23449991,Entire home/apt,,Reykjavíkurborg,3,4.5,3,1.0,149.0,2.0,64.143586,-21.93181,2016-06-30 04:28:12.893645
12395329,26117664,Private room,,Reykjavíkurborg,2,,2,1.0,53.0,2.0,64.141531,-21.864982,2016-06-30 04:27:51.488193
12792814,14188058,Entire home/apt,,Reykjavíkurborg,2,,5,2.0,99.0,1.0,64.149862,-21.950314,2016-06-30 04:27:41.846423
7336677,6469357,Entire home/apt,,Reykjavíkurborg,0,,3,2.0,109.0,1.0,64.146364,-21.886011,2016-06-30 04:27:34.602702
11599671,33769813,Shared room,,Reykjavíkurborg,0,,1,1.0,35.0,2.0,64.144802,-21.929039,2016-06-30 04:27:32.627042
13410129,76361989,Entire home/apt,,Reykjavíkurborg,2,,4,1.0,110.0,1.0,64.120006,-21.861991,2016-06-30 04:27:09.820223
9468645,49071600,Entire home/apt,,Reykjavíkurborg,20,5.0,4,1.0,102.0,2.0,64.142024,-21.934726,2016-06-30 04:27:00.699845
11028215,57228237,Entire home/apt,,Reykjavíkurborg,1,,4,2.0,100.0,1.0,64.121569,-21.87374,2016-06-30 04:26:56.783311
3099576,15761262,Entire home/apt,,Reykjavíkurborg,19,5.0,8,4.0,210.0,3.0,64.137518,-21.815162,2016-06-30 04:26:54.283097
7159886,1369024,Private room,,Reykjavíkurborg,126,4.5,2,1.0,76.0,1.0,64.141961,-21.916384,2016-06-30 04:26:50.291019
10311661,52398200,Private room,,Reykjavíkurborg,3,5.0,2,1.0,46.0,8.0,64.120356,-21.88413,2016-06-30 04:26:41.962107
9208743,40821195,Shared room,,Reykjavíkurborg,20,5.0,1,1.0,35.0,1.0,64.14777,-21.952408,2016-06-30 04:26:21.399682
8426560,32785291,Entire home/apt,,Reykjavíkurborg,0,,2,1.0,111.0,2.0,64.146795,-21.882007,2016-06-30 04:25:51.148015
3831433,19721580,Private room,,Reykjavíkurborg,91,5.0,2,1.0,51.0,2.0,64.143124,-21.932784,2016-06-30 04:25:28.359872
4004359,20762688,Entire home/apt,,Reykjavíkurborg,20,5.0,2,1.0,78.0,2.0,64.121616,-21.857844,2016-06-30 04:25:23.447295
10018933,10662789,Entire home/apt,,Reykjavíkurborg,2,,3,2.0,100.0,3.0,64.146918,-21.955587,2016-06-30 04:25:10.269105
623720,3095539,Entire home/apt,,Reykjavíkurborg,19,5.0,5,1.0,87.0,3.0,64.133703,-21.85421,2016-06-30 04:24:26.542986
652405,3254211,Private room,,Reykjavíkurborg,0,,2,1.0,96.0,1.0,64.143963,-21.92233,2016-06-30 04:24:23.292999
634182,1369024,Private room,,Reykjavíkurborg,288,5.0,3,1.0,75.0,1.0,64.14179,-21.916751,2016-06-30 04:24:20.593263
1393049,7300414,Private room,,Reykjavíkurborg,13,4.5,2,1.0,80.0,3.0,64.141937,-21.922861,2016-06-30 04:24:12.813146
6889672,36104909,Entire home/apt,,Reykjavíkurborg,15,5.0,2,0.0,158.0,2.0,64.144545,-21.923043,2016-06-30 04:23:14.380856
10816571,33203597,Entire home/apt,,Reykjavíkurborg,9,5.0,2,1.0,88.0,2.0,64.14195,-21.916571,2016-06-30 04:23:11.420144
9976983,14324446,Private room,,Reykjavíkurborg,28,5.0,4,1.0,65.0,1.0,64.145184,-21.932258,2016-06-30 04:22:58.475243
13459232,76917662,Private room,,Reykjavíkurborg,1,,2,1.0,80.0,2.0,64.136011,-21.913846,2016-06-30 04:22:56.090619
5527605,28667530,Entire home/apt,,Reykjavíkurborg,1,,4,2.0,89.0,2.0,64.151552,-21.956644,2016-06-30 04:22:18.370025
8883857,46485261,Entire home/apt,,Reykjavíkurborg,45,5.0,4,2.0,94.0,2.0,64.141153,-21.931863,2016-06-30 04:22:16.006261
13493375,37268698,Private room,,Reykjavíkurborg,0,,2,1.0,55.0,,64.134141,-21.912014,2016-06-30 04:21:57.825657
13641393,79148246,Entire home/apt,,Reykjavíkurborg,0,,6,3.0,90.0,3.0,64.116538,-21.801435,2016-06-30 04:21:48.133870
10515552,3321880,Shared room,,Reykjavíkurborg,0,,1,1.0,57.0,1.0,64.143343,-21.923479,2016-06-30 04:21:28.803915
5350672,18731525,Entire home/apt,,Reykjavíkurborg,3,4.5,2,1.0,132.0,3.0,64.141984,-21.933624,2016-06-30 04:21:11.992676
3442484,7398864,Entire home/apt,,Reykjavíkurborg,47,5.0,3,1.0,108.0,2.0,64.140018,-21.924982,2016-06-30 04:21:01.392029
942811,4073920,Entire home/apt,,Reykjavíkurborg,28,4.5,4,1.0,132.0,2.0,64.150637,-21.945957,2016-06-30 04:20:54.244256
