room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6479739,11366912,Entire home/apt,,Reykjavíkurborg,4,5.0,4,2.0,59.0,7.0,64.143262,-21.918557,2016-06-06 23:06:39.839242
6886770,12061550,Entire home/apt,,Reykjavíkurborg,77,5.0,3,0.0,96.0,2.0,64.13983,-21.923832,2016-06-06 23:06:25.457829
3270644,2513964,Private room,,Reykjavíkurborg,78,4.5,3,1.0,80.0,2.0,64.143999,-21.904523,2016-06-06 23:06:19.419324
5270358,4335770,Entire home/apt,,Reykjavíkurborg,1,,5,3.0,222.0,2.0,64.104274,-21.814078,2016-06-06 23:06:02.097698
11608563,7386912,Entire home/apt,,Reykjavíkurborg,7,4.5,8,2.0,340.0,2.0,64.145282,-21.924177,2016-06-06 23:05:58.496747
9209197,7217716,Entire home/apt,,Reykjavíkurborg,2,,4,2.0,73.0,2.0,64.141647,-21.911272,2016-06-06 23:05:19.259914
3136483,12001865,Entire home/apt,,Reykjavíkurborg,84,5.0,4,1.0,113.0,,64.142767,-21.935586,2016-06-06 23:05:08.890355
1158183,6346571,Entire home/apt,,Reykjavíkurborg,21,5.0,4,2.0,148.0,3.0,64.138878,-21.912214,2016-06-06 23:04:53.875277
1193476,6522452,Private room,,Reykjavíkurborg,185,5.0,2,1.0,80.0,2.0,64.143195,-21.924236,2016-06-06 23:04:38.575292
9601816,20125721,Shared room,,Reykjavíkurborg,22,5.0,1,1.0,39.0,1.0,64.150493,-21.944867,2016-06-06 23:04:35.201795
5184869,20739154,Private room,,Reykjavíkurborg,113,5.0,2,1.0,70.0,,64.142664,-21.924693,2016-06-06 23:04:29.045264
5609722,29082400,Entire home/apt,,Reykjavíkurborg,14,4.5,3,3.0,136.0,2.0,64.145549,-21.975852,2016-06-06 23:04:16.276446
4110788,21328025,Private room,,Reykjavíkurborg,66,4.5,2,1.0,85.0,1.0,64.147702,-21.944332,2016-06-06 23:04:09.617139
7713974,7879840,Entire home/apt,,Reykjavíkurborg,10,5.0,4,1.0,139.0,2.0,64.144958,-21.933416,2016-06-06 23:03:38.115783
408750,1142631,Entire home/apt,,Reykjavíkurborg,55,4.5,2,1.0,102.0,2.0,64.142663,-21.929349,2016-06-06 23:03:04.647191
10758750,29842925,Entire home/apt,,Reykjavíkurborg,15,5.0,6,2.0,362.0,1.0,64.146685,-21.926003,2016-06-06 23:02:50.624015
5940140,20065135,Entire home/apt,,Reykjavíkurborg,32,5.0,4,0.0,113.0,4.0,64.140897,-21.924978,2016-06-06 23:02:35.169272
11697088,3582155,Entire home/apt,,Reykjavíkurborg,0,,4,2.0,300.0,3.0,64.145701,-21.954044,2016-06-06 22:59:41.296094
8794330,6413199,Entire home/apt,,Reykjavíkurborg,40,5.0,3,1.0,84.0,1.0,64.150801,-21.956567,2016-06-06 22:59:29.571758
9117593,3836429,Entire home/apt,,Reykjavíkurborg,3,4.5,4,0.0,39.0,2.0,64.133742,-21.791857,2016-06-06 22:59:25.377598
1144299,6274081,Entire home/apt,,Reykjavíkurborg,188,4.5,2,1.0,85.0,3.0,64.143925,-21.923877,2016-06-06 22:59:22.070149
10696573,55263720,Private room,,Reykjavíkurborg,12,5.0,3,1.0,109.0,1.0,64.148207,-21.941922,2016-06-06 22:59:18.679547
3810042,19574718,Entire home/apt,,Reykjavíkurborg,6,5.0,2,1.0,80.0,4.0,64.120182,-21.807646,2016-06-06 22:59:15.399543
13044861,69253185,Entire home/apt,,Reykjavíkurborg,2,,2,1.0,137.0,2.0,64.143371,-21.922881,2016-06-06 22:59:09.720601
10532793,3321880,Shared room,,Reykjavíkurborg,8,5.0,1,1.0,52.0,1.0,64.143987,-21.922315,2016-06-06 22:59:05.809786
4006663,12988241,Entire home/apt,,Reykjavíkurborg,6,5.0,2,1.0,119.0,5.0,64.142052,-21.912096,2016-06-06 22:58:21.183769
7772874,40878970,Entire home/apt,,Reykjavíkurborg,4,4.5,4,2.0,94.0,2.0,64.144125,-21.854458,2016-06-06 22:58:16.441109
11479535,60033861,Entire home/apt,,Reykjavíkurborg,0,,4,3.0,119.0,3.0,64.149682,-21.879948,2016-06-06 22:58:13.668023
6596745,3321880,Shared room,,Reykjavíkurborg,0,,1,1.0,57.0,1.0,64.145009,-21.92342,2016-06-06 22:58:00.722464
969052,953381,Entire home/apt,,Reykjavíkurborg,133,5.0,2,0.0,74.0,1.0,64.148718,-21.944485,2016-06-06 22:57:57.512432
3461180,2435632,Private room,,Reykjavíkurborg,173,4.5,3,1.0,74.0,1.0,64.148341,-21.944624,2016-06-06 22:57:02.220818
11477767,59943866,Entire home/apt,,Reykjavíkurborg,0,,4,2.0,148.0,3.0,64.138142,-21.960059,2016-06-06 22:56:54.330234
455354,2263230,Entire home/apt,,Reykjavíkurborg,0,,5,3.0,299.0,4.0,64.145004,-21.885329,2016-06-06 22:55:59.188994
13316465,35230812,Private room,,Reykjavíkurborg,0,,2,1.0,125.0,1.0,64.132852,-21.914389,2016-06-06 22:55:04.550660
10350510,53178907,Entire home/apt,,Reykjavíkurborg,19,5.0,4,1.0,108.0,3.0,64.149289,-21.943348,2016-06-06 22:53:23.588639
7328451,33732035,Entire home/apt,,Reykjavíkurborg,1,,7,4.0,227.0,2.0,64.135889,-21.816,2016-06-06 22:53:12.945273
3557669,17911419,Entire home/apt,,Reykjavíkurborg,53,5.0,10,4.0,313.0,1.0,64.137645,-21.852097,2016-06-06 22:52:56.418858
10402567,43759837,Entire home/apt,,Reykjavíkurborg,1,,6,3.0,441.0,1.0,64.136325,-21.892054,2016-06-06 22:52:42.143611
6520906,33042580,Private room,,Reykjavíkurborg,20,4.5,2,1.0,46.0,2.0,64.150196,-21.874784,2016-06-06 22:52:19.525708
13045646,69253185,Entire home/apt,,Reykjavíkurborg,2,,2,1.0,137.0,2.0,64.142567,-21.92267,2016-06-06 22:51:54.521775
12887939,15722569,Private room,,Reykjavíkurborg,1,,4,1.0,67.0,1.0,64.140142,-21.911211,2016-06-06 22:50:07.103139
2507632,12295520,Private room,,Reykjavíkurborg,44,4.5,2,1.0,111.0,8.0,64.149176,-21.970733,2016-06-06 22:49:55.140421
10201886,48511515,Entire home/apt,,Reykjavíkurborg,6,5.0,3,2.0,130.0,5.0,64.123949,-21.860512,2016-06-06 22:49:51.302249
7071751,37076371,Entire home/apt,,Reykjavíkurborg,47,5.0,4,1.0,99.0,2.0,64.140155,-21.922703,2016-06-06 22:49:34.841856
12917105,3982402,Entire home/apt,,Reykjavíkurborg,0,,4,1.0,113.0,3.0,64.140941,-21.933778,2016-06-06 22:49:26.362184
3718374,18985855,Entire home/apt,,Reykjavíkurborg,0,,2,1.0,114.0,2.0,64.139127,-21.935084,2016-06-06 22:49:21.687756
13257779,74096811,Entire home/apt,,Reykjavíkurborg,0,,2,1.0,115.0,3.0,64.144817,-21.793638,2016-06-06 22:48:10.323172
12831264,28103588,Entire home/apt,,Reykjavíkurborg,0,,7,4.0,227.0,2.0,64.130928,-21.789348,2016-06-06 22:48:02.534958
5927976,29225709,Private room,,Reykjavíkurborg,27,4.5,3,1.0,46.0,3.0,64.143294,-21.954505,2016-06-06 22:46:49.577744
12035618,6507327,Private room,,Reykjavíkurborg,0,,4,1.0,114.0,1.0,64.147233,-21.93621,2016-06-06 22:46:10.635784
12000680,4073920,Entire home/apt,,Reykjavíkurborg,0,,16,10.0,2273.0,1.0,64.141086,-21.920487,2016-06-06 22:45:37.030492
12144803,56634928,Entire home/apt,,Reykjavíkurborg,5,5.0,4,1.0,80.0,2.0,64.108189,-21.802403,2016-06-06 22:45:30.933385
12703511,68970513,Private room,,Reykjavíkurborg,5,5.0,2,1.0,70.0,1.0,64.140025,-21.957604,2016-06-06 22:45:03.139753
439688,397974,Entire home/apt,,Reykjavíkurborg,71,4.5,3,1.0,90.0,8.0,64.144395,-21.925482,2016-06-06 22:44:59.795314
720501,3718949,Entire home/apt,,Reykjavíkurborg,135,4.5,2,1.0,125.0,4.0,64.143596,-21.925422,2016-06-06 22:44:57.161221
6258845,32515824,Entire home/apt,,Reykjavíkurborg,0,,6,2.0,200.0,1.0,64.102088,-21.769412,2016-06-06 22:43:34.511250
4481477,19395220,Entire home/apt,,Reykjavíkurborg,6,5.0,8,3.0,86.0,4.0,64.141457,-21.859395,2016-06-06 22:43:19.866056
7291201,2464299,Private room,,Reykjavíkurborg,7,5.0,2,1.0,63.0,3.0,64.131648,-21.879942,2016-06-06 22:43:16.276221
9542356,40537139,Entire home/apt,,Reykjavíkurborg,0,,4,2.0,169.0,3.0,64.110291,-21.81998,2016-06-06 22:42:53.149420
12866655,33379342,Entire home/apt,,Reykjavíkurborg,1,,6,3.0,152.0,1.0,64.125171,-21.85638,2016-06-06 22:42:14.052247
5977045,20622497,Entire home/apt,,Reykjavíkurborg,8,4.5,4,1.0,57.0,2.0,64.139291,-21.858288,2016-06-06 22:41:59.057978
12759579,34300187,Private room,,Reykjavíkurborg,2,,2,1.0,45.0,1.0,64.130927,-21.904289,2016-06-06 22:41:40.467008
6077691,30730527,Entire home/apt,,Reykjavíkurborg,41,5.0,4,2.0,79.0,3.0,64.141653,-21.93476,2016-06-06 22:41:23.900575
7353617,7746550,Private room,,Reykjavíkurborg,9,5.0,2,1.0,49.0,1.0,64.144434,-21.906139,2016-06-06 22:40:42.865092
