room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
17508794,1153,5305598,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,27.0,,2017-04-28 14:34:50.769714,64.141233,-21.874416,0101000020E610000061191BBAD9DF35C06C0723F609095040
13808010,1153,47492562,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,25.0,,2017-04-28 14:34:50.787952,64.108761,-21.816645,0101000020E610000022718FA50FD135C02385B2F0F5065040
10535591,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,38.0,,2017-04-28 14:34:50.790694,64.145399,-21.921764,0101000020E610000051A1BAB9F8EB35C0C0779B374E095040
9288154,1153,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,0,,4,1.0,,17.0,,2017-04-28 14:34:50.793579,64.141464,-21.912951,0101000020E6100000BAD91F28B7E935C0ED6305BF0D095040
9288175,1153,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,0,,4,1.0,,17.0,,2017-04-28 14:34:50.804734,64.14009,-21.912277,0101000020E61000009BE447FC8AE935C0C91F0C3CF7085040
9288786,1153,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,0,,4,1.0,,33.0,,2017-04-28 14:34:50.822191,64.140328,-21.913829,0101000020E6100000EA2285B2F0E935C0A3AD4A22FB085040
9288778,1153,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,0,,4,1.0,,33.0,,2017-04-28 14:34:51.374146,64.142065,-21.913803,0101000020E610000098FC4FFEEEE935C0003ACC9717095040
9225722,1153,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,1,,4,1.0,,33.0,,2017-04-28 14:34:51.376805,64.141805,-21.914361,0101000020E6100000E4BCFF8F13EA35C0325A475513095040
10536000,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,50.0,,2017-04-28 14:34:53.197212,64.143978,-21.921388,0101000020E610000046ED7E15E0EB35C0FC5580EF36095040
15078334,1153,75079370,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,49.0,,2017-04-28 14:34:53.201195,64.144485,-21.913191,0101000020E61000006500A8E2C6E935C0CE70033E3F095040
2259970,1153,639201,Shared room,,Reykjavik,,Reykjavíkurborg,2,,4,1.0,,45.0,,2017-04-28 14:34:53.212300,64.101508,-21.852268,0101000020E6100000656D533C2EDA35C01212691B7F065040
6594688,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,,1,1.0,,54.0,,2017-04-28 14:34:53.218972,64.143901,-21.923539,0101000020E61000009F94490D6DEC35C026378AAC35095040
6596722,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,54.0,,2017-04-28 14:34:53.227390,64.145047,-21.922893,0101000020E610000013B534B742EC35C08258367348095040
10541751,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,50.0,,2017-04-28 14:34:53.230134,64.143364,-21.922082,0101000020E6100000F33AE2900DEC35C01FDB32E02C095040
10536989,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,54.0,,2017-04-28 14:34:55.006201,64.143782,-21.923388,0101000020E6100000D384ED2763EC35C039F06AB933095040
10515624,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,,1,1.0,,57.0,,2017-04-28 14:34:55.017858,64.144052,-21.923171,0101000020E6100000999D45EF54EC35C0193BE12538095040
10515431,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,57.0,,2017-04-28 14:34:55.026354,64.144779,-21.92235,0101000020E610000032772D211FEC35C07289230F44095040
10537063,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,,1,1.0,,54.0,,2017-04-28 14:34:55.031958,64.14496,-21.921798,0101000020E6100000A98427F4FAEB35C09ACE4E0647095040
10535629,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,50.0,,2017-04-28 14:34:55.034260,64.143762,-21.921478,0101000020E6100000C6FB71FBE5EB35C0151A886533095040
9506209,1153,49263082,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,,5,2.0,,87.0,,2017-04-28 14:36:10.639836,64.143469,-21.958656,0101000020E61000003B1DC87A6AF535C059BF99982E095040
5059179,1153,22205229,Entire home/apt,,Reykjavik,,Reykjavíkurborg,2,,4,0.0,,90.0,,2017-04-28 14:36:10.648748,64.15018,-21.942492,0101000020E6100000DCBDDC2747F135C0DA20938C9C095040
9165334,1153,47704131,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,,2,1.0,,80.0,,2017-04-28 14:36:10.659012,64.145025,-21.904964,0101000020E6100000AE0E80B8ABE735C08E06F01648095040
18101864,1153,113080817,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,,2,1.0,,114.0,,2017-04-28 14:37:34.729170,64.140812,-21.914643,0101000020E6100000ED832C0B26EA35C099B8551003095040
15219981,1153,45115385,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,,5,2.0,,109.0,,2017-04-28 14:37:35.966110,64.151107,-21.958846,0101000020E610000082E673EE76F535C096CCB1BCAB095040
14878248,1153,32819471,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,,3,2.0,,120.0,,2017-04-28 14:37:36.823056,64.1432,-21.931206,0101000020E6100000C7D6338463EE35C0613255302A095040
12931109,1153,70989075,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,,4,2.0,,120.0,,2017-04-28 14:37:37.574048,64.145256,-21.930391,0101000020E6100000247EC51A2EEE35C00F63D2DF4B095040
10535451,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,,1,1.0,,50.0,,2017-04-28 14:34:55.047527,64.143392,-21.923237,0101000020E61000000875914259EC35C084A0A3552D095040
10536427,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,50.0,,2017-04-28 14:34:55.053052,64.144135,-21.923462,0101000020E61000004819710168EC35C060CD018239095040
10536917,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,54.0,,2017-04-28 14:34:55.055831,64.144676,-21.922368,0101000020E61000007EE02A4F20EC35C00821205F42095040
10515755,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,57.0,,2017-04-28 14:34:55.060065,64.145523,-21.922858,0101000020E61000001BDA006C40EC35C03674B33F50095040
10535734,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,,1,1.0,,50.0,,2017-04-28 14:34:55.062705,64.144617,-21.922105,0101000020E6100000637AC2120FEC35C0855CA96741095040
10515112,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,57.0,,2017-04-28 14:34:55.065066,64.143193,-21.923327,0101000020E6100000888384285FEC35C00801F9122A095040
10536115,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,,1,1.0,,50.0,,2017-04-28 14:34:56.528614,64.145553,-21.922147,0101000020E6100000C11A67D311EC35C06CB587BD50095040
3923731,1153,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,,1,1.0,,54.0,,2017-04-28 14:34:56.537084,64.144789,-21.922012,0101000020E610000001857AFA08EC35C084F4143944095040
