room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
5282433,1233,2111523,Shared room,,Reykjavik,,Reykjavíkurborg,45,4.0,16,1.0,,76.0,,2017-05-16 16:48:15.214266,64.130319,-21.863531,0101000020E610000009151C5E10DD35C009C3802557085040
9288175,1233,4882526,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,4,1.0,,40.0,,2017-05-16 16:48:13.979409,64.14009,-21.912277,0101000020E61000009BE447FC8AE935C0C91F0C3CF7085040
424748,1233,2111523,Shared room,,Reykjavik,,Reykjavíkurborg,31,4.5,3,1.0,,219.0,,2017-05-16 16:48:10.538292,64.14555,-21.932715,0101000020E6100000187D0569C6EE35C0B37BF2B050095040
17392481,1233,11941075,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,4,1.0,,194.0,,2017-05-16 16:48:08.709444,64.100061,-21.852597,0101000020E6100000EFAA07CC43DA35C0B9A6406667065040
2987922,1233,5104311,Shared room,,Reykjavik,,Reykjavíkurborg,5,4.0,2,1.0,,141.0,,2017-05-16 16:48:08.046485,64.13429,-21.911075,0101000020E6100000053411363CE935C0828B153598085040
16810376,1233,111796713,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,4,1.0,,140.0,,2017-05-16 16:48:06.291118,64.109716,-21.815998,0101000020E6100000F699B33EE5D035C045F6419605075040
6972074,1233,756884,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,6,1.0,,82.0,,2017-05-16 16:48:04.462621,64.100103,-21.81473,0101000020E6100000F111312592D035C0D1CE691668065040
3071954,1233,15634103,Shared room,,Reykjavik,,Reykjavíkurborg,7,4.5,2,1.0,,99.0,,2017-05-16 16:48:04.452722,64.147546,-21.954768,0101000020E61000007044F7AC6BF435C0F629C76471095040
16157323,1233,31106639,Shared room,,Reykjavik,,Reykjavíkurborg,5,5.0,2,1.0,,65.0,,2017-05-16 16:48:03.780009,64.099,-21.855151,0101000020E610000046240A2DEBDA35C07593180456065040
10537063,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,0.0,1,1.0,,55.0,,2017-05-16 16:48:02.250991,64.14496,-21.921798,0101000020E6100000A98427F4FAEB35C09ACE4E0647095040
3923469,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,5,4.0,1,1.0,,55.0,,2017-05-16 16:48:02.248872,64.143615,-21.921995,0101000020E6100000551344DD07EC35C0C30DF8FC30095040
10515180,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,1,1.0,,57.0,,2017-05-16 16:48:02.246798,64.143219,-21.921927,0101000020E6100000A54C6A6803EC35C09D4A06802A095040
10536115,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,2,0.0,1,1.0,,50.0,,2017-05-16 16:48:02.244499,64.145553,-21.922147,0101000020E6100000C11A67D311EC35C06CB587BD50095040
10537110,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,0,0.0,1,1.0,,55.0,,2017-05-16 16:48:02.241434,64.144613,-21.922212,0101000020E61000008FFAEB1516EC35C0E564E25641095040
3923731,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,0.0,1,1.0,,55.0,,2017-05-16 16:48:02.238380,64.144789,-21.922012,0101000020E610000001857AFA08EC35C084F4143944095040
10515624,1233,3321880,Shared room,,Reykjavik,,Reykjavíkurborg,1,0.0,1,1.0,,57.0,,2017-05-16 16:48:02.192433,64.144052,-21.923171,0101000020E6100000999D45EF54EC35C0193BE12538095040
5234078,1233,9329627,Entire home/apt,,Reykjavik,,Reykjavíkurborg,18,5.0,3,2.0,,150.0,,2017-05-16 16:28:12.436751,64.134213,-21.912433,0101000020E61000008ACA863595E935C0AD6C1FF296085040
17439651,1233,12761655,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,5,3.0,,164.0,,2017-05-16 16:28:11.034154,64.136507,-21.861492,0101000020E610000000C45DBD8ADC35C0342BDB87BC085040
17633604,1233,44458404,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,4,2.0,,153.0,,2017-05-16 16:27:58.847133,64.109416,-21.816626,0101000020E61000003410CB660ED135C02F6AF7AB00075040
4534576,1233,833936,Entire home/apt,,Reykjavik,,Reykjavíkurborg,4,4.5,8,4.0,,164.0,,2017-05-16 16:27:58.820223,64.082726,-21.765015,0101000020E61000000EF3E505D8C335C0D921FE614B055040
5870712,1233,15257586,Entire home/apt,,Reykjavik,,Reykjavíkurborg,45,5.0,5,2.0,,175.0,,2017-05-16 16:27:56.612782,64.09353,-21.749217,0101000020E6100000749B70AFCCBF35C079CC4065FC055040
6833778,1233,34655847,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,5,3.0,,142.0,,2017-05-16 16:27:26.036611,64.147653,-21.95806,0101000020E6100000139B8F6B43F535C0018A912573095040
9294025,1233,48253773,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,5.0,6,3.0,,152.0,,2017-05-16 16:25:44.871485,64.14369,-21.889265,0101000020E61000003A7AFCDEA6E335C0C9B08A3732095040
13861091,1233,70839831,Entire home/apt,,Reykjavik,,Reykjavíkurborg,17,5.0,4,2.0,,150.0,,2017-05-16 16:25:37.319101,64.144249,-21.895225,0101000020E6100000C58F31772DE535C0C45E28603B095040
13106190,1233,4073920,Entire home/apt,,Reykjavik,,Reykjavíkurborg,30,5.0,5,2.0,,163.0,,2017-05-16 16:24:38.077493,64.143849,-21.886481,0101000020E61000007F86376BF0E235C0FDA36FD234095040
15566642,1233,159192,Entire home/apt,,Reykjavik,,Reykjavíkurborg,11,5.0,5,3.0,,149.0,,2017-05-16 16:24:36.562038,64.146267,-21.86334,0101000020E61000002254A9D903DD35C0FA5E43705C095040
17497572,1233,58998031,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,4,2.0,,172.0,,2017-05-16 16:24:28.459452,64.142797,-21.897909,0101000020E6100000B8C83D5DDDE535C0E23D079623095040
13137048,1233,70705511,Entire home/apt,,Reykjavik,,Reykjavíkurborg,42,4.5,6,2.0,,138.0,,2017-05-16 16:23:13.293407,64.151664,-21.955061,0101000020E610000060AFB0E07EF435C0C1FEEBDCB4095040
6185039,1233,32080802,Entire home/apt,,Reykjavik,,Reykjavíkurborg,26,5.0,4,1.0,,131.0,,2017-05-16 16:22:56.954823,64.14334,-21.912695,0101000020E610000004392861A6E935C05A0D897B2C095040
9155471,1233,46086908,Entire home/apt,,Reykjavik,,Reykjavíkurborg,196,4.5,3,1.0,,137.0,,2017-05-16 16:22:53.408826,64.141866,-21.932785,0101000020E610000009336DFFCAEE35C0849A215514095040
221156,1233,1146968,Entire home/apt,,Reykjavik,,Reykjavíkurborg,27,4.5,4,2.0,,110.0,,2017-05-16 16:22:17.237817,64.143124,-21.930466,0101000020E6100000390A100533EE35C074D190F128095040
6571637,1233,20470348,Entire home/apt,,Reykjavik,,Reykjavíkurborg,12,4.5,3,1.0,,104.0,,2017-05-16 16:22:14.608665,64.14418,-21.926854,0101000020E6100000B22AC24D46ED35C0302FC03E3A095040
13228722,1233,3317604,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,4.5,5,3.0,,110.0,,2017-05-16 16:22:10.097277,64.1383,-21.95624,0101000020E610000086200725CCF435C05B423EE8D9085040
15530898,1233,99879271,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,2,1.0,,110.0,,2017-05-16 16:21:54.408710,64.142911,-21.909836,0101000020E610000034B91803EBE835C046CF2D7425095040
10489976,1233,32577386,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,5,3.0,,110.0,,2017-05-16 16:21:54.405838,64.13205,-21.911375,0101000020E61000005A643BDF4FE935C0F5DBD78173085040
16567673,1233,95851483,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,4,1.0,,110.0,,2017-05-16 16:21:26.704446,64.144233,-21.862491,0101000020E61000002618CE35CCDC35C041800C1D3B095040
15672536,1233,32611997,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,2,1.0,,110.0,,2017-05-16 16:20:53.778443,64.143286,-21.794432,0101000020E610000058E542E55FCB35C061FE0A992B095040
2689449,1233,7386912,Entire home/apt,,Reykjavik,,Reykjavíkurborg,66,5.0,4,2.0,,110.0,,2017-05-16 16:20:39.362323,64.144146,-21.94983,0101000020E61000007AC2120F28F335C05AF624B039095040
9713456,1233,10317401,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,5.0,4,1.0,,99.0,,2017-05-16 16:20:05.357052,64.150226,-21.875425,0101000020E6100000CE1951DA1BE035C09240834D9D095040
4641575,1233,17755545,Entire home/apt,,Reykjavik,,Reykjavíkurborg,6,5.0,3,0.0,,96.0,,2017-05-16 16:20:05.353779,64.146325,-21.924081,0101000020E6100000E0DA899290EC35C0956588635D095040
3359823,1233,16950799,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,2,2.0,,93.0,,2017-05-16 16:20:04.441034,64.144799,-21.954709,0101000020E610000066321CCF67F435C0965F066344095040
11140717,1233,57775642,Entire home/apt,,Reykjavik,,Reykjavíkurborg,20,5.0,2,2.0,,99.0,,2017-05-16 16:20:03.637303,64.148843,-21.979473,0101000020E6100000A45016BEBEFA35C0444FCAA486095040
8427405,1233,44380891,Entire home/apt,,Reykjavik,,Reykjavíkurborg,7,5.0,4,2.0,,88.0,,2017-05-16 16:20:02.775640,64.136323,-21.898918,0101000020E610000025C9737D1FE635C054AC1A84B9085040
8529724,1233,44912379,Entire home/apt,,Reykjavik,,Reykjavíkurborg,42,4.5,3,0.0,,82.0,,2017-05-16 16:19:45.429603,64.137924,-21.776427,0101000020E61000003DBB7CEBC3C635C058552FBFD3085040
2015371,1233,1395613,Entire home/apt,,Reykjavik,,Reykjavíkurborg,9,5.0,3,1.0,,91.0,,2017-05-16 16:19:38.284293,64.141119,-21.884683,0101000020E6100000C153C8957AE235C00876FC1708095040
1005625,1233,882814,Entire home/apt,,Reykjavik,,Reykjavíkurborg,13,4.5,2,1.0,,97.0,,2017-05-16 16:19:36.924906,64.141909,-21.931612,0101000020E6100000A88FC01F7EEE35C084807C0915095040
4120373,1233,19977599,Entire home/apt,,Reykjavik,,Reykjavíkurborg,103,4.5,2,0.0,,91.0,,2017-05-16 16:19:32.518125,64.142045,-21.925626,0101000020E6100000CA5356D3F5EC35C0DC63E94317095040
725302,1233,3749186,Entire home/apt,,Reykjavik,,Reykjavíkurborg,219,5.0,2,1.0,,93.0,,2017-05-16 16:19:30.116507,64.142408,-21.936176,0101000020E6100000D34CF73AA9EF35C015AC71361D095040
18572243,1233,89964921,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,8,4.0,,99.0,,2017-05-16 16:19:27.247412,64.103466,-21.856966,0101000020E6100000B0C8AF1F62DB35C0DE8FDB2F9F065040
1942968,1233,10050236,Entire home/apt,,Reykjavik,,Reykjavíkurborg,111,5.0,2,0.0,,81.0,,2017-05-16 16:19:23.706726,64.143462,-21.931815,0101000020E610000018EC866D8BEE35C0008E3D7B2E095040
7796839,1233,29098337,Entire home/apt,,Reykjavik,,Reykjavíkurborg,123,5.0,5,1.0,,95.0,,2017-05-16 16:19:23.662626,64.143733,-21.929547,0101000020E61000004C18CDCAF6ED35C0C896E5EB32095040
17890953,1233,59602180,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,5.0,3,1.0,,92.0,,2017-05-16 16:19:23.590771,64.143922,-21.909458,0101000020E6100000E8154F3DD2E835C032CB9E0436095040
18686254,1233,85607561,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,4,1.0,,99.0,,2017-05-16 16:19:18.756673,64.143781,-21.913806,0101000020E61000007AE3A430EFE935C0513239B533095040
8304891,1233,43786816,Entire home/apt,,Reykjavik,,Reykjavíkurborg,24,5.0,2,1.0,,93.0,,2017-05-16 16:19:18.753715,64.148536,-21.927257,0101000020E6100000B1FCF9B660ED35C0D591239D81095040
7060217,1233,295934,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,6,3.0,,79.0,,2017-05-16 16:19:12.198067,64.139873,-21.917177,0101000020E6100000B5A4A31CCCEA35C0FA25E2ADF3085040
2501101,1233,12801615,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,3,1.0,,76.0,,2017-05-16 16:19:12.178160,64.114618,-21.786412,0101000020E6100000942EFD4B52C935C01B62BCE655075040
4347738,1233,22569278,Entire home/apt,,Reykjavik,,Reykjavíkurborg,2,0.0,2,1.0,,62.0,,2017-05-16 16:19:10.404366,64.146048,-21.926702,0101000020E610000046239F573CED35C05BE9B5D958095040
2153093,1233,10988578,Entire home/apt,,Reykjavik,,Reykjavíkurborg,9,4.5,2,1.0,,71.0,,2017-05-16 16:19:10.398511,64.146517,-21.953513,0101000020E6100000944F8F6D19F435C0B7D3D68860095040
9115964,1233,47501776,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,4,1.0,,76.0,,2017-05-16 16:19:07.686336,64.139367,-21.91747,0101000020E6100000A60F5D50DFEA35C010C99063EB085040
459576,1233,2284632,Entire home/apt,,Reykjavik,,Reykjavíkurborg,71,5.0,2,1.0,,80.0,,2017-05-16 16:19:07.679711,64.14331,-21.932864,0101000020E6100000A19DD32CD0EE35C025CCB4FD2B095040
10312979,1233,53064551,Entire home/apt,,Reykjavik,,Reykjavíkurborg,6,5.0,2,1.0,,78.0,,2017-05-16 16:19:07.675315,64.142038,-21.928684,0101000020E61000008751103CBEED35C083328D2617095040
1040802,1233,2872627,Entire home/apt,,Reykjavik,,Reykjavíkurborg,166,4.5,4,1.0,,79.0,,2017-05-16 16:19:07.668328,64.146446,-21.947261,0101000020E6100000B9C667B27FF235C052280B5F5F095040
354344,1233,953381,Entire home/apt,,Reykjavik,,Reykjavíkurborg,311,4.5,2,0.0,,71.0,,2017-05-16 16:19:06.331677,64.148514,-21.945035,0101000020E61000004B9352D0EDF135C0E23FDD4081095040
7955549,1233,7894581,Entire home/apt,,Reykjavik,,Reykjavíkurborg,66,5.0,2,1.0,,74.0,,2017-05-16 16:19:06.326599,64.146031,-21.9452,0101000020E6100000E02D90A0F8F135C0F04C689258095040
11067176,1233,11197067,Entire home/apt,,Reykjavik,,Reykjavíkurborg,62,4.5,2,0.0,,76.0,,2017-05-16 16:19:06.320455,64.144993,-21.921499,0101000020E6100000F54BC45BE7EB35C08849B89047095040
3057864,1233,614991,Entire home/apt,,Reykjavik,,Reykjavíkurborg,135,5.0,2,0.0,,70.0,,2017-05-16 16:19:06.298281,64.14777,-21.943904,0101000020E610000047904AB1A3F135C01D554D1075095040
10518005,1233,16436386,Entire home/apt,,Reykjavik,,Reykjavíkurborg,46,4.5,4,1.0,,76.0,,2017-05-16 16:19:03.720189,64.14448,-21.925545,0101000020E6100000F0F96184F0EC35C045BB0A293F095040
8854914,1233,814597,Entire home/apt,,Reykjavik,,Reykjavíkurborg,78,5.0,2,1.0,,70.0,,2017-05-16 16:19:03.669617,64.142583,-21.913048,0101000020E61000009FAD8383BDE935C0CC7D721420095040
11330686,1233,2822056,Entire home/apt,,Reykjavik,,Reykjavíkurborg,71,4.5,2,1.0,,72.0,,2017-05-16 16:19:02.341590,64.140114,-21.922073,0101000020E61000004D86E3F90CEC35C08DEDB5A0F7085040
14925426,1233,93826337,Entire home/apt,,Reykjavik,,Reykjavíkurborg,2,0.0,5,2.0,,65.0,,2017-05-16 16:19:02.338639,64.137749,-21.809416,0101000020E6100000F0DB10E335CF35C0A1832EE1D0085040
12970373,1233,67991798,Entire home/apt,,Reykjavik,,Reykjavíkurborg,21,5.0,3,0.0,,71.0,,2017-05-16 16:19:02.335639,64.148671,-21.944408,0101000020E6100000AD1402B9C4F135C045B75ED383095040
4277720,1233,21334770,Entire home/apt,,Reykjavik,,Reykjavíkurborg,65,4.5,2,0.0,,68.0,,2017-05-16 16:19:02.325552,64.146379,-21.881799,0101000020E610000040A54A94BDE135C08E7406465E095040
1405852,1233,3044340,Entire home/apt,,Reykjavik,,Reykjavíkurborg,45,5.0,4,0.0,,75.0,,2017-05-16 16:19:02.319338,64.127621,-21.872693,0101000020E6100000B972F6CE68DF35C01A5245F12A085040
6029335,1233,31292952,Entire home/apt,,Reykjavik,,Reykjavíkurborg,110,4.5,2,0.0,,71.0,,2017-05-16 16:19:02.315308,64.138371,-21.773903,0101000020E6100000BB46CB811EC635C0C0ED0912DB085040
15633124,1233,16559145,Entire home/apt,,Reykjavik,,Reykjavíkurborg,34,5.0,3,0.0,,67.0,,2017-05-16 16:19:02.312800,64.129901,-21.903212,0101000020E6100000D15AD1E638E735C0EFAD484C50085040
5977045,1233,20622497,Entire home/apt,,Reykjavik,,Reykjavíkurborg,69,4.5,4,1.0,,73.0,,2017-05-16 16:19:02.309854,64.137627,-21.856399,0101000020E6100000BD5301F73CDB35C0FB027AE1CE085040
17751069,1233,68855445,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,4.5,2,1.0,,49.0,,2017-05-16 16:18:55.449297,64.146371,-21.955063,0101000020E6100000A19E3E027FF435C04D8578245E095040
11736171,1233,21538186,Entire home/apt,,Reykjavik,,Reykjavíkurborg,81,4.5,4,0.0,,55.0,,2017-05-16 16:18:55.433657,64.133769,-21.913055,0101000020E61000000473F4F8BDE935C0FE0DDAAB8F085040
14540308,1233,89964921,Entire home/apt,,Reykjavik,,Reykjavíkurborg,65,5.0,5,1.0,,50.0,,2017-05-16 16:18:55.417742,64.136635,-21.861506,0101000020E6100000CA4E3FA88BDC35C04B1FBAA0BE085040
13853653,1233,70701163,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,7,4.0,,2190.0,,2017-05-16 16:18:52.800961,64.150115,-21.957117,0101000020E61000001572A59E05F535C0E6E8F17B9B095040
9389746,1233,44400381,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,4,2.0,,3054.0,,2017-05-16 16:18:52.795661,64.138909,-21.777188,0101000020E6100000F9D7F2CAF5C635C0AF0793E2E3085040
12000680,1233,4073920,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,5.0,16,10.0,,2190.0,,2017-05-16 16:18:52.792222,64.141086,-21.920487,0101000020E6100000A6643909A5EB35C01AFB928D07095040
10617448,1233,1686745,Entire home/apt,,Reykjavik,,Reykjavíkurborg,3,4.5,16,9.0,,1083.0,,2017-05-16 16:18:51.623495,64.143953,-21.928815,0101000020E6100000C408E1D1C6ED35C04FCAA48636095040
12180192,1233,2111523,Entire home/apt,,Reykjavik,,Reykjavíkurborg,10,4.5,16,5.0,,1205.0,,2017-05-16 16:18:51.620499,64.147162,-21.93307,0101000020E6100000F4E0EEACDDEE35C0B14D2A1A6B095040
15776652,1233,22166396,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,12,5.0,,1095.0,,2017-05-16 16:18:51.618392,64.12523,-21.902971,0101000020E6100000863C821B29E735C0999EB0C403085040
654610,1233,2111523,Entire home/apt,,Reykjavik,,Reykjavíkurborg,83,5.0,16,5.0,,1314.0,,2017-05-16 16:18:51.615443,64.145322,-21.933767,0101000020E61000008315A75A0BEF35C0EA58A5F44C095040
4606553,1233,2111523,Entire home/apt,,Reykjavik,,Reykjavíkurborg,32,5.0,10,3.0,,1095.0,,2017-05-16 16:18:51.600344,64.142614,-21.916922,0101000020E6100000A0FB7266BBEA35C0E97C789620095040
16050293,1233,104497832,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,6,3.0,,1200.0,,2017-05-16 16:18:51.597711,64.131274,-21.85165,0101000020E61000006EA301BC05DA35C02B3410CB66085040
18176963,1233,125396012,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,12,5.0,,821.0,,2017-05-16 16:18:50.152205,64.145797,-21.939002,0101000020E6100000EBE0606F62F035C0B7B6F0BC54095040
16313507,1233,33766248,Entire home/apt,,Reykjavik,,Reykjavíkurborg,1,0.0,14,4.0,,1000.0,,2017-05-16 16:18:50.149592,64.149305,-21.939699,0101000020E61000007B15191D90F035C046088F368E095040
18248036,1233,126067563,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,7,5.0,,850.0,,2017-05-16 16:18:50.143860,64.104857,-21.779819,0101000020E6100000A7CCCD37A2C735C06D7022FAB5065040
12537727,1233,67927051,Entire home/apt,,Reykjavik,,Reykjavíkurborg,5,5.0,8,4.0,,975.0,,2017-05-16 16:18:50.141029,64.140219,-21.963479,0101000020E6100000FE614B8FA6F635C0C8D11C59F9085040
16364762,1233,14465867,Entire home/apt,,Reykjavik,,Reykjavíkurborg,0,0.0,6,3.0,,900.0,,2017-05-16 16:18:50.138197,64.105583,-21.779385,0101000020E610000033FE7DC685C735C0DE0033DFC1065040
16145385,1233,19356022,Entire home/apt,,Reykjavik,,Reykjavíkurborg,2,0.0,6,2.0,,920.0,,2017-05-16 16:18:50.135269,64.143363,-21.929295,0101000020E61000001956F146E6ED35C0361D01DC2C095040
11300058,1233,16351678,Entire home/apt,,Reykjavik,,Reykjavíkurborg,25,5.0,14,4.0,,900.0,,2017-05-16 16:18:50.132002,64.143454,-21.922472,0101000020E6100000C879FF1F27EC35C0BF9EAF592E095040
8701999,1233,31526076,Entire home/apt,,Reykjavik,,Reykjavíkurborg,9,5.0,15,6.0,,985.0,,2017-05-16 16:18:50.128786,64.148538,-21.945339,0101000020E610000023A298BC01F235C0A60D87A581095040
