room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8537361,16468256,Private room,,Reykjavíkurborg,75,5.0,2,1.0,54.0,2.0,64.132548,-21.852388,2016-08-08 19:43:07.259823
13412060,75079370,Shared room,,Reykjavíkurborg,0,,1,1.0,35.0,1.0,64.145357,-21.914175,2016-08-08 19:42:56.799832
13426703,76548162,Entire home/apt,,Reykjavíkurborg,3,4.5,2,1.0,95.0,3.0,64.119397,-21.809679,2016-08-08 19:42:53.474301
11650076,27858005,Entire home/apt,,Reykjavíkurborg,14,5.0,3,1.0,99.0,,64.146084,-21.933467,2016-08-08 19:42:26.193880
13213378,8055430,Entire home/apt,,Reykjavíkurborg,2,,4,3.0,99.0,2.0,64.141532,-21.883895,2016-08-08 19:42:10.968420
3377813,855355,Private room,,Reykjavíkurborg,27,4.5,2,1.0,66.0,2.0,64.102569,-21.851189,2016-08-08 19:42:01.979404
11150742,13055083,Entire home/apt,,Reykjavíkurborg,9,4.5,6,3.0,110.0,3.0,64.139484,-21.858668,2016-08-08 19:41:34.370136
8183204,43167620,Private room,,Reykjavíkurborg,10,4.5,3,1.0,83.0,1.0,64.144823,-21.951997,2016-08-08 19:41:02.467543
11250571,4955551,Private room,,Reykjavíkurborg,17,4.5,2,1.0,144.0,2.0,64.140087,-21.927638,2016-08-08 19:40:59.063850
12101385,17732348,Entire home/apt,,Reykjavíkurborg,16,4.5,6,2.0,133.0,,64.141708,-21.921989,2016-08-08 19:40:38.213941
212556,987708,Entire home/apt,,Reykjavíkurborg,14,5.0,4,1.0,110.0,1.0,64.140807,-21.933982,2016-08-08 19:40:31.640095
14122216,80413806,Entire home/apt,,Reykjavíkurborg,0,,8,5.0,250.0,5.0,64.154206,-21.761387,2016-08-08 19:40:27.938057
10737556,55508213,Entire home/apt,,Reykjavíkurborg,2,,4,3.0,100.0,3.0,64.144258,-21.885725,2016-08-08 19:39:41.800428
3816582,13692925,Entire home/apt,,Reykjavíkurborg,85,5.0,6,3.0,216.0,3.0,64.144485,-21.926488,2016-08-08 19:39:38.552631
2405606,12295520,Private room,,Reykjavíkurborg,78,4.5,2,1.0,83.0,2.0,64.151914,-21.956987,2016-08-08 19:39:31.557611
4342288,22543135,Entire home/apt,,Reykjavíkurborg,44,5.0,2,0.0,94.0,2.0,64.142296,-21.92202,2016-08-08 19:39:27.114606
12035211,6507327,Private room,,Reykjavíkurborg,6,5.0,2,1.0,166.0,1.0,64.146635,-21.93583,2016-08-08 19:39:15.721204
7748797,2412033,Entire home/apt,,Reykjavíkurborg,15,4.5,3,1.0,106.0,2.0,64.143217,-21.930924,2016-08-08 19:39:00.621199
6853335,4687690,Entire home/apt,,Reykjavíkurborg,45,5.0,2,1.0,115.0,2.0,64.142763,-21.936738,2016-08-08 19:38:49.719386
5695983,18218407,Private room,,Reykjavíkurborg,16,4.5,2,1.0,94.0,2.0,64.137117,-21.908607,2016-08-08 19:38:29.271504
3234293,2579138,Entire home/apt,,Reykjavíkurborg,163,5.0,4,1.0,109.0,2.0,64.144475,-21.925915,2016-08-08 19:38:22.794587
5282433,2111523,Shared room,,Reykjavíkurborg,28,4.0,16,1.0,39.0,1.0,64.130319,-21.863531,2016-08-08 19:37:49.717295
6672194,34921236,Private room,,Reykjavíkurborg,30,4.0,2,1.0,111.0,2.0,64.155527,-21.952985,2016-08-08 19:37:43.180656
501258,611042,Entire home/apt,,Reykjavíkurborg,44,5.0,8,3.0,290.0,3.0,64.147784,-21.92546,2016-08-08 19:37:38.922385
13249440,68911835,Private room,,Reykjavíkurborg,15,5.0,2,1.0,66.0,2.0,64.148464,-21.951405,2016-08-08 19:37:33.849111
13444037,32154463,Private room,,Reykjavíkurborg,15,5.0,2,1.0,67.0,1.0,64.145987,-21.915275,2016-08-08 19:37:24.536472
12489202,36939334,Entire home/apt,,Reykjavíkurborg,8,5.0,4,1.0,165.0,2.0,64.143735,-21.931427,2016-08-08 19:37:20.655595
8623353,45234456,Entire home/apt,,Reykjavíkurborg,18,4.5,2,0.0,72.0,2.0,64.147091,-21.888761,2016-08-08 19:36:53.850182
5726133,27270783,Entire home/apt,,Reykjavíkurborg,35,5.0,4,1.0,277.0,1.0,64.143146,-21.910741,2016-08-08 19:36:50.470772
5184644,20739154,Private room,,Reykjavíkurborg,132,5.0,2,1.0,75.0,,64.143419,-21.926149,2016-08-08 19:36:28.088140
13375499,43484920,Private room,,Reykjavíkurborg,8,5.0,2,1.0,99.0,1.0,64.129722,-21.911257,2016-08-08 19:36:15.669441
13434919,14324446,Private room,,Reykjavíkurborg,0,,2,1.0,120.0,3.0,64.144345,-21.931817,2016-08-08 19:36:11.426339
3602267,12639639,Entire home/apt,,Reykjavíkurborg,40,5.0,2,1.0,133.0,2.0,64.14397,-21.933684,2016-08-08 19:35:50.302623
13005833,56095157,Entire home/apt,,Reykjavíkurborg,4,4.5,2,1.0,88.0,3.0,64.110764,-21.81323,2016-08-08 19:35:26.208483
9023967,38369089,Entire home/apt,,Reykjavíkurborg,16,5.0,6,2.0,165.0,2.0,64.145342,-21.934489,2016-08-08 19:35:15.081297
7106164,23449991,Entire home/apt,,Reykjavíkurborg,4,5.0,3,1.0,150.0,2.0,64.143586,-21.93181,2016-08-08 19:35:08.087199
7387539,38696696,Entire home/apt,,Reykjavíkurborg,35,5.0,4,1.0,98.0,8.0,64.124879,-21.853157,2016-08-08 19:34:36.743970
11137836,57878950,Entire home/apt,,Reykjavíkurborg,1,,8,4.0,211.0,7.0,64.114112,-21.789842,2016-08-08 19:34:28.814986
8023568,32595903,Entire home/apt,,Reykjavíkurborg,32,4.5,4,2.0,116.0,3.0,64.134569,-21.947431,2016-08-08 19:34:15.318111
12019037,64305064,Entire home/apt,,Reykjavíkurborg,6,4.5,8,3.0,160.0,1.0,64.122332,-21.824938,2016-08-08 19:33:41.122875
8304891,43786816,Entire home/apt,,Reykjavíkurborg,6,5.0,2,1.0,106.0,7.0,64.148536,-21.927257,2016-08-08 19:33:32.589469
969052,953381,Entire home/apt,,Reykjavíkurborg,146,5.0,2,0.0,72.0,1.0,64.148718,-21.944485,2016-08-08 19:32:51.035498
10722548,35732102,Entire home/apt,,Reykjavíkurborg,7,4.5,2,0.0,85.0,2.0,64.130868,-21.891468,2016-08-08 19:32:33.987529
11494098,31747255,Private room,,Reykjavíkurborg,36,4.5,2,1.0,61.0,1.0,64.148944,-21.9468,2016-08-08 19:32:27.816223
13930853,63881691,Entire home/apt,,Reykjavíkurborg,0,,5,2.0,122.0,4.0,64.135202,-21.909749,2016-08-08 19:31:55.198534
527295,2576806,Entire home/apt,,Reykjavíkurborg,17,4.5,4,1.0,115.0,1.0,64.144953,-21.858556,2016-08-08 19:31:49.427502
11824947,41714758,Entire home/apt,,Reykjavíkurborg,4,3.0,4,1.0,100.0,2.0,64.103061,-21.854448,2016-08-08 19:31:35.688708
13586552,33829056,Private room,,Reykjavíkurborg,6,5.0,2,1.0,99.0,,64.146943,-21.944186,2016-08-08 19:31:18.695114
13713663,38490542,Private room,,Reykjavíkurborg,8,4.5,2,1.0,75.0,3.0,64.141416,-21.92584,2016-08-08 19:30:54.746485
7374005,13513941,Entire home/apt,,Reykjavíkurborg,17,5.0,6,4.0,167.0,1.0,64.121172,-21.86849,2016-08-08 19:30:27.610941
12428885,64731688,Private room,,Reykjavíkurborg,10,5.0,2,1.0,98.0,1.0,64.138953,-21.916351,2016-08-08 19:29:55.646168
11198463,55263720,Private room,,Reykjavíkurborg,33,5.0,1,1.0,59.0,1.0,64.146961,-21.943132,2016-08-08 19:29:39.284838
13317151,35230812,Private room,,Reykjavíkurborg,5,4.5,1,1.0,72.0,,64.134565,-21.91191,2016-08-08 19:29:16.494126
13298249,75079370,Shared room,,Reykjavíkurborg,6,4.0,1,1.0,42.0,1.0,64.145569,-21.912314,2016-08-08 19:29:05.258522
11251509,4955551,Private room,,Reykjavíkurborg,13,5.0,1,1.0,99.0,2.0,64.14152,-21.929123,2016-08-08 19:29:02.657151
10722457,55161201,Entire home/apt,,Reykjavíkurborg,2,,4,2.0,104.0,5.0,64.099676,-21.851454,2016-08-08 19:28:52.563115
13575983,74497978,Entire home/apt,,Reykjavíkurborg,2,,4,2.0,438.0,1.0,64.134905,-21.743904,2016-08-08 19:28:41.006072
11944177,36984789,Private room,,Reykjavíkurborg,29,4.5,2,1.0,56.0,1.0,64.132116,-21.854869,2016-08-08 19:28:38.492044
13610601,32525780,Entire home/apt,,Reykjavíkurborg,0,,6,3.0,277.0,8.0,64.147661,-21.868936,2016-08-08 19:28:24.018362
12078875,64731688,Entire home/apt,,Reykjavíkurborg,12,5.0,4,2.0,134.0,2.0,64.140939,-21.916476,2016-08-08 19:28:01.592121
11202797,56060224,Private room,,Reykjavíkurborg,36,4.5,2,1.0,49.0,1.0,64.140327,-21.907755,2016-08-08 19:27:37.240701
6955659,1128619,Entire home/apt,,Reykjavíkurborg,5,4.5,2,1.0,105.0,3.0,64.145329,-21.951327,2016-08-08 19:27:27.524068
13214136,2249019,Private room,,Reykjavíkurborg,16,4.5,2,1.0,66.0,1.0,64.134359,-21.904042,2016-08-08 19:27:24.718310
8116512,2686458,Entire home/apt,,Reykjavíkurborg,19,5.0,2,0.0,93.0,2.0,64.144571,-21.928868,2016-08-08 19:27:20.791692
7130925,31526076,Entire home/apt,,Reykjavíkurborg,8,5.0,13,5.0,775.0,2.0,64.146203,-21.947484,2016-08-08 19:26:58.418879
11455767,2264631,Entire home/apt,,Reykjavíkurborg,8,5.0,2,1.0,88.0,1.0,64.146538,-21.936432,2016-08-08 19:26:44.706124
789673,4160279,Entire home/apt,,Reykjavíkurborg,35,5.0,2,1.0,108.0,8.0,64.145496,-21.950631,2016-08-08 19:26:32.323316
14262868,31682311,Private room,,Reykjavíkurborg,2,,2,1.0,77.0,1.0,64.15042,-21.947103,2016-08-08 19:26:22.293567
14091053,84763693,Entire home/apt,,Reykjavíkurborg,0,,3,1.0,144.0,4.0,64.147364,-21.963512,2016-08-08 19:26:04.734359
3983337,19618309,Entire home/apt,,Reykjavíkurborg,72,5.0,7,3.0,110.0,,64.137306,-21.919613,2016-08-08 19:25:33.381760
14165396,85698859,Entire home/apt,,Reykjavíkurborg,0,,7,4.0,100.0,3.0,64.14692,-21.781377,2016-08-08 19:25:20.915492
155427,747469,Entire home/apt,,Reykjavíkurborg,0,,4,2.0,133.0,5.0,64.129456,-21.947533,2016-08-08 19:25:03.842127
7380983,33860285,Private room,,Reykjavíkurborg,4,4.5,1,1.0,43.0,3.0,64.142941,-21.931279,2016-08-08 19:24:56.729191
12669452,56095157,Entire home/apt,,Reykjavíkurborg,10,5.0,4,1.0,143.0,3.0,64.141966,-21.864459,2016-08-08 19:24:34.643610
3702193,2435632,Private room,,Reykjavíkurborg,98,4.5,4,1.0,72.0,1.0,64.147231,-21.944553,2016-08-08 19:24:28.099081
178707,855355,Shared room,,Reykjavíkurborg,3,4.0,6,1.0,133.0,2.0,64.102449,-21.851891,2016-08-08 19:24:21.409167
506222,2495410,Entire home/apt,,Reykjavíkurborg,18,5.0,5,2.0,110.0,5.0,64.142831,-21.921678,2016-08-08 19:24:19.223400
13494203,46260296,Private room,,Reykjavíkurborg,2,,2,1.0,50.0,2.0,64.138978,-21.90733,2016-08-08 19:24:11.667494
6607932,28211591,Entire home/apt,,Reykjavíkurborg,170,4.5,4,1.0,137.0,1.0,64.141086,-21.918694,2016-08-08 19:24:03.450305
