room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13484693,36916762,Private room,,ULLANLINNA,23,5.0,2,1.0,46.0,,60.156609,24.942596,2017-02-22 05:18:10.504585
14833853,92790346,Private room,,KALLIO,16,4.5,2,1.0,55.0,,60.180192,24.952377,2017-02-22 05:18:10.501776
15082462,92294970,Private room,,KALLIO,0,0.0,3,1.0,43.0,,60.179331,24.95744,2017-02-22 05:18:10.499250
17243404,911828,Private room,,ETU-TÖÖLÖ,0,0.0,2,0.0,43.0,,60.174889,24.923741,2017-02-22 05:18:10.496741
13952088,32940266,Private room,,KÄPYLÄ,5,5.0,2,1.0,49.0,,60.211578,24.938276,2017-02-22 05:18:10.494532
7625700,5946905,Private room,,KRUUNUNHAKA,157,5.0,2,1.0,43.0,,60.17017,24.956395,2017-02-22 05:18:10.492236
5073333,26198027,Private room,,ALPPIHARJU,33,5.0,2,1.0,53.0,,60.190128,24.949938,2017-02-22 05:18:10.489666
7498449,39095876,Private room,,ETU-TÖÖLÖ,103,4.5,4,1.0,54.0,,60.171587,24.927294,2017-02-22 05:18:10.485027
13843953,7403653,Private room,,PUNAVUORI,10,5.0,2,1.0,49.0,,60.162512,24.93658,2017-02-22 05:18:10.482303
13404060,6656234,Private room,,LAAJASALO,1,0.0,2,1.0,55.0,,60.171177,25.046078,2017-02-22 05:18:10.479934
16993198,7929641,Private room,,KAMPPI,5,5.0,2,1.0,49.0,,60.163229,24.926915,2017-02-22 05:18:10.477635
1208760,4344545,Private room,,LÄNSISATAMA,258,5.0,2,1.0,49.0,,60.159818,24.917429,2017-02-22 05:18:10.475453
13131026,36916762,Private room,,ULLANLINNA,68,5.0,2,1.0,47.0,,60.158606,24.942299,2017-02-22 05:18:10.471501
7924444,39095876,Private room,,ETU-TÖÖLÖ,110,4.5,2,1.0,50.0,,60.173057,24.928619,2017-02-22 05:18:10.468849
11131000,23753010,Private room,,KAMPPI,80,4.5,2,1.0,43.0,,60.16399,24.932867,2017-02-22 05:18:10.465907
8003196,42252334,Private room,,KATAJANOKKA,131,5.0,2,1.0,54.0,,60.168544,24.966055,2017-02-22 05:18:10.463108
