room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12022194,8463269,Entire home/apt,,MUNKKINIEMI,2,,2,,49.0,2.0,60.199372,24.884561,2016-05-07 04:41:55.950947
8393517,44227194,Entire home/apt,,TAKA-TÖÖLÖ,6,4.0,2,0.0,57.0,2.0,60.185956,24.920432,2016-05-07 04:41:46.062362
12896094,48464984,Entire home/apt,,TAPANINKYLÄ,0,,5,3.0,35.0,1.0,60.265553,25.026308,2016-05-07 04:41:43.470367
10109225,12730669,Entire home/apt,,ULLANLINNA,4,5.0,3,1.0,54.0,4.0,60.157818,24.943712,2016-05-07 04:41:37.190589
12104765,15056230,Entire home/apt,,VALLILA,0,,2,1.0,59.0,2.0,60.195182,24.958696,2016-05-07 04:41:02.930375
4715957,24365382,Entire home/apt,,KUMPULA,6,4.5,3,1.0,84.0,3.0,60.213349,24.963758,2016-05-07 04:40:55.180675
9816737,1575096,Entire home/apt,,KAARTINKAUPUNKI,0,,3,1.0,106.0,1.0,60.164017,24.944806,2016-05-07 04:40:45.966524
10131844,43408514,Entire home/apt,,KALLIO,1,,2,1.0,65.0,3.0,60.186119,24.947549,2016-05-07 04:40:19.482333
12818211,30403581,Entire home/apt,,SÖRNÄINEN,0,,2,1.0,93.0,1.0,60.186685,24.966835,2016-05-07 04:40:09.660691
1974885,3059623,Private room,,SÖRNÄINEN,86,4.5,3,1.0,24.0,1.0,60.17784,24.962854,2016-05-07 04:40:05.882404
11633397,61649727,Entire home/apt,,HAAGA,0,,3,1.0,76.0,1.0,60.210539,24.884039,2016-05-07 04:39:59.107853
11411468,11383502,Private room,,KATAJANOKKA,1,,1,1.0,47.0,1.0,60.16824,24.976877,2016-05-07 04:39:32.925251
11092330,25163560,Entire home/apt,,LAUTTASAARI,2,,3,2.0,45.0,1.0,60.16115,24.879934,2016-05-07 04:39:14.480122
9855848,12572718,Private room,,SÖRNÄINEN,25,4.5,2,1.0,29.0,,60.187049,24.961976,2016-05-07 04:38:49.014959
9429882,48879847,Entire home/apt,,MEILAHTI,3,4.0,5,2.0,93.0,1.0,60.192472,24.902366,2016-05-07 04:38:40.524368
8547263,44478378,Entire home/apt,,ETU-TÖÖLÖ,0,,4,1.0,82.0,1.0,60.175921,24.923385,2016-05-07 04:38:38.044969
7954067,41348203,Private room,,KALLIO,4,4.0,4,1.0,59.0,2.0,60.178519,24.955404,2016-05-07 04:38:35.692456
3322017,16772678,Entire home/apt,,KALLIO,2,,3,1.0,100.0,2.0,60.184682,24.952667,2016-05-07 04:38:30.204514
11308770,33883614,Private room,,KALLIO,0,,1,1.0,41.0,1.0,60.183504,24.944742,2016-05-07 04:38:24.684672
2978660,6079652,Entire home/apt,,MELLUNKYLÄ,4,4.5,10,3.0,225.0,3.0,60.236051,25.093206,2016-05-07 04:38:13.568615
1438600,7727533,Entire home/apt,,KAMPPI,24,5.0,5,3.0,165.0,1.0,60.164358,24.929435,2016-05-07 04:38:10.288522
2358222,10479502,Entire home/apt,,MEILAHTI,32,5.0,2,0.0,71.0,2.0,60.194077,24.902606,2016-05-07 04:38:07.746403
1714147,7261129,Private room,,ULLANLINNA,22,4.5,1,1.0,71.0,1.0,60.160218,24.94724,2016-05-07 04:37:55.580373
8959348,42453481,Private room,,LAAJASALO,20,5.0,2,1.0,34.0,1.0,60.180613,25.057108,2016-05-07 04:37:49.102387
9153898,47655649,Private room,,PASILA,2,,1,1.0,27.0,1.0,60.199855,24.937195,2016-05-07 04:37:42.788460
12077847,21357870,Private room,,VALLILA,0,,2,1.0,36.0,1.0,60.198679,24.955962,2016-05-07 04:37:11.021451
5668413,21955887,Entire home/apt,,KALLIO,21,4.5,2,0.0,68.0,2.0,60.1822,24.949545,2016-05-07 04:37:08.265075
3798443,6660204,Entire home/apt,,SÖRNÄINEN,1,,2,0.0,141.0,1.0,60.186771,24.96569,2016-05-07 04:37:03.110377
12595099,68332806,Entire home/apt,,ALPPIHARJU,0,,3,1.0,35.0,1.0,60.187577,24.95267,2016-05-07 04:36:57.344553
6859457,656327,Entire home/apt,,SUUTARILA,2,,9,3.0,177.0,3.0,60.282891,25.011582,2016-05-07 04:36:54.794355
2526521,7251756,Entire home/apt,,KALLIO,0,,2,2.0,117.0,1.0,60.184201,24.945264,2016-05-07 04:36:49.127245
10801706,55909776,Private room,,KALLIO,12,4.0,4,1.0,19.0,1.0,60.183639,24.946875,2016-05-07 04:36:46.438646
11915936,63579671,Entire home/apt,,TAKA-TÖÖLÖ,0,,3,1.0,71.0,3.0,60.179232,24.9259,2016-05-07 04:36:41.906402
1342653,7281295,Private room,,KAMPPI,95,4.0,3,1.0,38.0,20.0,60.166223,24.93581,2016-05-07 04:36:36.233186
6320668,32810109,Private room,,HERMANNI,0,,1,1.0,59.0,7.0,60.194174,24.965627,2016-05-07 04:36:33.428442
7529713,22725336,Entire home/apt,,PASILA,27,5.0,4,2.0,44.0,1.0,60.198788,24.940757,2016-05-07 04:36:22.874418
12046298,12686394,Entire home/apt,,KAARTINKAUPUNKI,0,,4,1.0,81.0,4.0,60.165388,24.952109,2016-05-07 04:36:19.830436
2711474,13877792,Entire home/apt,,LAUTTASAARI,4,5.0,6,3.0,117.0,1.0,60.154133,24.888579,2016-05-07 04:36:05.358403
4878025,25094479,Entire home/apt,,LAUTTASAARI,2,,5,1.0,153.0,1.0,60.156827,24.879304,2016-05-07 04:35:45.894619
3617926,648084,Entire home/apt,,KAMPPI,0,,2,1.0,148.0,2.0,60.164946,24.930289,2016-05-07 04:35:43.406428
