room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
16856167,1155,106365327,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,0,,2,1.0,,57.0,,Comfortable Apartment in the Heart of Helsinki,Apartment,2017-04-28 20:38:43.981967,60.170994,24.926795,0101000020E6100000A818E76F42ED3840F7E7A221E3154E40
17739541,1155,121005465,Entire home/apt,,Helsinki,,KALLIO,0,,2,0.0,,45.0,,One room apartment for rent in trendy Kallio area,Apartment,2017-04-28 20:38:43.984941,60.185994,24.9579,0101000020E6100000A1D634EF38F5384049A0C1A6CE174E40
17453266,1155,14995692,Entire home/apt,,Helsinki,,ALPPIHARJU,2,,4,1.0,,62.0,,Beautiful flat at great location,Apartment,2017-04-28 20:38:43.987211,60.188741,24.960702,0101000020E6100000A933F790F0F53840093543AA28184E40
17692205,1155,4235783,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,1,,2,0.0,,56.0,,Luminous studio apartment close to Helsinki centre,Apartment,2017-04-28 20:38:43.998207,60.185709,24.918999,0101000020E6100000840EBA8443EB384054C90050C5174E40
17410416,1155,5284783,Entire home/apt,,Helsinki,,KAARELA,2,,4,1.0,,62.0,,Top-floor privacy between city & airport,Apartment,2017-04-28 20:38:44.013997,60.241209,24.881327,0101000020E6100000F01472A59EE138401C40BFEFDF1E4E40
17337283,1155,117083111,Entire home/apt,,Helsinki,,PUNAVUORI,1,,4,0.0,,48.0,,Ihana 25 neliön yksiö Helsingin keskustassa,Apartment,2017-04-28 20:38:44.016435,60.158387,24.938962,0101000020E6100000CF2F4AD05FF03840478E740646144E40
16312806,1155,29152134,Entire home/apt,,Helsinki,,VALLILA,0,,4,1.0,,56.0,,Modern and quiet apartment with a good location,Apartment,2017-04-28 20:38:45.546664,60.195755,24.958777,0101000020E61000003128D36872F53840A583F57F0E194E40
15751561,1155,101813966,Entire home/apt,,Helsinki,,OULUNKYLÄ,2,,3,1.0,,45.0,,A cozy apartment in Helsinki,Apartment,2017-04-28 20:38:45.557353,60.226936,24.926877,0101000020E6100000236AA2CF47ED38407D24253D0C1D4E40
9687551,1155,49312712,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,1,,2,0.0,,55.0,,Beautiful studio with best location,Apartment,2017-04-28 20:38:45.561156,60.178274,24.921009,0101000020E61000005952EE3EC7EB384012DDB3AED1164E40
17094107,1155,114672564,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,1,,2,0.0,,45.0,,"Dream on, dreamer",Apartment,2017-04-28 20:38:45.563879,60.176336,24.928209,0101000020E610000055DAE21A9FED3840C18D942D92164E40
14885633,1155,93348857,Shared room,,Helsinki,,TOUKOLA,2,,1,1.0,,56.0,,Modern appartment with a view,Apartment,2017-04-28 20:37:42.502253,60.204725,24.975396,0101000020E610000033A6608DB3F9384039D6C56D341A4E40
10477847,1155,6816045,Shared room,,Helsinki,,KALLIO,1,,2,1.0,,60.0,,Cozy appartment in Kallio suburb,Apartment,2017-04-28 20:37:42.507393,60.185163,24.945171,0101000020E6100000AB2006BAF6F13840F2B6D26BB3174E40
7702132,1155,40419074,Shared room,,Helsinki,,HAAGA,2,,2,1.0,,56.0,,Airport is 15minute away from home,Apartment,2017-04-28 20:37:42.513772,60.230734,24.884358,0101000020E6100000BAF42F4965E23840A20914B1881D4E40
13048869,1155,907817,Shared room,,Helsinki,,KATAJANOKKA,1,,1,1.0,,56.0,,Sofa @ Katajanokka (shared apartment),Apartment,2017-04-28 20:37:42.520179,60.165768,24.971298,0101000020E610000093AB58FCA6F83840965CC5E237154E40
14083015,1155,55130793,Shared room,,Helsinki,,KALLIO,2,,2,1.0,,45.0,,Sofa bed in the hip part of central Helsinki,Apartment,2017-04-28 20:37:42.523040,60.179205,24.954086,0101000020E61000004B92E7FA3EF43840CD237F30F0164E40
14177288,1155,85350413,Shared room,,Helsinki,,VARTIOKYLÄ,0,,2,1.0,,101.0,,Shared room near the train station,Apartment,2017-04-28 20:37:44.818388,60.22337,25.072642,0101000020E6100000E75086AA981239402A745E63971C4E40
16631565,1155,8650794,Shared room,,Helsinki,,KAMPPI,0,,2,1.0,,68.0,,Cheap double bed in shared small loft apartment,Apartment,2017-04-28 20:37:55.146053,60.164625,24.93583,0101000020E61000009D9D0C8E92EF3840508D976E12154E40
18308454,1155,19123856,Entire home/apt,,Helsinki,,ALPPIHARJU,0,,2,1.0,,34.0,,A cozy studio apartment with great location,Apartment,2017-04-28 20:38:13.716903,60.187786,24.958887,0101000020E61000003F8F519E79F53840C652245F09184E40
18196408,1155,68430953,Entire home/apt,,Helsinki,,HERMANNI,2,,2,1.0,,30.0,,20 minutes from downtown studio,Apartment,2017-04-28 20:38:13.719225,60.196757,24.966363,0101000020E61000008010C99063F73840292158552F194E40
18038410,1155,25835860,Entire home/apt,,Helsinki,,LAAJASALO,1,,2,1.0,,33.0,,Peaceful two-room apartment,Apartment,2017-04-28 20:38:13.730626,60.172036,25.033545,0101000020E6100000BFF1B5679608394009DE904605164E40
17573146,1155,5946905,Entire home/apt,,Helsinki,,KRUUNUNHAKA,1,,2,0.0,,38.0,,Quiet Studio In The Heart Of Helsinki,Apartment,2017-04-28 20:38:13.751076,60.172225,24.957239,0101000020E6100000AC74779D0DF53840DC4603780B164E40
17855995,1155,122186454,Entire home/apt,,Helsinki,,ULLANLINNA,1,,2,0.0,,39.0,,Charming Studio in the heart of Helsinki,Apartment,2017-04-28 20:38:13.758716,60.157107,24.946655,0101000020E61000004A9869FB57F23840817C09151C144E40
16606887,1155,50638386,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,2,,2,0.0,,40.0,,"Cozy & stylish apartment, very near to city centre",Apartment,2017-04-28 20:38:15.309465,60.168969,24.922631,0101000020E61000009946938B31EC3840D784B4C6A0154E40
18131448,1155,122915154,Entire home/apt,,Helsinki,,ALPPIHARJU,1,,4,1.0,,35.0,,Beautiful and compact studio near center,Apartment,2017-04-28 20:38:15.316221,60.190546,24.945253,0101000020E61000002672C119FCF138401A31B3CF63184E40
18042868,1155,41266213,Entire home/apt,,Helsinki,,VARTIOKYLÄ,0,,2,1.0,,28.0,,Student price!,Apartment,2017-04-28 20:38:15.333210,60.211978,25.077158,0101000020E6100000F19F6EA0C01339405ABC5818221B4E40
17428826,1155,97969954,Entire home/apt,,Helsinki,,KALLIO,1,,4,1.0,,39.0,,Comfortable apartment (45m2) near central!,Apartment,2017-04-28 20:38:15.343655,60.186731,24.961399,0101000020E61000003868AF3E1EF638401F1329CDE6174E40
18324955,1155,125827348,Entire home/apt,,Helsinki,,LAUTTASAARI,0,,2,1.0,,37.0,,Nice and simple little studio,Apartment,2017-04-28 20:38:15.349123,60.158658,24.879571,0101000020E61000009082A7902BE13840D89FC4E74E144E40
17676741,1155,73793761,Entire home/apt,,Helsinki,,KALLIO,0,,2,1.0,,34.0,,DARK BLUE,Apartment,2017-04-28 20:38:15.351305,60.183887,24.943735,0101000020E61000002F17F19D98F138406C94F59B89174E40
16657350,1155,3588627,Entire home/apt,,Helsinki,,ALPPIHARJU,0,,1,0.0,,30.0,,Affordable haven for one,Apartment,2017-04-28 20:38:17.092680,60.187583,24.959479,0101000020E6100000E4326E6AA0F538408D2441B802184E40
16900729,1155,112803355,Entire home/apt,,Helsinki,,VALLILA,0,,2,1.0,,39.0,,Studio apartment near Pasila railway station,Condominium,2017-04-28 20:38:17.095261,60.195589,24.938803,0101000020E6100000FE62B66455F038408A3A730F09194E40
15126213,1155,37697596,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,1,,3,1.0,,39.0,,New Year in Helsinki? This is perfect for you,Apartment,2017-04-28 20:38:17.098005,60.175252,24.924663,0101000020E61000003DD2E0B6B6EC3840804754A86E164E40
17412357,1155,43014110,Entire home/apt,,Helsinki,,VALLILA,0,,2,1.0,,30.0,,"Cozy, small studio in Wooden Vallila",Apartment,2017-04-28 20:38:17.110063,60.193088,24.960201,0101000020E6100000259694BBCFF5384002A08A1BB7184E40
18423421,1155,109459714,Entire home/apt,,Helsinki,,HAAGA,0,,2,0.0,,38.0,,Apartment/studio close to Helsinki city center,Apartment,2017-04-28 20:38:17.123741,60.213304,24.883692,0101000020E6100000A1BC8FA339E23840910DA48B4D1B4E40
13654133,1155,79202994,Entire home/apt,,Helsinki,,VARTIOKYLÄ,0,,2,1.0,,40.0,,Allotment cottage in Marjaniemi,Cabin,2017-04-28 20:38:17.140935,60.208489,25.072762,0101000020E61000003D64CA87A0123940B2497EC4AF1A4E40
17583775,1155,54471631,Entire home/apt,,Helsinki,,VALLILA,2,,2,1.0,,40.0,,Cute studio with excellent connections,Condominium,2017-04-28 20:38:17.146219,60.194433,24.963401,0101000020E610000007EFAB72A1F63840AF21382EE3184E40
17439251,1155,118012327,Entire home/apt,,Helsinki,,ALPPIHARJU,2,,2,0.0,,35.0,,Studio in Alppila,Apartment,2017-04-28 20:38:18.564982,60.193405,24.93969,0101000020E6100000D4601A868FF0384002F1BA7EC1184E40
17616183,1155,7968265,Entire home/apt,,Helsinki,,LAUTTASAARI,0,,3,1.0,,36.0,,Light and spacious apartment near the sea,Apartment,2017-04-28 20:38:18.595417,60.155156,24.86728,0101000020E61000009279E40F06DE38409BE3DC26DC134E40
13694014,1155,79050103,Entire home/apt,,Helsinki,,MALMI,0,,1,0.0,,34.0,,Nice Place to Live In.,Apartment,2017-04-28 20:38:18.604379,60.256259,25.010498,0101000020E610000064AC36FFAF02394020274C18CD204E40
7832196,1155,41147411,Entire home/apt,,Helsinki,,RUSKEASUO,1,,4,1.0,,33.0,,Peaceful home near centre,Apartment,2017-04-28 20:38:19.615429,60.200668,24.908708,0101000020E6100000139D6516A1E8384047AD307DAF194E40
16612769,1155,17483298,Entire home/apt,,Helsinki,,KALLIO,0,,3,1.0,,33.0,,The most relaxing living room in Kallio,Apartment,2017-04-28 20:38:19.635435,60.186477,24.953703,0101000020E6100000DB183BE125F43840643A747ADE174E40
12974499,1155,17292840,Entire home/apt,,Helsinki,,HERTTONIEMI,0,,3,2.0,,39.0,,Beautiful apartment near metro,Apartment,2017-04-28 20:38:19.639797,60.198322,25.032878,0101000020E610000005C24EB16A083940E509849D62194E40
13301444,1155,37911753,Entire home/apt,,Helsinki,,KALLIO,1,,2,0.0,,27.0,,Moderni yksiö Kalliossa,Apartment,2017-04-28 20:38:19.644261,60.185259,24.954065,0101000020E61000001C42959A3DF4384014252191B6174E40
17434638,1155,32554315,Entire home/apt,,Helsinki,,ALPPIHARJU,0,,2,1.0,,23.0,,A small studio close to downtown,Apartment,2017-04-28 20:38:19.649171,60.192089,24.943529,0101000020E6100000DDD3D51D8BF13840EF75525F96184E40
17662392,1155,106213660,Entire home/apt,,Helsinki,,KAARELA,0,,4,3.0,,39.0,,Four rooms and kitchen in Malminkartano,Apartment,2017-04-28 20:38:19.656098,60.251929,24.865611,0101000020E6100000D00EB8AE98DD3840FDF49F353F204E40
13569492,1155,76076896,Entire home/apt,,Helsinki,,MEILAHTI,0,,3,1.0,,35.0,,Great Studio Apartment in Helsinki,Apartment,2017-04-28 20:38:19.663578,60.196886,24.899136,0101000020E610000000A8E2C62DE638402785798F33194E40
18355276,1155,127048624,Entire home/apt,,Helsinki,,HAAGA,0,,4,1.0,,34.0,,Cozy 1 bedroom apartment in Etelä-Haaga,Apartment,2017-04-28 20:38:19.675235,60.215922,24.902552,0101000020E61000007CF0DAA50DE73840533E0455A31B4E40
18429162,1155,114001697,Entire home/apt,,Helsinki,,PITÄJÄNMÄKI,0,,7,2.0,,41.0,,Beautiful apartment in Helsinki for whole month,Apartment,2017-04-28 20:38:21.038640,60.226118,24.849404,0101000020E61000007217618A72D93840BA84436FF11C4E40
10301256,1155,8055238,Entire home/apt,,Helsinki,,VIIKKI,1,,4,1.0,,56.0,,Cozy&quiet apartment close to nature,Apartment,2017-04-28 20:38:59.133904,60.232875,25.042656,0101000020E61000006AFAEC80EB0A39402B8716D9CE1D4E40
8433999,1155,3797700,Entire home/apt,,Helsinki,,VARTIOKYLÄ,0,,4,2.0,,45.0,,Spacious two-room apartment,Apartment,2017-04-28 20:39:02.195998,60.227823,25.071664,0101000020E6100000F04C6892581239406823D74D291D4E40
13738671,1155,49148652,Entire home/apt,,Helsinki,,HERTTONIEMI,2,,3,1.0,,56.0,,Sweet 2 room apartment - great location,Apartment,2017-04-28 20:39:02.199180,60.195656,25.032045,0101000020E61000001500E3193408394012A27C410B194E40
10197304,1155,31674341,Entire home/apt,,Helsinki,,HERTTONIEMI,0,,2,0.0,,45.0,,Beautiful studio apartment,Apartment,2017-04-28 20:39:02.204315,60.200729,25.034822,0101000020E61000006A2E3718EA083940ED2DE57CB1194E40
13308942,1155,7393159,Entire home/apt,,Helsinki,,HERTTONIEMI,1,,2,1.0,,46.0,,Cosy & modern/old apartment in a cute green area,Apartment,2017-04-28 20:39:02.218949,60.199897,25.0544,0101000020E610000004E78C28ED0D3940C5C8923996194E40
10026488,1155,31087421,Entire home/apt,,Helsinki,,VARTIOKYLÄ,0,,4,2.0,,56.0,,Very good flat in the Helsinki.,Apartment,2017-04-28 20:39:02.229807,60.226379,25.062643,0101000020E6100000C652245F0910394027C0B0FCF91C4E40
4409798,1155,22889367,Entire home/apt,,Helsinki,,LAAJASALO,0,,2,1.0,,50.0,,Itä-Helsinki Jollas 44 square meter,Apartment,2017-04-28 20:39:02.239087,60.165836,25.071066,0101000020E610000087DBA16131123940EE3F321D3A154E40
15123849,1155,77229988,Entire home/apt,,Helsinki,,VIIKKI,2,,2,1.0,,56.0,,Comfy appartment in nice neighbourgood,Apartment,2017-04-28 20:39:02.241959,60.229501,25.030353,0101000020E6100000E355D636C50739401CB3EC49601D4E40
7496260,1155,38134065,Entire home/apt,,Helsinki,,HERTTONIEMI,1,,4,1.0,,50.0,,"Comfy flat, great location",Apartment,2017-04-28 20:39:02.870132,60.195215,25.028667,0101000020E6100000747973B85607394025581CCEFC184E40
15878841,1155,9854129,Entire home/apt,,Helsinki,,LAAJASALO,0,,5,4.0,,60.0,,Spacious house near city center,House,2017-04-28 20:39:02.873114,60.171547,25.040534,0101000020E61000004660AC6F600A39400B5D8940F5154E40
17561774,1155,21725521,Entire home/apt,,Helsinki,,OULUNKYLÄ,0,,2,1.0,,45.0,,Stylish 1 bed by the central park,Apartment,2017-04-28 20:39:04.617835,60.229119,24.925787,0101000020E6100000DC0F786000ED384034F279C5531D4E40
18339338,1155,2905484,Entire home/apt,,Helsinki,,PAKILA,0,,2,1.0,,56.0,,Bright studio appartment in Northern Helsinki,Apartment,2017-04-28 20:39:04.641527,60.240866,24.942891,0101000020E610000057B1F84D61F13840F25B74B2D41E4E40
18187386,1155,37390902,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,1,,3,1.0,,60.0,,Comfortable studio in Heart Of Helsinki Tervetuloa,Apartment,2017-04-28 20:39:07.262314,60.172118,24.919465,0101000020E61000000FD1E80E62EB3840C6866EF607164E40
17594743,1155,45286995,Entire home/apt,,Helsinki,,KAMPPI,0,,2,0.0,,41.0,,Trendy Minimalist Flat in the Heart of Helsinki,Apartment,2017-04-28 20:39:08.346861,60.166074,24.929486,0101000020E6100000011764CBF2ED3840A35BAFE941154E40
14049739,1155,80075017,Entire home/apt,,Helsinki,,KLUUVI,0,,2,1.0,,56.0,,Studio apartment with excellent location,Apartment,2017-04-28 20:42:03.544823,60.173733,24.944231,0101000020E61000008FDE701FB9F13840349E08E23C164E40
16168752,1155,105545022,Entire home/apt,,Helsinki,,PUNAVUORI,0,,2,1.0,,56.0,,Apartment in Center of Helsinki,Apartment,2017-04-28 20:42:05.049575,60.16136,24.937036,0101000020E6100000B62C5F97E1EF3840F870C971A7144E40
18032762,1155,105671016,Entire home/apt,,Helsinki,,KALLIO,0,,2,1.0,,56.0,,Cosy 38m2 apartment in Kallio,Apartment,2017-04-28 20:42:05.075440,60.183295,24.953148,0101000020E6100000703FE08101F438409A42E73576174E40
17977028,1155,88824924,Entire home/apt,,Helsinki,,PUNAVUORI,0,,2,0.0,,56.0,,Cosy studio apartment in the heart of Helsinki!,Apartment,2017-04-28 20:42:06.147976,60.161801,24.941283,0101000020E6100000E04735ECF7F03840E4BA29E5B5144E40
9538721,1155,17476204,Entire home/apt,,Helsinki,,PUNAVUORI,0,,3,1.0,,61.0,,"Penthouse, great value & location!",Apartment,2017-04-28 20:42:09.409183,60.158885,24.940682,0101000020E610000095EF1989D0F038409869FB5756144E40
9277448,1155,28694532,Entire home/apt,,Helsinki,,ALPPIHARJU,1,,4,2.0,,59.0,,A room in Kallio,Apartment,2017-04-28 20:42:27.741841,60.191015,24.944884,0101000020E61000007F83F6EAE3F13840D105F52D73184E40
5520837,1155,28343480,Entire home/apt,,Helsinki,,VALLILA,0,,4,0.0,,45.0,,Arty room,Apartment,2017-04-28 20:42:27.745805,60.189702,24.951638,0101000020E61000007FA1478C9EF338402EFEB62748184E40
7983647,1155,42138304,Entire home/apt,,Helsinki,,KALLIO,0,,2,0.0,,56.0,,Entire fancy studio with park view,Apartment,2017-04-28 20:42:27.748536,60.186294,24.955725,0101000020E610000038F8C264AAF4384073B8567BD8174E40
6526079,1155,34131153,Entire home/apt,,Helsinki,,KALLIO,0,,2,1.0,,56.0,,Cozy two-room apartment in Kallio,Apartment,2017-04-28 20:42:28.783683,60.185869,24.943797,0101000020E61000001B1021AE9CF138408C2B2E8ECA174E40
16012581,1155,9512086,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,2,,2,1.0,,45.0,,1 bedroom apartment near center & everything,Apartment,2017-04-28 20:42:36.231201,60.179877,24.925452,0101000020E61000008E041A6CEAEC3840BB26A43506174E40
7261775,1155,33998594,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,0,,2,0.0,,61.0,,Studio apartment in Töölö,Apartment,2017-04-28 20:42:36.242385,60.180672,24.925473,0101000020E6100000BD546CCCEBEC3840C6A6954220174E40
9859012,1155,44925534,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,2,,2,0.0,,43.0,,Cosy studio in the city center,Apartment,2017-04-28 20:42:39.281954,60.174551,24.925775,0101000020E610000054742497FFEC3840F73DEAAF57164E40
9518812,1155,49319368,Entire home/apt,,Helsinki,,ULLANLINNA,1,,2,1.0,,60.0,,Fresh studio by the sea,Apartment,2017-04-28 20:42:43.894487,60.159062,24.95222,0101000020E6100000DD989EB0C4F33840A704C4245C144E40
14002218,1155,56001575,Entire home/apt,,Helsinki,,ULLANLINNA,2,,2,0.0,,45.0,,"Bright apartment apartment in Eira, 10min - center",Apartment,2017-04-28 20:42:45.122314,60.160415,24.944191,0101000020E6100000732D5A80B6F13840D8648D7A88144E40
8352118,1155,44022495,Entire home/apt,,Helsinki,,KAMPPI,1,,3,0.0,,56.0,,"Cozy apartment, center of Helsinki",Apartment,2017-04-28 20:42:50.714990,60.166582,24.92492,0101000020E6100000946A9F8EC7EC3840170D198F52154E40
12105929,1155,64908576,Entire home/apt,,Helsinki,,PUNAVUORI,1,,2,0.0,,50.0,,Cozy studio apartment in Punavuori,Apartment,2017-04-28 20:42:52.208632,60.159426,24.935223,0101000020E61000008E7747C66AEF3840E910381268144E40
16157233,1155,61643185,Entire home/apt,,Helsinki,,PUNAVUORI,0,,2,0.0,,56.0,,Idyllic studio in trendy area next to city center,Apartment,2017-04-28 20:42:52.213377,60.159995,24.935137,0101000020E61000009147702365EF3840034356B77A144E40
4690841,1155,16382756,Entire home/apt,,Helsinki,,KAMPPI,1,,2,0.0,,45.0,,Room on the heart of the city,Apartment,2017-04-28 20:42:52.218248,60.165327,24.931966,0101000020E6100000E3FBE25295EE3840A912656F29154E40
18356932,1155,24704338,Entire home/apt,,Helsinki,,KAMPPI,0,,2,0.0,,62.0,,Artsy n cozy studio in the centre of Helsinki!,Apartment,2017-04-28 20:42:52.226743,60.16338,24.929566,0101000020E61000003A799109F8ED38400569C6A2E9144E40
11887053,1155,63385182,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,0,,2,1.0,,56.0,,Personal flat in the city center,Apartment,2017-04-28 20:42:52.242779,60.17148,24.927417,0101000020E610000022C154336BED384084F57F0EF3154E40
7097650,1155,37202585,Entire home/apt,,Helsinki,,LÄNSISATAMA,0,,2,1.0,,56.0,,"Beautiful studio, great location!",Apartment,2017-04-28 20:42:54.805114,60.155853,24.932547,0101000020E6100000A0FB7266BBEE3840E3FDB8FDF2134E40
7085661,1155,17153362,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,2,,2,0.0,,47.0,,"cozy, bright, in heart of the city",Apartment,2017-04-28 20:42:56.422898,60.173173,24.919498,0101000020E6100000C7BC8E3864EB38406DC669882A164E40
16893957,1155,6004513,Entire home/apt,,Helsinki,,KALLIO,0,,3,1.0,,84.0,,"Artistic Studio in Kallio, Helsinki",Apartment,2017-04-28 21:20:02.612184,60.183466,24.957677,0101000020E6100000A321E3512AF53840C7F65AD07B174E40
9878126,1155,14412466,Entire home/apt,,Helsinki,,ALPPIHARJU,2,,4,1.0,,99.0,,Cosy Apartment in Trendy Kallio,Apartment,2017-04-28 21:20:02.618993,60.187491,24.952859,0101000020E610000003B34291EEF33840ADA580B4FF174E40
16047388,1155,104465585,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,2,,3,1.0,,84.0,,Nordic city flat,Apartment,2017-04-28 21:20:03.527293,60.180886,24.926139,0101000020E6100000D68C0C7217ED3840F226BF4527174E40
7777554,1155,14156940,Entire home/apt,,Helsinki,,KRUUNUNHAKA,1,,2,1.0,,84.0,,Seaview apt. next to city centre,Apartment,2017-04-28 21:20:03.537616,60.173666,24.960233,0101000020E61000003B8A73D4D1F53840AC36FFAF3A164E40
4602407,1155,5784529,Entire home/apt,,Helsinki,,PUNAVUORI,0,,3,1.0,,90.0,,Boulevard in the city center,Apartment,2017-04-28 21:20:03.547917,60.16117,24.931895,0101000020E6100000514EB4AB90EE3840548CF337A1144E40
7374861,1155,14080241,Entire home/apt,,Helsinki,,ULLANLINNA,1,,2,0.0,,88.0,,The prettiest street in Helsinki,Apartment,2017-04-28 21:20:03.557436,60.155226,24.944251,0101000020E61000001E37FC6EBAF1384094BE1072DE134E40
18269432,1155,126293662,Entire home/apt,,Helsinki,,LAUTTASAARI,0,,4,1.0,,90.0,,High class Studio in Lauttasaari,Apartment,2017-04-28 21:20:04.388275,60.154447,24.881495,0101000020E6100000689604A8A9E138408FFB56EBC4134E40
4399302,1155,22838105,Entire home/apt,,Helsinki,,RUSKEASUO,2,,3,2.0,,100.0,,Modern Apartment close to center,Apartment,2017-04-28 21:20:04.394712,60.198802,24.907064,0101000020E61000000261A75835E8384090300C5872194E40
12689225,1155,12854061,Entire home/apt,,Helsinki,,LAUTTASAARI,2,,5,2.0,,90.0,,Stylish 2BR sea view by the beach,Apartment,2017-04-28 21:20:04.413995,60.155862,24.871228,0101000020E6100000075C57CC08DF384036583849F3134E40
18155237,1155,125194351,Entire home/apt,,Helsinki,,KAMPPI,0,,3,1.0,,90.0,,Light apartment @HKI city center,Apartment,2017-04-28 21:20:04.420486,60.168569,24.930847,0101000020E610000068942EFD4BEE3840490F43AB93154E40
7486672,1155,15078202,Entire home/apt,,Helsinki,,HERTTONIEMI,1,,4,2.0,,90.0,,Spacious cosy flat!!,Apartment,2017-04-28 21:20:04.422826,60.192555,25.029314,0101000020E6100000A0504F1F8107394034D769A4A5184E40
16452481,1155,107919246,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,0,,2,1.0,,96.0,,Centrally located beautiful apartment,Apartment,2017-04-28 21:20:05.288795,60.173137,24.930752,0101000020E6100000C4AF58C345EE3840205D6C5A29164E40
7079187,1155,37114718,Entire home/apt,,Helsinki,,HERTTONIEMI,0,,4,1.0,,84.0,,Small apt. in a cozy neighbourhood,Apartment,2017-04-28 21:20:05.295731,60.190481,25.026743,0101000020E61000009D6516A1D806394033C170AE61184E40
2237105,1155,5786461,Entire home/apt,,Helsinki,,PUNAVUORI,1,,2,1.0,,90.0,,Great 1 BR Studio @ Design District,Apartment,2017-04-28 21:20:05.298150,60.16162,24.940825,0101000020E61000005B423EE8D9F038409430D3F6AF144E40
18016382,1155,98153578,Entire home/apt,,Helsinki,,ULLANLINNA,2,,2,0.0,,50.0,,Cosy studio in the most beautiful area in Helsinki,Apartment,2017-04-28 20:39:09.289753,60.157878,24.941797,0101000020E61000008E78B29B19F138400261A75835144E40
17562880,1155,65930227,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,0,,2,1.0,,56.0,,Stylish studio in the garden district of Helsinki,Apartment,2017-04-28 20:39:12.777939,60.178717,24.926634,0101000020E6100000965CC5E237ED38409F1EDB32E0164E40
