room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1250,1420,Entire home/apt,,XVIII Municipio,7,4.5,3,1.0,107.0,7,41.894991,12.452802,2014-05-20 00:49:38.575
1318,1482,Entire home/apt,,VI Municipio,11,5.0,2,2.0,87.0,5,41.876495,12.543356,2014-05-19 15:14:57.301
1650,1822,Private room,,XVII Municipio,104,4.5,3,1.0,153.0,2,41.917495,12.460583,2014-05-19 21:39:18.205
1741,1944,Entire home/apt,,XVI Municipio,31,4.5,2,1.0,107.0,4,41.872248,12.453459,2014-05-20 00:12:20.832
2077,11756,Entire home/apt,,I Municipio,4,4.5,4,2.0,118.0,2,41.909614,12.499306,2014-05-19 14:59:26.830
2135,2330,Entire home/apt,,XI Municipio,1,,4,2.0,168.0,3,41.871264,12.480128,2014-05-19 16:41:32.034
2162,2353,Entire home/apt,,I Municipio,50,4.5,4,2.0,153.0,3,41.892712,12.509593,2014-05-19 21:39:20.903
2903,3280,Private room,,I Municipio,49,4.5,4,1.0,101.0,1,41.888258,12.470023,2014-05-19 16:41:36.947
3079,3504,Entire home/apt,,I Municipio,12,4.5,4,,164.0,1,41.895051,12.491348,2014-05-19 14:19:27.371
5990,1944,Entire home/apt,,XV Municipio,5,4.5,4,2.0,123.0,2,41.865089,12.464856,2014-05-20 07:19:09.133
6141,12456,Private room,,II Municipio,183,5.0,2,1.0,77.0,2,41.910945,12.500173,2014-05-20 01:32:35.623
6993,16804,Entire home/apt,,XVIII Municipio,0,,5,3.0,221.0,5,41.897926,12.45397,2014-05-19 16:30:48.848
11775,11560472,Private room,,XVIII Municipio,48,4.5,4,1.0,130.0,2,41.898919,12.455967,2014-05-20 01:35:52.141
11834,44552,Entire home/apt,,I Municipio,45,5.0,3,1.0,138.0,2,41.895736,12.490585,2014-05-19 15:51:59.700
12398,11756,Entire home/apt,,II Municipio,34,5.0,4,2.0,130.0,3,41.925837,12.468094,2014-05-19 21:33:37.240
14181,51913,Private room,,XVII Municipio,19,5.0,2,1.0,92.0,4,41.914751,12.453424,2014-05-20 07:17:21.398
15409,60352,Private room,,XVIII Municipio,0,,3,1.0,106.0,1,41.895376,12.450219,2014-05-19 15:34:22.509
16031,3022,Entire home/apt,,XV Municipio,51,5.0,4,,92.0,2,41.869815,12.462271,2014-05-19 23:03:43.226
16276,3280,Private room,,I Municipio,4,4.5,3,1.0,101.0,1,41.889193,12.471071,2014-05-19 22:44:28.129
17099,3022,Entire home/apt,,XV Municipio,74,5.0,4,,115.0,2,41.870184,12.462999,2014-05-20 00:09:34.337
18636,71595,Private room,,I Municipio,45,4.5,2,1.0,107.0,3,41.892269,12.504318,2014-05-20 00:11:19.549
19965,75450,Entire home/apt,,XVII Municipio,8,4.5,6,2.0,130.0,2,41.907215,12.451985,2014-05-20 01:33:03.038
19967,75450,Entire home/apt,,XVII Municipio,2,4.0,6,2.0,130.0,2,41.907293,12.454076,2014-05-20 01:36:01.079
20070,75936,Entire home/apt,,I Municipio,2,4.5,6,3.0,138.0,3,41.893834,12.506514,2014-05-19 21:21:14.251
20534,77540,Entire home/apt,,I Municipio,13,4.5,3,1.0,123.0,3,41.891102,12.469095,2014-05-19 15:44:10.584
20587,77540,Entire home/apt,,I Municipio,8,4.5,4,2.0,184.0,3,41.890352,12.467997,2014-05-19 21:28:56.926
20589,77540,Entire home/apt,,I Municipio,11,4.5,3,1.0,123.0,3,41.890379,12.469383,2014-05-19 21:31:50.209
20590,77540,Entire home/apt,,I Municipio,24,5.0,4,1.0,138.0,3,41.892119,12.47524,2014-05-19 21:33:45.957
20606,77932,Entire home/apt,,XVIII Municipio,22,4.5,9,3.0,245.0,3,41.897681,12.456137,2014-05-19 22:03:01.522
20699,78287,Private room,,I Municipio,30,4.5,2,1.0,92.0,2,41.892909,12.505308,2014-05-20 00:37:18.832
21193,80755,Private room,,XVII Municipio,3,4.5,2,1.0,107.0,1,41.909881,12.44746,2014-05-20 00:06:32.252
21249,81015,Private room,,X Municipio,39,4.5,11,1.0,84.0,1,41.862467,12.54802,2014-05-19 14:08:24.755
21693,75450,Entire home/apt,,XVII Municipio,18,4.5,5,3.0,146.0,3,41.911302,12.457562,2014-05-19 23:50:18.668
21811,5232802,Entire home/apt,,I Municipio,57,4.5,3,1.0,77.0,5,41.89027,12.466913,2014-05-19 15:38:41.615
22088,1944,Entire home/apt,,XVIII Municipio,33,4.5,3,1.0,123.0,2,41.898505,12.455437,2014-05-19 16:16:03.651
22391,85982,Entire home/apt,,XVIII Municipio,0,,3,1.0,152.0,3,41.892677,12.44149,2014-05-19 21:50:07.003
22395,5232802,Entire home/apt,,XVII Municipio,7,4.5,5,2.0,199.0,4,41.903062,12.461416,2014-05-19 21:58:46.249
22419,86077,Entire home/apt,,XVII Municipio,1,5.0,5,2.0,245.0,1,41.905735,12.458971,2014-05-19 22:43:06.523
22912,10378458,Entire home/apt,,I Municipio,1,5.0,8,4.0,536.0,3,41.892344,12.490294,2014-05-19 22:07:03.066
22930,77540,Entire home/apt,,I Municipio,23,5.0,3,1.0,123.0,3,41.888858,12.467285,2014-05-19 22:42:02.650
22931,77540,Entire home/apt,,I Municipio,1,5.0,5,2.0,199.0,3,41.900679,12.467735,2014-05-19 22:43:10.245
23803,5232802,Entire home/apt,,I Municipio,74,4.5,3,1.0,69.0,4,41.891819,12.465424,2014-05-20 01:29:19.186
24293,75450,Entire home/apt,,XVI Municipio,13,4.5,5,1.0,107.0,2,41.878929,12.468876,2014-05-20 00:54:47.295
24690,100609,Private room,,XVIII Municipio,1,2.0,2,1.0,84.0,2,41.898068,12.442235,2014-05-19 21:40:08.393
24840,101676,Entire home/apt,,III Municipio,106,5.0,2,1.0,100.0,2,41.896764,12.513722,2014-05-19 14:22:21.548
25875,77932,Entire home/apt,,I Municipio,8,4.5,5,2.0,191.0,3,41.897603,12.458108,2014-05-19 14:41:22.677
26957,3280,Private room,,I Municipio,8,5.0,2,1.0,101.0,2,41.887882,12.47151,2014-05-19 16:23:56.529
27816,119186,Entire home/apt,,I Municipio,17,4.0,2,1.0,135.0,2,41.896032,12.47177,2014-05-19 23:18:46.417
28175,121284,Entire home/apt,,XVIII Municipio,3,5.0,5,2.0,138.0,4,41.899384,12.450043,2014-05-19 14:34:52.451
29592,127434,Entire home/apt,,XVIII Municipio,119,4.5,5,1.0,138.0,2,41.897893,12.451572,2014-05-19 22:52:37.894
29593,127437,Entire home/apt,,XIX Municipio,4,4.5,7,3.0,123.0,4,41.913417,12.442638,2014-05-19 22:54:27.930
29606,127506,Entire home/apt,,XVI Municipio,12,4.5,7,2.0,23.0,2,41.878343,12.451457,2014-05-19 23:15:52.690
30098,77603,Entire home/apt,,I Municipio,0,,3,1.0,123.0,3,41.881219,12.473609,2014-05-19 22:42:10.244
30207,130264,Entire home/apt,,II Municipio,101,4.5,4,1.0,77.0,5,41.927128,12.516326,2014-05-20 01:36:18.669
31016,133192,Entire home/apt,,I Municipio,141,5.0,5,1.0,77.0,2,41.893506,12.503893,2014-05-19 15:19:17.818
31058,133372,Private room,,I Municipio,33,5.0,2,1.0,138.0,2,41.907057,12.501294,2014-05-19 16:32:58.298
31348,134544,Private room,,XVII Municipio,7,5.0,2,1.0,153.0,2,41.906271,12.458388,2014-05-19 21:44:34.918
31430,135012,Private room,,II Municipio,81,4.5,3,1.0,75.0,1,41.930371,12.515947,2014-05-20 00:03:23.130
32726,141649,Private room,,I Municipio,3,5.0,2,1.0,366.0,1,41.899725,12.477125,2014-05-20 00:28:20.231
32975,142905,Private room,,VI Municipio,110,5.0,2,1.0,49.0,1,41.868613,12.545785,2014-05-20 00:17:12.371
33685,145680,Entire home/apt,,I Municipio,3,5.0,3,1.0,168.0,4,41.894646,12.509066,2014-05-19 22:46:02.973
34050,146909,Entire home/apt,,XI Municipio,2,5.0,2,1.0,123.0,2,41.865435,12.492201,2014-05-19 14:11:11.335
34693,149717,Private room,,VI Municipio,112,4.5,2,1.0,55.0,1,41.890064,12.527447,2014-05-19 22:17:11.500
35236,1702760,Entire home/apt,,XV Municipio,7,4.0,6,2.0,107.0,3,41.87095,12.467112,2014-05-19 23:12:43.165
35277,151759,Private room,,XVIII Municipio,6,4.0,3,1.0,147.0,3,41.896711,12.457675,2014-05-20 00:13:24.756
36223,155546,Private room,,III Municipio,6,4.5,6,1.0,69.0,3,41.908961,12.519535,2014-05-19 22:05:28.691
36965,159506,Private room,,I Municipio,93,4.5,2,1.0,92.0,2,41.881798,12.486144,2014-05-20 07:18:17.568
37054,160020,Entire home/apt,,I Municipio,163,5.0,2,1.0,115.0,2,41.895382,12.487079,2014-05-19 23:51:54.155
37075,160104,Entire home/apt,,I Municipio,87,4.0,2,1.0,107.0,2,41.900429,12.481016,2014-05-20 00:24:07.019
37305,161114,Entire home/apt,,II Municipio,0,,2,1.0,118.0,1,41.922932,12.488435,2014-05-19 23:44:17.623
37307,161114,Entire home/apt,,II Municipio,1,,3,1.0,119.0,1,41.923004,12.487808,2014-05-19 23:47:43.112
37834,11262752,Entire home/apt,,I Municipio,50,4.5,6,,291.0,3,41.888869,12.475432,2014-05-20 00:08:09.646
37847,11262752,Entire home/apt,,I Municipio,61,4.5,4,,168.0,3,41.889401,12.476917,2014-05-20 00:30:13.802
38608,159506,Private room,,I Municipio,55,4.5,2,1.0,92.0,2,41.88085,12.487951,2014-05-20 00:19:28.907
41104,178377,Entire home/apt,,II Municipio,0,,4,1.0,123.0,3,41.927351,12.506412,2014-05-19 22:38:56.445
42829,119186,Entire home/apt,,I Municipio,8,4.0,6,2.0,150.0,2,41.900711,12.496458,2014-05-19 16:24:30.233
42985,119186,Entire home/apt,,XVII Municipio,2,3.5,6,3.0,133.0,2,41.907062,12.471119,2014-05-20 01:01:23.073
43486,190140,Private room,,I Municipio,8,4.5,3,1.0,92.0,2,41.893616,12.459485,2014-05-20 00:43:33.608
44342,194417,Private room,,IX Municipio,76,5.0,2,1.0,92.0,2,41.879768,12.518916,2014-05-19 15:45:11.553
44442,195040,Entire home/apt,,I Municipio,34,4.5,6,2.0,184.0,2,41.894789,12.473282,2014-05-19 22:56:38.197
45364,201142,Entire home/apt,,IX Municipio,0,,2,1.0,84.0,3,41.859509,12.540598,2014-05-19 15:41:25.496
46136,206146,Entire home/apt,,I Municipio,4,4.5,6,2.0,107.0,2,41.897076,12.470665,2014-05-19 15:49:44.027
46347,5232802,Entire home/apt,,XVII Municipio,3,4.5,10,3.0,383.0,3,41.907225,12.447559,2014-05-19 14:28:27.310
46498,208002,Entire home/apt,,XVI Municipio,8,5.0,4,2.0,90.0,2,41.874595,12.451541,2014-05-19 23:09:06.825
46669,205102,Private room,,XI Municipio,0,,3,1.0,87.0,1,41.850557,12.472594,2014-05-19 16:24:32.535
47149,212374,Private room,,XVI Municipio,54,5.0,2,1.0,77.0,1,41.880081,12.457011,2014-05-19 15:28:28.764
47173,211018,Entire home/apt,,I Municipio,20,5.0,4,1.0,199.0,3,41.892094,12.468631,2014-05-19 16:11:04.377
47213,205102,Private room,,XI Municipio,2,4.5,3,1.0,75.0,1,41.852195,12.472548,2014-05-19 21:32:29.116
47313,5232802,Entire home/apt,,XVIII Municipio,1,5.0,11,3.0,153.0,3,41.896468,12.45092,2014-05-20 00:21:22.698
48290,219948,Entire home/apt,,I Municipio,86,5.0,4,2.0,130.0,2,41.900793,12.474531,2014-05-19 23:09:10.670
48532,121284,Entire home/apt,,XVIII Municipio,1,4.5,8,3.0,260.0,4,41.898475,12.451435,2014-05-19 22:44:55.376
48537,121284,Entire home/apt,,XVIII Municipio,2,5.0,3,1.0,138.0,4,41.898093,12.451094,2014-05-19 22:54:57.548
49206,212374,Private room,,XVI Municipio,50,5.0,1,1.0,61.0,1,41.879183,12.456954,2014-05-19 15:45:24.672
49240,224479,Entire home/apt,,I Municipio,11,4.5,6,2.0,291.0,3,41.896244,12.476328,2014-05-19 16:44:10.374
49972,228445,Entire home/apt,,XV Municipio,4,4.5,4,1.0,107.0,7,41.867156,12.468041,2014-05-19 15:41:34.016
50333,230736,Entire home/apt,,XVII Municipio,6,5.0,4,1.0,153.0,3,41.915548,12.454621,2014-05-19 23:00:55.080
