room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16141909,1071,105324978,Shared room,,Edinburgh,,Dalry,0,0.0,2,1.0,,77.0,,Bright room in quiet location near city center,2017-04-14 20:38:36.075232,55.942645,-3.219386,0101000020E6100000209A79724DC109C0745E6397A8F84B40
14665514,1071,91117107,Shared room,,Edinburgh,,Harbour,2,0.0,2,1.0,,52.0,,"Quiet, upmarket double room",2017-04-14 20:38:34.560588,55.972998,-3.181131,0101000020E61000008F554ACFF47209C06589CE328BFC4B40
10869238,1071,33888237,Shared room,,Edinburgh,,Holyrood,2,0.0,1,1.0,,45.0,,Cowgate - Bed in a 4 bed mixed dorm,2017-04-14 20:38:34.556432,55.949226,-3.18937,0101000020E610000087BF266BD48309C0A741D13C80F94B40
3562453,1071,17769506,Shared room,,Edinburgh,,Tollcross,27,3.5,4,1.0,,45.0,,Cool 4 bed Room in Edinburgh city,2017-04-14 20:38:34.553710,55.942674,-3.207113,0101000020E6100000919C4CDC2AA809C00E65A88AA9F84B40
16479548,1071,108180084,Shared room,,Edinburgh,,Shandon,0,0.0,2,1.0,,52.0,,"Clean, lovely and convenient flat in Gorgie",2017-04-14 20:38:34.550611,55.938017,-3.23452,0101000020E6100000381092054CE009C0C80BE9F010F84B40
14075694,1071,18001159,Shared room,,Edinburgh,,Dalry,2,0.0,1,1.0,,52.0,,"Cosy, central location for the solo traveller!",2017-04-14 20:38:34.546977,55.943348,-3.220733,0101000020E61000000A2FC1A90FC409C09E5F94A0BFF84B40
7985150,1071,20178674,Shared room,,Edinburgh,,Tollcross,2,0.0,1,1.0,,53.0,,Single SHARED bedroom to let in citycentre,2017-04-14 20:38:34.544279,55.941881,-3.202241,0101000020E61000005E488787309E09C0A5DC7D8E8FF84B40
13783415,1071,46639005,Shared room,,Edinburgh,,Shandon,20,5.0,2,1.0,,45.0,,Double sofa bed in traditional flat,2017-04-14 20:38:34.539828,55.931928,-3.234631,0101000020E6100000AF05BD3786E009C0041DAD6A49F74B40
1212631,1071,1280381,Shared room,,Edinburgh,,New Town,7,4.0,1,1.0,,32.0,,Haggis Hostels - 4 Bed Female Dorm,2017-04-14 20:38:32.922763,55.954127,-3.188978,0101000020E6100000D34ECDE5068309C0849D62D520FA4B40
1212590,1071,1280381,Shared room,,Edinburgh,,New Town,15,4.0,1,1.0,,26.0,,Haggis Hostels - 8 Bed Mixed Dorm,2017-04-14 20:38:32.920398,55.95455,-3.189569,0101000020E6100000F3AE7AC03C8409C0CA32C4B12EFA4B40
6091676,1071,31584727,Shared room,,Edinburgh,,Tollcross,56,4.0,1,1.0,,26.0,,Bobby's Bunkhouse 4 person Dorm,2017-04-14 20:38:32.918001,55.94879,-3.193269,0101000020E61000001EA5129ED08B09C0CC6262F371F94B40
3957194,1071,20509940,Shared room,,Edinburgh,,New Town,20,4.5,1,1.0,,32.0,,CODE Hostel,2017-04-14 20:38:32.914741,55.952589,-3.199866,0101000020E6100000A0A86C58539909C0C2C3B46FEEF94B40
6095453,1071,31584727,Shared room,,Edinburgh,,Holyrood,92,4.0,1,1.0,,15.0,,Bobby's Bunkhouse 2person room,2017-04-14 20:38:32.912252,55.948797,-3.191638,0101000020E6100000E65DF580798809C07EC51A2E72F94B40
14450492,1071,84938016,Shared room,,Edinburgh,,Craigmillar,3,5.0,2,1.0,,13.0,,Edinburgh Lovely Couch surfing,2017-04-14 20:38:32.909175,55.93519,-3.115264,0101000020E6100000C83F33880FEC08C0EBC5504EB4F74B40
6347331,1071,31584727,Shared room,,Edinburgh,,Holyrood,136,4.0,1,1.0,,15.0,,Bobby's Bunkhouse 2 bed dorm,2017-04-14 20:38:32.906068,55.948801,-3.190931,0101000020E6100000325706D5068709C0C0B4A84F72F94B40
244021,1071,1280381,Shared room,,Edinburgh,,Holyrood,14,4.5,1,1.0,,32.0,,Haggis Hostels - 4 Bed Mixed Dorm,2017-04-14 20:38:32.903730,55.952762,-3.190915,0101000020E6100000D7868A71FE8609C08F6FEF1AF4F94B40
14310639,1071,68424138,Shared room,,Edinburgh,,Restalrig,7,5.0,3,1.0,,39.0,,"Bright, ideal for travellers.",2017-04-14 20:38:32.901073,55.960883,-3.14539,0101000020E6100000D252793BC22909C02524D236FEFA4B40
3529590,1071,17769506,Shared room,,Edinburgh,,Tollcross,26,4.0,6,1.0,,21.0,,City Centre Hostel Edinburgh,2017-04-14 20:38:32.896007,55.942379,-3.205854,0101000020E61000009B012EC896A509C0F6B704E09FF84B40
6091797,1071,31584727,Shared room,,Edinburgh,,Tollcross,79,4.0,1,1.0,,14.0,,Bobby's Bunkhouse 10person dorm,2017-04-14 20:38:32.892683,55.947094,-3.193234,0101000020E610000057CD7344BE8B09C0711E4E603AF94B40
4098269,1071,20509940,Shared room,,Edinburgh,,New Town,62,4.5,1,1.0,,32.0,,CODE Hostel,2017-04-14 20:38:31.710065,55.951844,-3.200614,0101000020E61000003CF54883DB9A09C069723106D6F94B40
4663539,1071,24130727,Shared room,,Edinburgh,,New Town,6,5.0,1,1.0,,29.0,,'The Baxter' 6  Bed Dorm,2017-04-14 20:38:31.707221,55.954665,-3.189414,0101000020E6100000823CBB7CEB8309C063D1747632FA4B40
253552,1071,1280381,Shared room,,Edinburgh,,Holyrood,25,4.5,1,1.0,,26.0,,Haggis Hostels - 10 Bed Mixed Dorm,2017-04-14 20:38:31.704231,55.952528,-3.190976,0101000020E61000003291D26C1E8709C01C430070ECF94B40
4155553,1071,20509940,Shared room,,Edinburgh,,Tollcross,52,5.0,1,1.0,,32.0,,CODE Hostel,2017-04-14 20:38:31.697462,55.951349,-3.199496,0101000020E61000006876DD5B919809C0890AD5CDC5F94B40
3576020,1071,17769506,Shared room,,Edinburgh,,Tollcross,8,4.0,6,1.0,,15.0,,Cool En Suite Shared 6 Person Room,2017-04-14 20:38:31.694446,55.942203,-3.20649,0101000020E6100000BB9BA73AE4A609C0B7989F1B9AF84B40
6227569,1071,31584727,Shared room,,Edinburgh,,Tollcross,40,4.0,1,1.0,,14.0,,Bobby's Bunkhouse 10 person dorm,2017-04-14 20:38:31.692021,55.948963,-3.19247,0101000020E610000060B01BB62D8A09C0990E9D9E77F94B40
7993481,1071,42193891,Shared room,,Edinburgh,,Calton,1,0.0,1,1.0,,13.0,,Longer room to share short time,2017-04-14 20:38:31.689800,55.958101,-3.180817,0101000020E6100000957CEC2E507209C0E8A1B60DA3FA4B40
17363324,1071,19183940,Shared room,,Edinburgh,,Holyrood,2,0.0,1,1.0,,27.0,,A cozy room in the city centre (Fm),2017-04-14 20:38:31.687054,55.951678,-3.183772,0101000020E6100000355D4F745D7809C04E29AF95D0F94B40
18047168,1071,124195342,Shared room,,Edinburgh,,Shandon,0,0.0,1,1.0,,32.0,,Double futon  in artists home,2017-04-14 20:38:31.684793,55.936708,-3.236971,0101000020E6100000A7CD380D51E509C067F3380CE6F74B40
10544084,1071,54373692,Shared room,,Edinburgh,,Trinity,26,4.5,2,1.0,,31.0,,A spare sofa located by the sea,2017-04-14 20:38:31.682440,55.980233,-3.204532,0101000020E61000003FE257ACE1A209C0E0BA624678FD4B40
14163562,1071,85673770,Shared room,,Edinburgh,,Calton,20,4.5,2,1.0,,32.0,,Cosy sofa for 1 traveller near Leith,2017-04-14 20:38:31.679938,55.962526,-3.171438,0101000020E61000004C55DAE21A5F09C05CC64D0D34FB4B40
6844088,1071,34086950,Shared room,,Edinburgh,,Newhaven,67,4.5,2,1.0,,15.0,,Perfect festival spot,2017-04-14 20:38:31.676972,55.975288,-3.172852,0101000020E6100000B262B83A006209C03317B83CD6FC4B40
11820387,1071,52151748,Shared room,,Edinburgh,,Craigmillar,53,5.0,2,1.0,,26.0,,Cheerful double room near Craigmillar Castle,2017-04-14 20:38:31.673903,55.932072,-3.13471,0101000020E6100000A48D23D6E21309C037C2A2224EF74B40
6095454,1071,31584727,Shared room,,Edinburgh,,Tollcross,73,4.0,1,1.0,,14.0,,Bobby's Bunkhouse 6 person Dorm,2017-04-14 20:38:31.670992,55.948295,-3.192484,0101000020E6100000AF06280D358A09C0ECFA05BB61F94B40
14534982,1071,89897234,Shared room,,Edinburgh,,Granton,36,4.5,1,1.0,,21.0,,Leafy Oriental Edinburgh,2017-04-14 20:38:31.654975,55.973565,-3.221759,0101000020E6100000D3BF249529C609C0DFC325C79DFC4B40
11428892,1071,33888237,Shared room,,Edinburgh,,Holyrood,2,0.0,1,1.0,,26.0,,Cowgate Hostel - 1 Bed in a 6 Bed Mixed Dorm,2017-04-14 20:38:31.638975,55.948735,-3.190058,0101000020E6100000CFBEF2203D8509C008C9022670F94B40
11988825,1071,56483830,Shared room,,Edinburgh,,Meadowbank,61,5.0,2,1.0,,31.0,,Sofa bed in friendly central flat,2017-04-14 20:38:31.622955,55.956865,-3.163122,0101000020E61000009D103AE8124E09C0F1D7648D7AFA4B40
6227570,1071,31584727,Shared room,,Edinburgh,,Tollcross,82,4.0,1,1.0,,15.0,,Bobby's Bunkhouse 2 bed Dorm,2017-04-14 20:38:31.613540,55.948813,-3.192708,0101000020E6100000A96BED7DAA8A09C0848252B472F94B40
9763101,1071,46490344,Entire home/apt,,Edinburgh,,Broughton,0,0.0,12,6.0,,457.0,,Destiny Student - 6 Bed Apartment,2017-04-14 20:37:21.718616,55.962641,-3.179447,0101000020E610000029ECA2E8816F09C0F564FED137FB4B40
12909209,1071,70757632,Entire home/apt,,Edinburgh,,Dalry,0,0.0,8,5.0,,194.0,,Spacious first floor flat,2017-04-14 20:34:22.937802,55.945667,-3.216178,0101000020E6100000E2EA0088BBBA09C006F4C29D0BF94B40
11526658,1071,60780112,Entire home/apt,,Edinburgh,,Stockbridge,0,0.0,10,5.0,,581.0,,Spacious Edinburgh New Town flat,2017-04-14 20:33:35.939168,55.95989,-3.203899,0101000020E6100000307F85CC95A109C0F4E0EEACDDFA4B40
14419416,1071,88720635,Entire home/apt,,Edinburgh,,Meadowbank,2,0.0,5,1.0,,259.0,,Modern apartment,2017-04-14 20:32:56.825693,55.959835,-3.16689,0101000020E61000004B3CA06CCA5509C030478FDFDBFA4B40
14704884,1071,2945708,Entire home/apt,,Edinburgh,,Merchiston,0,0.0,6,2.0,,82.0,,Unique Main Door Flat in Bruntsfield,2017-04-14 20:31:20.338210,55.937642,-3.211306,0101000020E6100000AF963B33C1B009C092AD2EA704F84B40
9222768,1071,46490344,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,8,4.0,,310.0,,Destiny Student - 4 Bed Apartment,2017-04-14 20:30:49.144360,55.956038,-3.171594,0101000020E6100000C284D1AC6C5F09C0DBDD03745FFA4B40
13617880,1071,1496500,Entire home/apt,,Edinburgh,,South Morningside,0,0.0,6,4.0,,322.0,,Family house 4 bedrooms Morningside Edinburgh Fest,2017-04-14 20:30:47.599273,55.923594,-3.221216,0101000020E6100000C4D0EAE40CC509C01364045438F64B40
14955365,1071,31012166,Entire home/apt,,Edinburgh,,Stockbridge,0,0.0,4,1.0,,127.0,,Stockbridge log burner stove flat,2017-04-14 20:27:22.300630,55.958318,-3.210617,0101000020E610000062DA37F757AF09C085950A2AAAFA4B40
4740749,1071,6285082,Entire home/apt,,Edinburgh,,New Town,2,0.0,8,3.0,,510.0,,Stunning 3 bedroom apartment,2017-04-14 20:23:29.900537,55.954988,-3.201152,0101000020E61000002F336C94F59B09C04609FA0B3DFA4B40
13271553,1071,2182765,Entire home/apt,,Edinburgh,,Southside,2,0.0,8,2.0,,130.0,,Large bright 3 bedroom flat,2017-04-14 20:18:54.475465,55.939799,-3.177176,0101000020E6100000B9162D40DB6A09C021E868554BF84B40
6791025,1071,35550587,Entire home/apt,,Edinburgh,,Granton,34,5.0,6,2.0,,104.0,,"Light, spacious apartment nr Inverleith.",2017-04-14 20:16:48.400821,55.970508,-3.226777,0101000020E610000043E1B37570D009C0D1402C9B39FC4B40
9226418,1071,46490344,Entire home/apt,,Edinburgh,,Holyrood,3,4.5,12,6.0,,465.0,,Destiny Student - 6 Bed Apartment,2017-04-14 20:11:57.030217,55.956434,-3.170689,0101000020E6100000A94BC631925D09C02864E76D6CFA4B40
9763617,1071,46490344,Entire home/apt,,Edinburgh,,Calton,0,0.0,8,4.0,,305.0,,Destiny Student - 4 Bed Apartment,2017-04-14 20:10:05.529059,55.962126,-3.179546,0101000020E61000005C0531D0B56F09C0CE50DCF126FB4B40
14143553,1071,2711564,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,8,2.0,,188.0,,Luxury 2 Bed 2 Bath Grassmarket Apart - 6 to 8 par,2017-04-14 20:09:10.458421,55.946886,-3.193458,0101000020E6100000513239B5338C09C02785798F33F94B40
15354489,1071,8475788,Entire home/apt,,Edinburgh,,Drylaw,8,5.0,10,5.0,,194.0,,"Large, modern family home near city centre",2017-04-14 20:09:00.880645,55.96763,-3.233176,0101000020E61000005FB2F1608BDD09C07250C24CDBFB4B40
3234868,1071,1641675,Entire home/apt,,Edinburgh,,Marchmont,0,0.0,6,3.0,,183.0,,Festival Apartment - 3 Bed Spottiswoode Road (25),2017-04-14 20:08:21.393954,55.935577,-3.195614,0101000020E6100000321EA5129E9009C0E5F1B4FCC0F74B40
14468115,1071,87785965,Entire home/apt,,Edinburgh,,Mayfield,0,0.0,4,2.0,,168.0,,"Modern, bright and spacious flat",2017-04-14 20:08:07.008368,55.926019,-3.188313,0101000020E61000000E4B033FAA8109C0C03C64CA87F64B40
641462,1071,2540398,Entire home/apt,,Edinburgh,,Dalry,0,0.0,4,1.0,,181.0,,Edinburgh Apartment - City centre,2017-04-14 20:07:45.671674,55.945159,-3.214657,0101000020E61000001ADCD6169EB709C0914259F8FAF84B40
13729573,1071,41142369,Entire home/apt,,Edinburgh,,Stockbridge,1,0.0,4,1.0,,123.0,,Bright basement flat - New Town,2017-04-14 19:57:03.551631,55.959962,-3.205693,0101000020E61000000821205F42A509C08DB3E908E0FA4B40
12829683,1071,68529520,Entire home/apt,,Edinburgh,,Duddingston,0,0.0,2,1.0,,110.0,,bright 1 bedroom flat,2017-04-14 19:55:35.891135,55.945026,-3.117567,0101000020E6100000EEB5A0F7C6F008C052EFA99CF6F84B40
12802996,1071,14723743,Entire home/apt,,Edinburgh,,Lorne,11,4.0,4,1.0,,83.0,,"Lovely, Bright, Central flat",2017-04-14 19:45:24.375705,55.968087,-3.178008,0101000020E6100000346953758F6C09C064575A46EAFB4B40
17033772,1071,114292347,Entire home/apt,,Edinburgh,,Fountainbridge,0,0.0,2,1.0,,77.0,,Entire apartment in the city center of Edinburgh,2017-04-14 19:42:56.719416,55.94045,-3.213566,0101000020E6100000E04C4C1762B509C0F8C264AA60F84B40
13050932,1071,7475273,Entire home/apt,,Edinburgh,,Marchmont,2,0.0,4,2.0,,53.0,,"2 Double Rooms in Bright, Central Apartment",2017-04-14 19:40:41.592660,55.937045,-3.194655,0101000020E6100000E605D847A78E09C0AEF02E17F1F74B40
15081589,1071,66064051,Entire home/apt,,Edinburgh,,New Town,0,0.0,16,9.0,,1614.0,,Princes Street Group Townhouse 30 Beds  9 Bedrooms,2017-04-14 19:40:30.939557,55.950947,-3.209836,0101000020E61000000A302C7FBEAD09C05A9D9CA1B8F94B40
14047902,1071,66064051,Entire home/apt,,Edinburgh,,New Town,0,0.0,16,4.0,,1937.0,,Princes Street Party Palace I 30 beds,2017-04-14 19:40:30.929137,55.951433,-3.208881,0101000020E6100000D40B3ECDC9AB09C0E7AA798EC8F94B40
12280025,1071,66064051,Entire home/apt,,Edinburgh,,Murrayfield,1,0.0,16,5.0,,1227.0,,Princes Street 2nd Floor Apartment 25 Beds,2017-04-14 19:40:30.383515,55.950083,-3.208965,0101000020E6100000B21188D7F5AB09C027BEDA519CF94B40
12281265,1071,66064051,Entire home/apt,,Edinburgh,,Dalry,0,0.0,16,6.0,,1227.0,,Princess Street Top Floor Apartment 25 beds,2017-04-14 19:40:30.381249,55.949655,-3.207897,0101000020E6100000FA7DFFE6C5A909C0CFBD874B8EF94B40
15072167,1071,66064051,Entire home/apt,,Edinburgh,,Dalry,1,0.0,16,5.0,,1162.0,,Hanover Street Group Apartment 25 Beds,2017-04-14 19:40:30.378590,55.949559,-3.209321,0101000020E61000009AED0A7DB0AC09C0AD4F39268BF94B40
12266122,1071,66064051,Entire home/apt,,Edinburgh,,Dalry,8,5.0,16,4.0,,1162.0,,Princes Street Penthouse Apartment 20 Beds,2017-04-14 19:40:30.375364,55.949932,-3.20845,0101000020E610000042CF66D5E7AA09C041B62C5F97F94B40
603674,1071,2711564,Entire home/apt,,Edinburgh,,Holyrood,11,5.0,16,4.0,,1136.0,,"4 bedroom 4 Bathroom apt, Royal Mile for 20 guests",2017-04-14 19:40:30.373111,55.950537,-3.188784,0101000020E61000008410902FA18209C0A8514832ABF94B40
9603476,1071,29624831,Entire home/apt,,Edinburgh,,Marchmont,4,5.0,12,4.0,,1291.0,,Large spacious and sunny Edinburgh Marchmont flat,2017-04-14 19:40:30.370891,55.936109,-3.194695,0101000020E6100000C98E8D40BC8E09C0E23E726BD2F74B40
16531086,1071,42734388,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,5,2.0,,1103.0,,Warm and cosy flat in the city centre,2017-04-14 19:40:30.368668,55.944211,-3.201074,0101000020E6100000749B70AFCC9B09C001C3F2E7DBF84B40
17661873,1071,66064051,Entire home/apt,,Edinburgh,,Dalry,0,0.0,16,2.0,,1292.0,,Probably the best Edinburgh Party Apartment for 20,2017-04-14 19:40:30.365777,55.949098,-3.209753,0101000020E610000032E719FB92AD09C07959130B7CF94B40
5924581,1071,19173145,Entire home/apt,,Edinburgh,,Holyrood,5,4.5,6,3.0,,838.0,,319 - Old Tolbooth Wynd townhouse,2017-04-14 19:40:29.725221,55.952395,-3.18134,0101000020E610000033A7CB62627309C0DDEF5014E8F94B40
17679222,1071,34297302,Entire home/apt,,Edinburgh,,Cramond,0,0.0,10,5.0,,904.0,,Detached family home in a quiet Edinburgh suburb,2017-04-14 19:40:29.722976,55.97553,-3.296029,0101000020E61000003657CD73445E0AC02922C32ADEFC4B40
11559812,1071,19173145,Entire home/apt,,Edinburgh,,Holyrood,2,0.0,6,3.0,,957.0,,379 - stylish 3 bedroom apartment,2017-04-14 19:40:29.720630,55.950704,-3.175615,0101000020E61000000F7F4DD6A86709C094162EABB0F94B40
12279796,1071,66064051,Entire home/apt,,Edinburgh,,Murrayfield,2,0.0,16,4.0,,968.0,,Princes Street Edin 1st Floor Apartment 22 Beds,2017-04-14 19:40:29.717814,55.94966,-3.20932,0101000020E61000009430D3F6AFAC09C0E12879758EF94B40
4221622,1071,20923270,Entire home/apt,,Edinburgh,,Tollcross,7,4.5,9,4.0,,842.0,,The Panoramic Penthouse @ Quartermile,2017-04-14 19:40:29.714971,55.943223,-3.192375,0101000020E6100000448B6CE7FB8909C0E2EA0088BBF84B40
5811003,1071,29624831,Entire home/apt,,Edinburgh,,Murrayfield,4,3.5,16,7.0,,774.0,,Huge New town city centre apartment Sleeps 18,2017-04-14 19:40:29.712148,55.948397,-3.214004,0101000020E61000009AB4A9BA47B609C0F04FA91265F94B40
18168011,1071,125316160,Entire home/apt,,Edinburgh,,New Town,0,0.0,8,4.0,,775.0,,"LUXURY 4-bed, Royal Circus, hotel-like service",2017-04-14 19:40:29.709827,55.957195,-3.20499,0101000020E61000006B0E10CCD1A309C08672A25D85FA4B40
11027399,1071,20923270,Entire home/apt,,Edinburgh,,Marchmont,1,0.0,11,6.0,,853.0,,The Mansion @ The Grange - The Edinburgh Address,2017-04-14 19:40:27.337649,55.934224,-3.20268,0101000020E61000001E6D1CB1169F09C0B491EBA694F74B40
12264671,1071,53295518,Entire home/apt,,Edinburgh,,Marchmont,3,4.5,12,6.0,,775.0,,Traditional spacious Edinburgh flat,2017-04-14 19:40:27.334381,55.93851,-3.194227,0101000020E61000006500A8E2C68D09C0077C7E1821F84B40
4806211,1071,24757920,Entire home/apt,,Edinburgh,,New Town,20,5.0,10,5.0,,775.0,,"Stunning, Spacious and Central",2017-04-14 19:40:27.331132,55.956038,-3.189952,0101000020E6100000747ADE8D058509C0DBDD03745FFA4B40
18188714,1071,125316160,Entire home/apt,,Edinburgh,,New Town,0,0.0,8,4.0,,775.0,,"LUXURY 4-bed Great King Street, hotel-like service",2017-04-14 19:40:27.328186,55.958062,-3.196592,0101000020E6100000EA3D95D39E9209C02AC58EC6A1FA4B40
17572229,1071,119325769,Entire home/apt,,Edinburgh,,Duddingston,0,0.0,4,1.0,,781.0,,Lying in bed watching the sea,2017-04-14 19:40:27.325434,55.948237,-3.130175,0101000020E6100000ED0DBE30990A09C0B7ED7BD45FF94B40
17837315,1071,122000324,Entire home/apt,,Edinburgh,,North Morningside,0,0.0,14,6.0,,904.0,,The Lane Hotel,2017-04-14 19:40:27.322159,55.927583,-3.206007,0101000020E610000001FA7DFFE6A509C0ACA92C0ABBF64B40
12267397,1071,66064051,Entire home/apt,,Edinburgh,,Murrayfield,2,0.0,16,3.0,,968.0,,Princes Street Private Loft Apartment 20 Beds,2017-04-14 19:40:27.319138,55.950674,-3.209364,0101000020E61000008EAD6708C7AC09C0299485AFAFF94B40
11447928,1071,36123492,Entire home/apt,,Edinburgh,,New Town,1,0.0,6,3.0,,775.0,,Beautiful Edinburgh City Centre Apartment,2017-04-14 19:40:27.315955,55.958182,-3.203751,0101000020E6100000E7374C3448A109C0D5CE30B5A5FA4B40
7655925,1071,39814221,Entire home/apt,,Edinburgh,,Holyrood,32,5.0,16,7.0,,775.0,,Holyrood Farmhouse by Arthur's Seat.  7 bedrooms.,2017-04-14 19:40:27.313441,55.955295,-3.1635,0101000020E6100000022B8716D94E09C02384471B47FA4B40
13655159,1071,35776224,Entire home/apt,,Edinburgh,,Tollcross,21,5.0,16,4.0,,904.0,,Beautiful City Centre Apartment,2017-04-14 19:40:27.310170,55.946231,-3.205529,0101000020E610000063096B63ECA409C00EBBEF181EF94B40
5811738,1071,29624831,Entire home/apt,,Edinburgh,,Murrayfield,3,4.5,16,7.0,,902.0,,Huge Haymarket Apartment 2,2017-04-14 19:40:27.304159,55.946522,-3.219615,0101000020E610000036B05582C5C109C0E67805A227F94B40
6127737,1071,19173145,Entire home/apt,,Edinburgh,,Tollcross,14,5.0,6,3.0,,794.0,,359 - Castle Terrace Apartment,2017-04-14 19:40:27.300961,55.948665,-3.204783,0101000020E6100000D236FE4465A309C00FEECEDA6DF94B40
16775134,1071,27358932,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,6,2.0,,646.0,,8/12M GREAT 2 BED APARTMENT FREE WIFI,2017-04-14 19:40:25.713277,55.986046,-3.190104,0101000020E6100000D4B5F63E558509C0022D5DC136FE4B40
14021652,1071,27358932,Entire home/apt,,Edinburgh,,Newhaven,5,4.0,6,2.0,,645.0,,3/2 TWO BED APT GROUND FLOOR,2017-04-14 19:40:25.710245,55.986043,-3.188401,0101000020E610000002452C62D88109C091B932A836FE4B40
16566288,1071,50999670,Entire home/apt,,Edinburgh,,Calton,0,0.0,10,5.0,,549.0,,McDonald Rd (5 bed Apartment) Ideal for EdFringe!,2017-04-14 19:40:25.708002,55.960933,-3.180957,0101000020E6100000B1DB6795997209C0D65240DAFFFA4B40
16399247,1071,50999670,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,10,5.0,,536.0,,Sugarhouse Close (Royal Mile) 5 Bed,2017-04-14 19:40:25.705360,55.949919,-3.179677,0101000020E610000044BFB67EFA6F09C0AD6C1FF296F94B40
16391066,1071,50999670,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,10,5.0,,549.0,,"Portsburgh Court, Campus Accommodation-5 bed Apart",2017-04-14 19:40:25.702070,55.94443,-3.201547,0101000020E6100000F5DA6CACC49C09C03EAE0D15E3F84B40
16391444,1071,50999670,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,10,5.0,,536.0,,"Chalmers Street, Campus Accommodation- 5 Bed Apart",2017-04-14 19:40:25.698255,55.943637,-3.197717,0101000020E6100000E6E786A6EC9409C0D525E318C9F84B40
14022531,1071,27358932,Entire home/apt,,Edinburgh,,Newhaven,5,5.0,4,2.0,,646.0,,8/5 FABBY 2 BED APT BESIDE THE SEA,2017-04-14 19:40:25.695887,55.986706,-3.189974,0101000020E6100000F1B8A816118509C02C62D8614CFE4B40
9483806,1071,19173145,Entire home/apt,,Edinburgh,,Holyrood,7,5.0,5,2.0,,688.0,,388 Old Tolbooth Wynd Apartment,2017-04-14 19:40:25.692946,55.9523,-3.181667,0101000020E61000007619FED30D7409C08BFD65F7E4F94B40
16837433,1071,27358932,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,4,2.0,,646.0,,5/10 Spacious 2 bedroom apartment with balcony,2017-04-14 19:40:25.690526,55.985537,-3.189792,0101000020E6100000E75608ABB18409C0BDFF8F1326FE4B40
7511110,1071,19173145,Entire home/apt,,Edinburgh,,Newhaven,5,5.0,6,3.0,,658.0,,403 - Portland Gardens Appartment,2017-04-14 19:40:25.687386,55.978881,-3.17923,0101000020E610000057B26323106F09C080D6FCF84BFD4B40
