room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13288212,52915243,Entire home/apt,,Meadowbank,0,,2,1.0,68.0,,55.958003,-3.171138,2016-08-09 13:12:34.576324
13411661,5116371,Entire home/apt,,Murrayfield,10,4.5,8,3.0,135.0,,55.947184,-3.215635,2016-08-09 13:12:06.865069
4405233,22868628,Private room,,New Town,7,4.5,2,1.0,162.0,2.0,55.957878,-3.189626,2016-08-09 13:11:50.524663
1329076,3750720,Entire home/apt,,New Town,67,5.0,4,2.0,128.0,2.0,55.95694,-3.189253,2016-08-09 13:11:43.415328
14310686,87469736,Entire home/apt,,Harbour,0,,8,2.0,97.0,3.0,55.969303,-3.174603,2016-08-09 13:11:36.277477
6380786,9848305,Private room,,Trinity,0,,2,1.0,67.0,1.0,55.97535,-3.198788,2016-08-09 13:11:16.191942
14347543,66362099,Private room,,Craiglockhart,0,,2,1.0,88.0,1.0,55.922123,-3.25377,2016-08-09 13:11:12.417424
3072838,6023018,Entire home/apt,,Lorne,0,,2,1.0,74.0,4.0,55.96957,-3.169361,2016-08-09 13:10:40.836658
14178846,19221793,Private room,,Broughton,1,,2,1.0,80.0,1.0,55.960678,-3.182233,2016-08-09 13:10:34.394674
2864552,1455033,Private room,,Baberton,1,,3,1.0,61.0,1.0,55.895531,-3.306997,2016-08-09 13:10:27.638536
13177265,73682906,Private room,,Firrhill,7,5.0,2,1.0,40.0,2.0,55.911076,-3.232735,2016-08-09 13:10:17.293840
6195324,31339843,Entire home/apt,,Broughton,80,5.0,4,2.0,128.0,2.0,55.968583,-3.185553,2016-08-09 13:09:45.008755
3723366,19020606,Entire home/apt,,Holyrood,7,5.0,4,2.0,202.0,2.0,55.949608,-3.176975,2016-08-09 13:09:41.864008
5148070,26531419,Entire home/apt,,New Town,57,5.0,4,2.0,148.0,2.0,55.956657,-3.187958,2016-08-09 13:09:32.680314
12945206,12563034,Entire home/apt,,Holyrood,6,5.0,4,1.0,80.0,3.0,55.954802,-3.168132,2016-08-09 13:08:49.854659
3830219,19715987,Private room,,Holyrood,104,5.0,2,1.0,67.0,2.0,55.955181,-3.166115,2016-08-09 13:08:35.589608
9483806,19173145,Entire home/apt,,Holyrood,2,,5,2.0,322.0,,55.9523,-3.181667,2016-08-09 13:08:05.633545
13392709,76174045,Private room,,Broughton,4,4.5,2,1.0,107.0,2.0,55.965207,-3.187772,2016-08-09 13:07:58.935226
7915312,35003060,Private room,,Harbour,5,4.0,2,1.0,57.0,2.0,55.972408,-3.187967,2016-08-09 13:07:55.279007
6394558,33339832,Private room,,Craiglockhart,1,,2,1.0,34.0,1.0,55.922399,-3.253338,2016-08-09 13:07:47.049107
12941674,9698581,Entire home/apt,,Dean,4,4.5,4,2.0,121.0,2.0,55.953394,-3.215423,2016-08-09 13:07:14.669736
13940855,63950571,Entire home/apt,,North Morningside,0,,2,1.0,54.0,2.0,55.929536,-3.205845,2016-08-09 13:07:07.283625
3730687,19063686,Private room,,Dalry,15,4.0,2,1.0,67.0,1.0,55.942671,-3.218924,2016-08-09 13:06:56.517208
4877291,25090812,Private room,,Calton,78,4.5,2,1.0,59.0,1.0,55.957826,-3.17691,2016-08-09 13:06:52.950170
8097542,42760087,Private room,,Dalry,18,4.5,2,1.0,67.0,1.0,55.946852,-3.210499,2016-08-09 13:06:49.364997
13628681,78999243,Private room,,Stockbridge,1,,2,1.0,106.0,1.0,55.959854,-3.204143,2016-08-09 13:06:45.824522
13653443,16271752,Entire home/apt,,Holyrood,0,,13,3.0,249.0,,55.956904,-3.170897,2016-08-09 13:06:35.873402
5476737,28390358,Entire home/apt,,Broughton,12,5.0,2,1.0,122.0,1.0,55.962058,-3.195444,2016-08-09 13:06:20.119666
13198482,24911801,Private room,,Murrayfield,1,,2,1.0,80.0,2.0,55.948482,-3.238304,2016-08-09 13:06:17.318689
14132384,85268033,Entire home/apt,,Fountainbridge,0,,2,1.0,83.0,2.0,55.93954,-3.217067,2016-08-09 13:06:09.647316
6930316,36330878,Entire home/apt,,Holyrood,82,5.0,4,1.0,79.0,,55.955869,-3.170165,2016-08-09 13:05:46.896510
12533383,18044661,Entire home/apt,,Sciennes,5,5.0,6,3.0,173.0,2.0,55.937137,-3.184773,2016-08-09 13:05:43.334859
11031410,57176151,Entire home/apt,,Broughton,0,,4,2.0,175.0,,55.962412,-3.182676,2016-08-09 13:05:23.118455
14259800,46856144,Entire home/apt,,New Town,0,,4,2.0,135.0,2.0,55.955251,-3.199144,2016-08-09 13:05:05.288650
13650786,79058335,Entire home/apt,,New Town,8,5.0,6,3.0,128.0,,55.958641,-3.190956,2016-08-09 13:04:55.295336
13448131,38379013,Private room,,New Town,10,5.0,2,1.0,54.0,1.0,55.954013,-3.200861,2016-08-09 13:04:33.329390
11698153,16580375,Shared room,,Meadowbank,0,,1,1.0,25.0,1.0,55.955186,-3.151643,2016-08-09 13:04:30.893037
13364833,34851519,Private room,,Sciennes,0,,2,1.0,107.0,1.0,55.939054,-3.190201,2016-08-09 13:04:18.761157
3486825,17557637,Entire home/apt,,Murrayfield,28,5.0,6,2.0,162.0,3.0,55.947495,-3.219716,2016-08-09 13:04:03.731841
7634161,40049072,Entire home/apt,,North Morningside,3,5.0,4,2.0,53.0,5.0,55.929491,-3.211409,2016-08-09 13:03:43.198935
1339376,7263121,Private room,,Merchiston,172,5.0,2,1.0,65.0,2.0,55.937594,-3.209188,2016-08-09 13:02:49.779611
7060832,37025546,Entire home/apt,,Shandon,45,5.0,2,1.0,70.0,,55.93773,-3.231217,2016-08-09 13:02:46.363417
5612856,14169769,Entire home/apt,,New Town,20,5.0,6,3.0,262.0,3.0,55.958116,-3.192012,2016-08-09 13:02:28.056433
14273566,46167145,Entire home/apt,,Lorne,1,,4,3.0,202.0,2.0,55.967309,-3.175658,2016-08-09 13:02:03.150621
14060971,19219190,Private room,,Holyrood,3,5.0,2,1.0,58.0,,55.950611,-3.182611,2016-08-09 13:00:39.182919
6791025,35550587,Private room,,Granton,33,5.0,3,1.0,54.0,1.0,55.970508,-3.226777,2016-08-09 12:59:56.659987
6795988,35572570,Entire home/apt,,Leith Links,0,,2,1.0,107.0,2.0,55.965465,-3.161331,2016-08-09 12:59:46.000385
10492448,54088885,Private room,,Leith Links,10,5.0,1,1.0,34.0,1.0,55.96736,-3.161421,2016-08-09 12:59:42.281465
14327134,41066322,Private room,,Calton,0,,2,1.0,61.0,1.0,55.958762,-3.185067,2016-08-09 12:59:32.045431
13528929,77757942,Private room,,Broughton,10,4.5,2,1.0,40.0,1.0,55.965148,-3.183999,2016-08-09 12:59:29.400705
6793048,35559171,Entire home/apt,,Shandon,48,5.0,2,1.0,88.0,,55.936459,-3.231483,2016-08-09 12:59:19.169555
6549032,31838584,Entire home/apt,,Dalry,10,4.5,2,1.0,88.0,1.0,55.944807,-3.235637,2016-08-09 12:58:57.657124
3404013,17075366,Entire home/apt,,Dalry,18,5.0,4,2.0,107.0,2.0,55.94339,-3.220149,2016-08-09 12:58:54.925059
2738483,13037611,Private room,,Calton,129,5.0,2,1.0,71.0,,55.956773,-3.175323,2016-08-09 12:58:52.754366
12088562,36123492,Private room,,New Town,20,5.0,2,1.0,88.0,2.0,55.957833,-3.203301,2016-08-09 12:58:33.278723
5456352,7795874,Entire home/apt,,Tollcross,2,,6,3.0,531.0,1.0,55.942667,-3.193698,2016-08-09 12:57:55.057615
6727240,35227313,Entire home/apt,,Southside,1,,12,6.0,337.0,3.0,55.939584,-3.179439,2016-08-09 12:57:52.602424
4384677,13265545,Entire home/apt,,Portobello,57,4.5,3,1.0,67.0,2.0,55.957031,-3.120184,2016-08-09 12:56:47.411734
10225767,52547111,Entire home/apt,,Tollcross,43,4.5,3,1.0,60.0,2.0,55.942523,-3.202816,2016-08-09 12:56:21.990082
13745466,6273194,Private room,,Calton,1,,1,1.0,47.0,3.0,55.959843,-3.172282,2016-08-09 12:56:09.370691
6396188,28019201,Private room,,Merchiston,86,5.0,4,1.0,67.0,1.0,55.928873,-3.228186,2016-08-09 12:55:49.024425
7802924,27232064,Private room,,Pilton,15,5.0,2,1.0,40.0,2.0,55.972144,-3.247108,2016-08-09 12:55:46.568014
7097490,37201881,Private room,,Trinity,1,,2,1.0,80.0,3.0,55.981092,-3.207022,2016-08-09 12:55:13.391051
14242773,74463347,Private room,,Meadowbank,0,,2,1.0,50.0,1.0,55.957803,-3.161548,2016-08-09 12:55:09.964424
13876104,47413040,Private room,,Trinity,0,,2,1.0,83.0,2.0,55.963661,-3.199475,2016-08-09 12:54:39.544312
11747164,30105625,Private room,,Newhaven,12,5.0,1,1.0,35.0,2.0,55.977046,-3.18356,2016-08-09 12:54:34.361243
14233922,86542429,Private room,,Dalry,0,,2,1.0,74.0,2.0,55.945239,-3.221008,2016-08-09 12:54:25.926086
7174221,26551006,Entire home/apt,,Merchiston,8,4.5,2,1.0,93.0,1.0,55.936732,-3.215108,2016-08-09 12:53:26.236055
3352690,13135752,Entire home/apt,,Broughton,11,5.0,2,1.0,88.0,2.0,55.965019,-3.189502,2016-08-09 12:53:14.380663
7755027,34462130,Private room,,Meadowbank,47,5.0,1,1.0,40.0,1.0,55.959075,-3.17069,2016-08-09 12:52:55.170318
12822024,69948347,Entire home/apt,,NE Corstorphine,0,,6,3.0,221.0,7.0,55.945547,-3.273868,2016-08-09 12:52:22.047442
8231152,5558723,Private room,,Dalry,34,4.5,2,1.0,28.0,1.0,55.943654,-3.217193,2016-08-09 12:51:51.481518
6288568,32691829,Private room,,Newhaven,27,5.0,2,1.0,57.0,1.0,55.975937,-3.176106,2016-08-09 12:51:47.655958
3566737,4124162,Entire home/apt,,Tollcross,26,4.5,4,2.0,85.0,2.0,55.943784,-3.194167,2016-08-09 12:50:21.793660
12830716,70024104,Private room,,Restalrig,1,,2,1.0,101.0,1.0,55.960946,-3.162171,2016-08-09 12:50:15.187464
9468088,544579,Entire home/apt,,Lorne,8,5.0,3,1.0,67.0,2.0,55.966268,-3.175455,2016-08-09 12:50:10.321682
13638986,61617464,Private room,,Shandon,1,,2,1.0,25.0,1.0,55.932824,-3.234451,2016-08-09 12:49:49.164305
13501745,54343857,Entire home/apt,,Holyrood,0,,3,1.0,108.0,1.0,55.947933,-3.180719,2016-08-09 12:49:22.138201
11155149,13135752,Entire home/apt,,Meadowbank,25,5.0,4,2.0,81.0,,55.960371,-3.169395,2016-08-09 12:49:17.662696
10568115,54509154,Shared room,,Broughton,19,4.5,2,1.0,40.0,1.0,55.95804,-3.186633,2016-08-09 12:49:08.811958
11408198,59890763,Private room,,Moat,14,5.0,2,1.0,47.0,1.0,55.936025,-3.237394,2016-08-09 12:48:48.316120
12018874,64171388,Private room,,Tollcross,2,,2,1.0,68.0,1.0,55.944348,-3.203703,2016-08-09 12:48:41.514818
14315897,87526308,Private room,,Murrayfield,0,,2,1.0,94.0,2.0,55.946261,-3.218442,2016-08-09 12:47:40.015176
12247668,5617637,Private room,,Craiglockhart,10,4.5,2,1.0,60.0,2.0,55.920586,-3.236926,2016-08-09 12:47:33.877032
8687707,40140651,Entire home/apt,,Murrayfield,27,5.0,4,2.0,202.0,,55.95126,-3.219265,2016-08-09 12:47:21.274451
3768133,19296652,Private room,,Restalrig,63,5.0,2,1.0,34.0,,55.957922,-3.153501,2016-08-09 12:47:16.105015
14318157,87563653,Private room,,Granton,0,,5,1.0,52.0,1.0,55.977353,-3.234991,2016-08-09 12:47:10.829271
14108279,25939617,Entire home/apt,,Granton,0,,4,2.0,102.0,6.0,55.974235,-3.221657,2016-08-09 12:47:07.872585
7242671,37921699,Entire home/apt,,Lorne,32,4.5,4,2.0,81.0,3.0,55.97439,-3.163985,2016-08-09 12:46:40.345575
14159777,85620897,Private room,,Newhaven,0,,2,1.0,80.0,2.0,55.979607,-3.197179,2016-08-09 12:46:37.278286
8207967,10993125,Private room,,Trinity,0,,2,1.0,67.0,1.0,55.971032,-3.206335,2016-08-09 12:46:16.044379
1322168,7113425,Private room,,Fountainbridge,116,5.0,4,1.0,88.0,2.0,55.942121,-3.208912,2016-08-09 12:46:12.312682
7268654,25424664,Private room,,NE Corstorphine,61,4.5,2,1.0,44.0,1.0,55.942775,-3.279424,2016-08-09 12:45:59.145304
13833089,13880802,Entire home/apt,,Drylaw,0,,3,1.0,95.0,7.0,55.968367,-3.236495,2016-08-09 12:45:46.270644
13992214,83543451,Entire home/apt,,Moat,0,,2,1.0,73.0,3.0,55.930374,-3.242479,2016-08-09 12:45:02.027812
2952680,15072774,Entire home/apt,,Dalry,39,4.5,4,1.0,114.0,3.0,55.945804,-3.218205,2016-08-09 12:44:42.223375
7277735,38104758,Entire home/apt,,Restalrig,1,,2,1.0,128.0,3.0,55.959644,-3.163782,2016-08-09 12:44:39.769009
3270395,1385437,Entire home/apt,,Broughton,54,5.0,2,1.0,101.0,,55.961905,-3.185737,2016-08-09 12:44:31.009580
14354599,58991561,Private room,,Murrayfield,0,,2,1.0,54.0,4.0,55.947102,-3.216817,2016-08-09 12:44:03.383481
7282953,8091424,Private room,,Stenhouse,66,5.0,3,1.0,47.0,1.0,55.9389,-3.249196,2016-08-09 12:43:29.039497
14135437,44405561,Entire home/apt,,Dalmeny / Kirkliston,2,,2,0.0,148.0,2.0,55.958278,-3.332362,2016-08-09 12:43:08.498554
13597729,48893328,Entire home/apt,,Southside,2,,2,1.0,94.0,,55.947802,-3.1834,2016-08-09 12:43:01.300676
7093194,37177942,Entire home/apt,,Calton,83,4.5,4,2.0,114.0,1.0,55.957855,-3.172436,2016-08-09 12:42:57.895834
4911435,25289894,Entire home/apt,,New Town,62,5.0,4,2.0,122.0,3.0,55.956768,-3.194176,2016-08-09 12:42:12.551337
10722533,41952320,Entire home/apt,,Calton,0,,2,1.0,88.0,,55.959049,-3.173887,2016-08-09 12:41:37.047616
