room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
3778762,1284,19380995,Shared room,,Vienna,06,0601,0,0.0,4,1.0,,74.0,,2017-05-18 15:19:11.661919,48.197796,16.352848,0101000020E610000082751C3F545A3040CAA31B6151194840
2572858,1284,9845203,Shared room,,Vienna,19,1904,10,4.0,4,1.0,,45.0,,2017-05-18 15:19:10.735263,48.236942,16.353998,0101000020E610000073D9E89C9F5A304040868E1D541E4840
16248937,1284,23455985,Shared room,,Vienna,09,0906,6,5.0,4,1.0,,38.0,,2017-05-18 15:19:09.439747,48.216666,16.35601,0101000020E6100000890CAB78235B3040DB1324B6BB1B4840
17563293,1284,117913654,Shared room,,Vienna,05,0503,10,5.0,2,1.0,,25.0,,2017-05-18 15:19:09.437201,48.184575,16.354199,0101000020E6100000A24621C9AC5A304061545227A0174840
17979406,1284,118974825,Shared room,,Vienna,09,0904,0,0.0,3,1.0,,34.0,,2017-05-18 15:19:08.888108,48.226526,16.35102,0101000020E6100000EE3D5C72DC593040CBD8D0CDFE1C4840
13314111,1284,26231340,Shared room,,Vienna,06,0603,1,0.0,2,1.0,,39.0,,2017-05-18 15:19:08.884240,48.194909,16.349443,0101000020E6100000EED0B01875593040195932C7F2184840
3202730,1284,9845203,Shared room,,Vienna,19,1904,68,4.0,15,1.0,,35.0,,2017-05-18 15:19:08.863752,48.237438,16.353326,0101000020E610000095D39E92735A3040F0694E5E641E4840
7218647,1284,37790858,Shared room,,Vienna,21,2126,0,0.0,1,1.0,,267.0,,2017-05-18 15:19:06.602220,48.25251,16.415431,0101000020E61000009DBE9EAF596A3040DCF4673F52204840
9263305,1284,48120270,Shared room,,Vienna,07,0702,0,0.0,1,1.0,,229.0,,2017-05-18 15:19:06.591494,48.200372,16.351825,0101000020E61000004BEA0434115A30405E8429CAA5194840
11182641,1284,25559036,Shared room,,Vienna,19,1901,0,0.0,2,1.0,,148.0,,2017-05-18 15:19:05.346058,48.263167,16.347171,0101000020E61000009F1EDB32E05830407731CD74AF214840
4104522,1284,21242959,Shared room,,Vienna,03,0311,1,0.0,2,1.0,,137.0,,2017-05-18 15:19:03.893592,48.188668,16.391605,0101000020E610000038F3AB39406430409FE6E44526184840
5939323,1284,24201997,Shared room,,Vienna,09,0902,1,0.0,2,1.0,,114.0,,2017-05-18 15:19:02.916926,48.223586,16.362422,0101000020E6100000D5592DB0C75C3040F6EB4E779E1C4840
14106403,1284,83931202,Shared room,,Vienna,10,1007,13,4.5,4,1.0,,92.0,,2017-05-18 15:19:01.174676,48.175751,16.363389,0101000020E6100000E5B9BE0F075D3040A19E3E027F164840
16380147,1284,1424777,Shared room,,Vienna,01,0101,10,5.0,5,1.0,,92.0,,2017-05-18 15:19:01.171512,48.20815,16.371723,0101000020E6100000C72B103D295F3040CA54C1A8A41A4840
17712766,1284,7817461,Shared room,,Vienna,05,0504,0,0.0,2,1.0,,76.0,,2017-05-18 15:18:59.964153,48.189137,16.34865,0101000020E61000001AC05B204159304056BB26A435184840
18037274,1284,124070037,Shared room,,Vienna,22,2204,0,0.0,1,1.0,,69.0,,2017-05-18 15:18:59.961503,48.228384,16.520877,0101000020E6100000143DF03158853040FF76D9AF3B1D4840
16632179,1284,7876730,Shared room,,Vienna,02,0202,2,0.0,1,1.0,,63.0,,2017-05-18 15:18:59.930000,48.22539,16.386603,0101000020E61000001689096AF8623040376C5B94D91C4840
14254140,1284,75134748,Shared room,,Vienna,01,0107,5,5.0,2,1.0,,69.0,,2017-05-18 15:18:59.919380,48.212904,16.374479,0101000020E6100000EE0912DBDD5F304003983270401B4840
14477862,1284,71463536,Shared room,,Vienna,09,0904,30,4.0,6,1.0,,69.0,,2017-05-18 15:18:59.874881,48.224996,16.349683,0101000020E610000098F738D3845930408BDD3EABCC1C4840
6331217,1284,32955980,Shared room,,Vienna,20,2005,23,4.5,4,1.0,,58.0,,2017-05-18 15:18:58.385347,48.23015,16.36654,0101000020E610000004ADC090D55D30405396218E751D4840
13484730,1284,77227134,Shared room,,Vienna,18,1802,1,0.0,2,1.0,,56.0,,2017-05-18 15:18:58.382484,48.227236,16.340976,0101000020E61000008DB800344A573040A73CBA11161D4840
15204811,1284,7258526,Shared room,,Vienna,07,0701,14,5.0,1,1.0,,45.0,,2017-05-18 15:18:58.379877,48.206112,16.355055,0101000020E610000002486DE2E45A304015A8C5E0611A4840
12506496,1284,28675835,Shared room,,Vienna,20,2004,0,0.0,2,1.0,,49.0,,2017-05-18 15:18:58.376168,48.24405,16.367683,0101000020E6100000904B1C79205E30405E4BC8073D1F4840
9082854,1284,47365998,Shared room,,Vienna,15,1507,0,0.0,2,1.0,,45.0,,2017-05-18 15:18:58.372941,48.200656,16.322573,0101000020E61000009692E5249452304083DF8618AF194840
15123108,1284,3270710,Shared room,,Vienna,21,2116,2,0.0,2,1.0,,50.0,,2017-05-18 15:18:58.362152,48.277393,16.375365,0101000020E61000002310AFEB17603040D591239D81234840
8881975,1284,46476728,Shared room,,Vienna,02,0204,1,0.0,1,1.0,,58.0,,2017-05-18 15:18:58.359538,48.219877,16.383534,0101000020E610000071E7C2482F6230404012F6ED241C4840
12724288,1284,42545552,Shared room,,Vienna,08,0801,1,0.0,1,1.0,,45.0,,2017-05-18 15:18:58.339022,48.214701,16.349382,0101000020E6100000A2CF47197159304091B586527B1B4840
12993516,1284,5535414,Shared room,,Vienna,14,1403,2,0.0,1,1.0,,58.0,,2017-05-18 15:18:58.336147,48.191245,16.304598,0101000020E6100000506D7022FA4D3040034356B77A184840
