room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
278286,1452720,Private room,09,0905,48,5.0,2.0,1.0,59.0,3.0,48.224326,16.357004,2015-07-24 18:23:07.202425
546999,2074463,Private room,09,0902,7,4.5,2.0,1.0,37.0,3.0,48.223503,16.365201,2015-07-24 18:23:07.304080
5514700,22072627,Private room,09,0904,5,4.5,2.0,1.0,51.0,2.0,48.226394,16.353791,2015-07-24 18:23:07.602046
6527073,34136313,Private room,09,0904,3,4.5,2.0,1.0,33.0,1.0,48.226342,16.350905,2015-07-24 18:23:07.904109
7154476,37468348,Private room,09,0905,4,4.5,2.0,1.0,29.0,1.0,48.219313,16.358975,2015-07-24 18:23:08.210523
1502484,8031874,Private room,09,0905,47,4.5,2.0,1.0,59.0,2.0,48.218794,16.361072,2015-07-24 18:23:08.312179
547705,2692427,Private room,09,0902,18,5.0,2.0,1.0,40.0,5.0,48.220062,16.364288,2015-07-24 18:23:08.411279
6353925,1405577,Private room,09,0901,1,,2.0,1.0,34.0,1.0,48.229503,16.354497,2015-07-24 18:23:08.510287
7400695,11205505,Private room,09,0904,0,,2.0,1.0,38.0,1.0,48.224028,16.35089,2015-07-24 18:23:10.750634
4331465,22488988,Private room,07,0704,2,4.5,2.0,1.0,33.0,1.0,48.202948,16.341029,2015-07-24 20:08:50.359796
3369664,16338321,Private room,16,1601,0,,2.0,1.0,73.0,1.0,48.209218,16.335001,2015-07-24 20:10:05.396906
2920209,14070533,Entire home/apt,09,0903,1,5.0,2.0,0.0,102.0,2.0,48.215824,16.348721,2015-07-24 20:18:29.045537
3602587,14391694,Entire home/apt,17,1704,0,,2.0,0.0,68.0,1.0,48.230801,16.309372,2015-07-24 20:41:18.065690
370602,1867872,Entire home/apt,03,0303,20,4.5,2.0,1.0,78.0,3.0,48.193871,16.385101,2015-07-24 20:56:09.738599
612949,2447783,Entire home/apt,02,0202,48,4.5,,1.0,59.0,2.0,48.224785,16.386315,2015-07-24 21:04:24.333935
5793424,4304771,Entire home/apt,02,0202,0,,4.0,1.0,80.0,14.0,48.22459,16.388172,2015-07-24 21:04:54.010030
272589,1426583,Entire home/apt,04,0401,0,,3.0,1.0,107.0,3.0,48.19743,16.36622,2015-07-24 21:58:12.623301
42532,185765,Private room,18,1802,5,4.5,1.0,1.0,25.0,1.0,48.228562,16.337756,2015-07-24 20:13:33.189388
4779690,17007536,Entire home/apt,15,1501,2,5.0,2.0,1.0,51.0,1.0,48.202036,16.326629,2015-07-24 21:47:27.098466
2564750,13130183,Entire home/apt,02,0203,0,,2.0,1.0,62.0,,48.220744,16.371625,2015-07-24 21:04:53.741674
2498237,12623764,Entire home/apt,03,0301,2,5.0,3.0,1.0,85.0,2.0,48.210968,16.392639,2015-07-24 20:56:41.075262
4303305,22337404,Private room,15,1504,0,,1.0,1.0,43.0,1.0,48.186744,16.33222,2015-07-24 20:11:52.699226
6955967,23572740,Private room,02,0208,0,,2.0,1.0,28.0,2.0,48.200978,16.437944,2015-07-24 20:00:34.259121
6625331,34676803,Private room,02,0207,4,5.0,2.0,1.0,42.0,,48.220802,16.398566,2015-07-24 20:02:14.929863
3816741,19626369,Entire home/apt,18,1802,13,5.0,2.0,0.0,67.0,2.0,48.233183,16.349608,2015-07-24 20:27:12.577987
367256,1701907,Entire home/apt,04,0402,11,4.0,,3.0,101.0,2.0,48.190893,16.378341,2015-07-24 21:57:30.371668
4937916,11843762,Private room,01,0107,31,4.5,2.0,1.0,66.0,1.0,48.208988,16.37206,2015-07-24 19:57:04.204147
543522,2609882,Private room,02,0203,16,5.0,2.0,1.0,34.0,7.0,48.221773,16.373939,2015-07-24 20:01:21.570153
5989091,31095026,Entire home/apt,07,0705,0,,,2.0,723.0,2.0,48.205006,16.344115,2015-07-24 21:35:40.320556
600477,540246,Entire home/apt,17,1702,50,4.5,,1.0,67.0,1.0,48.21389,16.338645,2015-07-24 21:39:20.343031
7067125,37054160,Private room,09,0904,2,4.5,2.0,1.0,28.0,1.0,48.228062,16.353175,2015-07-24 18:23:07.402095
2196933,11205505,Private room,09,0904,4,4.5,2.0,1.0,30.0,1.0,48.224414,16.351219,2015-07-24 18:23:07.700265
7317816,38336899,Private room,09,0903,1,,2.0,1.0,36.0,1.0,48.216542,16.344189,2015-07-24 18:23:08.008202
3608575,18184234,Private room,09,0904,12,5.0,2.0,1.0,28.0,3.0,48.224615,16.351787,2015-07-24 18:23:07.504240
7489993,4433691,Private room,09,0904,0,,2.0,1.0,34.0,2.0,48.225257,16.351573,2015-07-24 18:23:11.048643
584975,2882549,Private room,09,0902,6,4.5,2.0,1.0,28.0,5.0,48.220875,16.361963,2015-07-24 18:23:10.950565
3871678,8031874,Private room,09,0905,65,4.5,2.0,1.0,55.0,2.0,48.218163,16.360208,2015-07-24 18:23:06.887973
6419039,4759856,Private room,09,0905,4,4.5,2.0,1.0,32.0,1.0,48.219656,16.356964,2015-07-24 18:23:08.610317
5001989,25794028,Private room,09,0902,2,5.0,2.0,1.0,46.0,3.0,48.222645,16.367236,2015-07-24 18:23:08.112549
6759811,33522532,Private room,09,0904,1,5.0,5.0,1.0,51.0,1.0,48.227893,16.352021,2015-07-24 18:23:10.848557
7268011,38055090,Private room,09,0906,1,4.0,2.0,1.0,44.0,1.0,48.216496,16.356228,2015-07-24 18:23:07.096176
7232825,29777876,Private room,09,0904,0,,2.0,1.0,25.0,5.0,48.227142,16.354714,2015-07-24 18:23:07.806150
7169634,37552563,Private room,09,0905,3,4.5,4.0,1.0,17.0,1.0,48.217551,16.358928,2015-07-24 18:23:06.996095
5365689,9139108,Private room,09,0905,12,5.0,2.0,1.0,40.0,1.0,48.223997,16.358219,2015-07-24 18:23:16.107291
5055193,13438855,Private room,09,0904,0,,2.0,1.0,40.0,2.0,48.223591,16.352706,2015-07-24 19:50:20.188876
3573328,17994033,Private room,09,0904,3,4.5,2.0,1.0,28.0,2.0,48.225485,16.351869,2015-07-24 19:50:01.276005
6922787,15416875,Private room,09,0902,0,,3.0,1.0,42.0,3.0,48.224139,16.365496,2015-07-24 19:50:59.490509
7228998,37815613,Private room,09,0901,0,,2.0,1.0,40.0,2.0,48.225969,16.359379,2015-07-24 18:23:12.148742
6971849,36555894,Private room,09,0904,0,,1.0,1.0,28.0,1.0,48.22355,16.350583,2015-07-24 18:23:11.952870
7093079,9279957,Private room,09,0902,0,,2.0,1.0,34.0,2.0,48.222159,16.361192,2015-07-24 18:23:12.353386
6930381,33634177,Private room,09,0905,0,,2.0,1.0,51.0,7.0,48.218273,16.362701,2015-07-24 18:23:11.648717
3432989,5841341,Private room,09,0901,22,5.0,2.0,1.0,55.0,2.0,48.22725,16.355911,2015-07-24 18:23:12.458993
6365400,33109654,Private room,09,0903,0,,2.0,1.0,28.0,1.0,48.215471,16.343794,2015-07-24 18:23:12.248841
6485927,33880990,Private room,09,0905,5,4.5,2.0,1.0,40.0,1.0,48.21925,16.358232,2015-07-24 18:23:11.443261
2064265,10561845,Private room,09,0905,41,5.0,2.0,1.0,85.0,3.0,48.217229,16.362544,2015-07-24 18:23:11.851172
2175886,11097841,Private room,09,0902,0,,3.0,1.0,34.0,1.0,48.223,16.361501,2015-07-24 18:23:11.546644
6922152,3273012,Private room,09,0906,0,,2.0,1.0,51.0,1.0,48.218821,16.357419,2015-07-24 18:23:15.803361
7065539,37044793,Private room,09,0904,0,,2.0,1.0,34.0,3.0,48.223483,16.352736,2015-07-24 18:23:11.246705
1341701,7277525,Private room,09,0902,10,5.0,2.0,1.0,25.0,5.0,48.22425,16.366835,2015-07-24 19:50:02.262772
5382361,7276718,Private room,09,0903,0,,2.0,1.0,40.0,1.0,48.218202,16.345848,2015-07-24 19:50:25.339826
5322320,12783006,Private room,09,0901,0,,4.0,1.0,28.0,1.0,48.224499,16.3567,2015-07-24 19:50:11.367413
5128534,13745925,Private room,09,0904,0,,2.0,1.0,56.0,1.0,48.227933,16.351568,2015-07-24 19:50:47.825116
336301,1711803,Private room,09,0904,0,,5.0,1.0,88.0,1.0,48.226103,16.353152,2015-07-24 19:50:07.638875
5769059,16158523,Private room,09,0902,1,5.0,2.0,1.0,40.0,21.0,48.224974,16.366363,2015-07-24 19:50:25.493487
6444019,33339669,Private room,09,0902,2,4.5,2.0,1.0,45.0,1.0,48.221519,16.36633,2015-07-24 19:50:01.696591
6204542,32125377,Private room,09,0901,2,4.0,2.0,1.0,33.0,1.0,48.225666,16.35891,2015-07-24 19:50:11.505438
7165340,37528378,Private room,09,0904,0,,2.0,1.0,36.0,1.0,48.221923,16.350742,2015-07-24 19:50:07.206896
5627264,8031874,Private room,09,0905,9,5.0,2.0,1.0,59.0,2.0,48.217835,16.361516,2015-07-24 19:50:38.536503
6801733,20696360,Private room,09,0902,0,,2.0,1.0,45.0,1.0,48.219624,16.363354,2015-07-24 19:50:18.528542
6339349,19028702,Private room,09,0902,2,5.0,2.0,1.0,28.0,2.0,48.223047,16.361299,2015-07-24 19:50:06.653241
1302853,7083120,Private room,09,0905,0,,2.0,1.0,45.0,1.0,48.216847,16.362959,2015-07-24 19:50:07.075401
5628588,29170366,Private room,09,0902,0,,2.0,1.0,59.0,1.0,48.226148,16.364543,2015-07-24 19:50:06.243307
4483937,21081862,Private room,09,0906,0,,2.0,1.0,28.0,1.0,48.21604,16.351375,2015-07-24 19:50:20.054706
4675874,24184974,Private room,09,0901,0,,4.0,1.0,73.0,1.0,48.225508,16.361213,2015-07-24 19:50:46.678862
6330708,30435651,Private room,09,0904,6,4.5,2.0,1.0,34.0,1.0,48.222637,16.348901,2015-07-24 19:50:08.335090
6657115,34840903,Private room,09,0901,0,,1.0,1.0,40.0,1.0,48.225983,16.355353,2015-07-24 19:50:08.061451
5506767,14855879,Private room,09,0905,8,5.0,4.0,1.0,55.0,,48.217286,16.360289,2015-07-24 19:50:52.007615
6418355,33483008,Private room,09,0901,2,5.0,2.0,1.0,36.0,1.0,48.228583,16.356145,2015-07-24 19:50:47.675752
3984997,8570851,Private room,09,0904,0,,3.0,1.0,55.0,1.0,48.229587,16.353345,2015-07-24 19:50:08.197663
7395503,38748100,Private room,09,0902,0,,2.0,1.0,40.0,1.0,48.227582,16.361893,2015-07-24 19:50:47.243816
911535,2701207,Private room,09,0905,0,,,1.0,54.0,3.0,48.217252,16.361733,2015-07-24 19:50:12.677666
6388464,33302251,Private room,09,0902,2,5.0,2.0,1.0,28.0,2.0,48.228394,16.362026,2015-07-24 19:50:18.804652
4401372,20596581,Private room,09,0906,0,,2.0,1.0,56.0,1.0,48.214984,16.351455,2015-07-24 19:50:18.352643
4920124,25338888,Private room,09,0904,8,4.5,2.0,1.0,56.0,1.0,48.224094,16.352283,2015-07-24 19:50:12.395616
6180304,32052868,Private room,09,0901,0,,2.0,1.0,45.0,2.0,48.227701,16.357983,2015-07-24 19:50:10.637348
3930773,20363206,Private room,09,0905,9,5.0,2.0,1.0,51.0,1.0,48.219639,16.360146,2015-07-24 19:50:19.918838
5136426,26556191,Private room,09,0902,0,,2.0,1.0,51.0,2.0,48.225378,16.366561,2015-07-24 19:50:48.398878
7153761,11261239,Private room,09,0902,0,,2.0,1.0,40.0,1.0,48.222582,16.364628,2015-07-24 19:50:06.380781
4782661,24659016,Private room,09,0905,0,,2.0,1.0,34.0,1.0,48.220252,16.360294,2015-07-24 19:50:39.300785
6891624,4838804,Private room,09,0902,1,,4.0,1.0,55.0,,48.2236,16.364502,2015-07-24 19:50:00.726501
6009413,20506720,Private room,09,0904,4,4.5,3.0,1.0,45.0,2.0,48.226715,16.351791,2015-07-24 19:50:47.537272
5967330,3408178,Private room,09,0903,0,,1.0,1.0,34.0,1.0,48.220421,16.352411,2015-07-24 19:50:25.634490
2059199,2418146,Private room,20,2003,16,5.0,3.0,1.0,47.0,3.0,48.229041,16.374735,2015-07-24 19:51:33.731470
7315870,38215090,Private room,20,2005,0,,2.0,1.0,34.0,14.0,48.229945,16.365815,2015-07-24 19:51:28.683227
6967537,21044280,Private room,20,2005,0,,3.0,1.0,28.0,1.0,48.23028,16.364777,2015-07-24 19:51:41.480797
6476645,33456560,Private room,19,1904,6,5.0,2.0,1.0,41.0,1.0,48.234979,16.348989,2015-07-24 19:52:31.890478
2830315,5816759,Private room,19,1910,21,4.5,3.0,1.0,34.0,1.0,48.251726,16.293211,2015-07-24 19:52:31.614044
6430873,4584761,Private room,20,2006,0,,1.0,1.0,40.0,1.0,48.232899,16.363505,2015-07-24 19:51:29.672116
1331068,1993393,Private room,19,1902,6,5.0,2.0,1.0,45.0,1.0,48.256905,16.365846,2015-07-24 19:52:31.072059
2683123,13735323,Private room,20,2007,10,5.0,3.0,1.0,45.0,3.0,48.24495,16.383342,2015-07-24 19:51:42.322773
5506087,4182713,Private room,20,2002,1,5.0,2.0,1.0,40.0,1.0,48.240096,16.385974,2015-07-24 19:51:35.649783
3732410,19077355,Private room,19,1904,0,,1.0,1.0,34.0,1.0,48.240739,16.354751,2015-07-24 19:52:26.433347
7088382,31541706,Private room,09,0901,1,4.0,2.0,1.0,35.0,1.0,48.231766,16.356314,2015-07-24 19:52:26.159448
7229201,37744863,Private room,19,1909,0,,1.0,1.0,33.0,1.0,48.237786,16.346078,2015-07-24 19:52:30.656476
