room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5811468,30153171,Shared room,16,1601,1,0.0,4,1.0,239.0,,48.21087,16.334663,2017-01-11 07:56:54.717045
4200956,21795375,Shared room,22,2232,0,0.0,2,1.0,76.0,,48.235249,16.412452,2017-01-11 07:56:48.645329
6431440,4584761,Shared room,20,2006,1,0.0,4,1.0,76.0,,48.232365,16.363598,2017-01-11 07:56:48.642992
2572858,9845203,Shared room,19,1904,10,4.0,4,1.0,43.0,,48.236942,16.353998,2017-01-11 07:56:46.345545
13982820,75599278,Shared room,12,1201,3,3.5,5,1.0,53.0,,48.185573,16.341525,2017-01-11 07:56:46.336830
4546616,12373466,Shared room,12,1207,4,5.0,10,1.0,57.0,,48.173022,16.312201,2017-01-11 07:56:46.330779
12506496,28675835,Shared room,20,2004,0,0.0,2,1.0,33.0,,48.24405,16.367683,2017-01-11 07:56:45.738914
1894521,9845203,Shared room,19,1904,115,4.0,15,1.0,25.0,,48.237109,16.353982,2017-01-11 07:56:45.144379
13634866,79062999,Shared room,15,1505,4,5.0,2,1.0,41.0,,48.187732,16.328218,2017-01-11 07:56:45.141932
11617016,61253273,Shared room,06,0602,7,4.5,2,1.0,31.0,,48.190277,16.345591,2017-01-11 07:56:45.120355
9263305,48120270,Shared room,07,0702,0,0.0,1,1.0,217.0,,48.200372,16.351825,2017-01-11 07:56:44.106089
7218647,37790858,Shared room,21,2126,0,0.0,1,1.0,253.0,,48.25251,16.415431,2017-01-11 07:56:44.102767
11182641,25559036,Shared room,19,1901,0,0.0,2,1.0,141.0,,48.263167,16.347171,2017-01-11 07:56:40.151906
4104522,21242959,Shared room,03,0311,1,0.0,2,1.0,130.0,,48.188668,16.391605,2017-01-11 07:56:40.148202
1592484,8494302,Shared room,05,0502,0,0.0,3,1.0,107.0,,48.184879,16.36025,2017-01-11 07:56:38.682978
16380147,1424777,Shared room,01,0101,1,0.0,6,1.0,105.0,,48.20815,16.371723,2017-01-11 07:56:38.680749
5939323,24201997,Shared room,09,0902,1,0.0,2,1.0,108.0,,48.223586,16.362422,2017-01-11 07:56:38.678071
12064770,35353779,Shared room,16,1610,50,4.5,4,1.0,97.0,,48.20756,16.328723,2017-01-11 07:56:37.391275
14106403,83931202,Shared room,10,1007,11,4.0,4,1.0,87.0,,48.175751,16.363389,2017-01-11 07:56:37.388950
6225219,9205320,Shared room,06,0603,0,0.0,2,1.0,87.0,,48.194699,16.34913,2017-01-11 07:56:37.386344
15819800,23396485,Shared room,02,0201,0,0.0,1,1.0,71.0,,48.229026,16.399541,2017-01-11 07:56:36.882558
4206568,9845203,Shared room,19,1904,0,0.0,1,1.0,65.0,,48.237052,16.354041,2017-01-11 07:56:36.879726
14254140,75134748,Shared room,01,0107,5,5.0,2,1.0,65.0,,48.212904,16.374479,2017-01-11 07:56:36.877648
14477862,71463536,Shared room,09,0904,16,4.5,6,1.0,65.0,,48.224996,16.349683,2017-01-11 07:56:36.875017
14469665,89185202,Shared room,02,0202,0,0.0,2,1.0,48.0,,48.224371,16.388244,2017-01-11 07:56:35.444045
13484730,77227134,Shared room,18,1802,1,0.0,2,1.0,54.0,,48.227236,16.340976,2017-01-11 07:56:35.441613
7407580,29696386,Shared room,16,1603,48,4.5,4,1.0,55.0,,48.206794,16.326838,2017-01-11 07:56:35.439186
15123108,3270710,Shared room,21,2116,1,0.0,2,1.0,47.0,,48.277393,16.375365,2017-01-11 07:56:35.436850
8508982,5874520,Shared room,11,1104,2,0.0,3,1.0,48.0,,48.174766,16.397698,2017-01-11 07:56:35.433786
9082854,47365998,Shared room,15,1507,0,0.0,2,1.0,43.0,,48.200656,16.322573,2017-01-11 07:56:35.431440
12119687,35353779,Shared room,16,1610,20,4.5,2,1.0,54.0,,48.20785,16.327552,2017-01-11 07:56:35.428907
12724288,42545552,Shared room,08,0801,1,0.0,1,1.0,43.0,,48.214701,16.349382,2017-01-11 07:56:35.424585
8881975,46476728,Shared room,02,0204,1,0.0,1,1.0,55.0,,48.219877,16.383534,2017-01-11 07:56:35.422287
12993516,5535414,Shared room,14,1403,2,0.0,1,1.0,55.0,,48.191245,16.304598,2017-01-11 07:56:35.419598
2688201,9845203,Shared room,19,1904,73,4.0,15,1.0,16.0,,48.236707,16.353029,2017-01-11 07:56:34.122002
12420742,67180478,Shared room,14,1401,0,0.0,1,1.0,38.0,,48.203842,16.303324,2017-01-11 07:56:34.119583
13311020,10016995,Shared room,03,0306,11,4.5,2,1.0,40.0,,48.198032,16.398502,2017-01-11 07:56:34.117203
16380049,106995087,Shared room,07,0701,0,0.0,1,1.0,27.0,,48.206438,16.35353,2017-01-11 07:56:34.114844
15030450,73943275,Shared room,02,0209,7,4.5,1,1.0,16.0,,48.222971,16.407038,2017-01-11 07:56:34.109314
6409601,33429126,Shared room,09,0904,9,4.0,4,1.0,38.0,,48.226846,16.354755,2017-01-11 07:56:34.107043
15861717,79601988,Shared room,02,0201,0,0.0,1,1.0,19.0,,48.232529,16.393218,2017-01-11 07:56:34.104574
10795786,55868898,Shared room,08,0801,1,0.0,2,1.0,33.0,,48.212933,16.352679,2017-01-11 07:56:34.102376
9561908,49505529,Shared room,20,2007,11,4.5,1,1.0,15.0,,48.238047,16.381401,2017-01-11 07:56:34.097615
15542536,8698303,Shared room,05,0502,0,0.0,1,1.0,27.0,,48.182224,16.35832,2017-01-11 07:56:32.450983
12483270,67575998,Shared room,03,0302,0,0.0,2,1.0,33.0,,48.204415,16.396247,2017-01-11 07:56:32.448622
16279968,79409412,Shared room,03,0307,1,0.0,2,1.0,9.0,,48.195512,16.409322,2017-01-11 07:56:31.687963
16316818,103303123,Shared room,12,1201,3,4.5,8,1.0,20.0,,48.18574,16.336833,2017-01-11 07:56:31.685786
3202730,9845203,Shared room,19,1904,65,4.0,15,1.0,16.0,,48.237438,16.353326,2017-01-11 07:56:31.682810
16228137,105089127,Shared room,12,1202,0,0.0,2,1.0,27.0,,48.183378,16.342255,2017-01-11 07:56:31.679070
15204811,7258526,Shared room,07,0701,11,5.0,1,1.0,38.0,,48.206112,16.355055,2017-01-11 07:56:31.676875
15816863,102379440,Shared room,16,1602,0,0.0,2,1.0,24.0,,48.208647,16.336939,2017-01-11 07:56:31.674667
7782428,40949120,Shared room,21,2123,4,4.5,3,1.0,16.0,,48.255129,16.405654,2017-01-11 07:56:31.671416
7705641,16585800,Shared room,17,1702,59,4.5,4,1.0,18.0,,48.218165,16.332716,2017-01-11 07:56:29.975788
9995093,51348631,Shared room,04,0403,2,0.0,1,1.0,33.0,,48.194985,16.362864,2017-01-11 07:56:29.973551
10873473,56332186,Shared room,01,0103,58,4.5,4,1.0,33.0,,48.201313,16.375501,2017-01-11 07:56:29.971423
16141969,12143474,Shared room,04,0403,1,0.0,2,1.0,20.0,,48.187905,16.366148,2017-01-11 07:56:29.966445
5358412,27775775,Shared room,15,1503,162,4.5,2,1.0,33.0,,48.192785,16.332405,2017-01-11 07:56:29.963616
8462393,5874520,Shared room,11,1104,2,0.0,1,1.0,38.0,,48.174792,16.396498,2017-01-11 07:56:29.960731
13806191,63309150,Shared room,05,0503,0,0.0,1,1.0,14.0,,48.186016,16.355843,2017-01-11 07:56:29.958264
16613595,38385380,Shared room,13,1301,0,0.0,1,1.0,11.0,,48.184049,16.31186,2017-01-11 07:56:29.956126
13365850,75867518,Shared room,02,0204,2,0.0,1,1.0,21.0,,48.2213,16.382918,2017-01-11 07:56:29.953946
16001903,104017296,Shared room,10,1002,1,0.0,1,1.0,22.0,,48.176139,16.383006,2017-01-11 07:56:29.951871
10788780,55824722,Shared room,04,0403,13,5.0,2,1.0,36.0,,48.195288,16.366686,2017-01-11 07:56:29.948975
181694,870924,Shared room,10,1022,36,4.5,1,1.0,29.0,,48.177533,16.378736,2017-01-11 07:56:29.946651
8319817,43749526,Shared room,19,1910,14,5.0,1,1.0,33.0,,48.243279,16.319108,2017-01-11 07:56:29.944485
14448740,83902260,Shared room,10,1001,27,4.5,1,1.0,13.0,,48.183233,16.372863,2017-01-11 07:56:29.942281
13273076,16345210,Shared room,04,0402,38,5.0,2,1.0,26.0,,48.195592,16.372838,2017-01-11 07:56:29.940120
13090198,56332186,Shared room,01,0103,46,5.0,4,1.0,33.0,,48.201537,16.375951,2017-01-11 07:56:29.938102
7699975,16585800,Shared room,17,1702,73,4.5,5,1.0,26.0,,48.21781,16.333067,2017-01-11 07:56:29.935312
14757170,34168790,Shared room,05,0501,10,5.0,1,1.0,19.0,,48.193645,16.357905,2017-01-11 07:56:29.932685
6177997,31988815,Entire home/apt,05,0504,0,0.0,10,4.0,327.0,,48.187452,16.342725,2017-01-11 07:55:17.587028
13029801,71074913,Entire home/apt,01,0102,7,4.5,6,3.0,162.0,,48.206688,16.376507,2017-01-11 07:52:26.591419
8709787,35194863,Entire home/apt,01,0102,8,4.5,4,1.0,212.0,,48.204508,16.375869,2017-01-11 07:51:19.223136
13731590,80326535,Entire home/apt,01,0106,0,0.0,4,1.0,194.0,,48.211103,16.368177,2017-01-11 07:51:07.030946
5711361,675182,Entire home/apt,17,1703,3,5.0,8,2.0,202.0,,48.224375,16.318576,2017-01-11 07:51:03.552667
13246965,71074913,Entire home/apt,01,0103,6,5.0,6,1.0,162.0,,48.201412,16.366517,2017-01-11 07:50:11.133744
13030098,71074913,Entire home/apt,01,0101,7,5.0,6,3.0,162.0,,48.208789,16.376703,2017-01-11 07:49:57.607923
14478393,1446342,Entire home/apt,09,0901,5,4.5,4,2.0,162.0,,48.222846,16.356026,2017-01-11 07:49:45.400892
13678306,23643686,Entire home/apt,01,0106,13,5.0,6,2.0,163.0,,48.212296,16.368889,2017-01-11 07:49:43.336364
16105220,104994778,Entire home/apt,04,0404,0,0.0,4,2.0,141.0,,48.186567,16.366928,2017-01-11 07:49:06.455240
3362890,5858468,Entire home/apt,06,0601,0,0.0,3,5.0,814.0,,48.20149,16.360155,2017-01-11 07:42:56.371950
13160303,46205930,Entire home/apt,20,2003,0,0.0,11,4.0,397.0,,48.229477,16.371843,2017-01-11 07:42:53.354363
16374452,30969382,Entire home/apt,01,0104,0,0.0,8,3.0,325.0,,48.207087,16.358581,2017-01-11 07:42:51.888008
4897684,25180477,Entire home/apt,20,2003,8,4.5,16,1.0,418.0,,48.232895,16.374737,2017-01-11 07:42:51.881389
6930903,4042594,Entire home/apt,21,2127,4,5.0,10,3.0,478.0,,48.244943,16.41143,2017-01-11 07:42:50.664824
14767045,17532419,Entire home/apt,01,0107,1,0.0,4,2.0,428.0,,48.208431,16.369716,2017-01-11 07:42:50.657020
6357514,33119431,Entire home/apt,15,1501,0,0.0,10,2.0,435.0,,48.203364,16.328069,2017-01-11 07:42:50.652173
5832243,30273625,Entire home/apt,15,1501,0,0.0,6,3.0,325.0,,48.202892,16.328377,2017-01-11 07:42:50.649963
483221,2391996,Entire home/apt,12,1206,0,0.0,5,2.0,217.0,,48.179543,16.321224,2017-01-11 07:42:48.610188
3072203,15633094,Entire home/apt,02,0205,0,0.0,4,2.0,239.0,,48.215845,16.387243,2017-01-11 07:42:46.472752
15539299,23443905,Entire home/apt,03,0306,0,0.0,6,2.0,228.0,,48.195684,16.407367,2017-01-11 07:42:44.763440
16552910,76893859,Entire home/apt,07,0702,0,0.0,7,2.0,217.0,,48.20086,16.352875,2017-01-11 07:42:43.471035
16311056,102495455,Entire home/apt,01,0106,1,0.0,4,1.0,261.0,,48.211984,16.371065,2017-01-11 07:42:40.294781
601111,2974889,Entire home/apt,03,0301,1,0.0,5,2.0,190.0,,48.20941,16.395076,2017-01-11 07:42:36.249955
6623233,9556855,Entire home/apt,07,0701,2,0.0,4,2.0,179.0,,48.204733,16.352228,2017-01-11 07:42:31.822626
1946728,10068702,Entire home/apt,01,0101,12,4.5,6,3.0,183.0,,48.208942,16.372879,2017-01-11 07:42:29.936894
13030521,71074913,Entire home/apt,01,0101,4,5.0,6,2.0,162.0,,48.208457,16.377059,2017-01-11 07:42:29.934503
13026885,71074913,Entire home/apt,01,0107,10,4.5,8,3.0,173.0,,48.210733,16.373784,2017-01-11 07:42:29.928661
13965918,7147147,Entire home/apt,01,0105,1,0.0,8,3.0,163.0,,48.215712,16.369567,2017-01-11 07:42:29.915300
15221117,70940743,Entire home/apt,02,0204,0,0.0,3,1.0,173.0,,48.215328,16.378662,2017-01-11 07:42:29.908409
2654911,305673,Entire home/apt,01,0106,13,5.0,4,1.0,179.0,,48.212828,16.3694,2017-01-11 07:42:29.176808
5954416,13951194,Entire home/apt,02,0202,4,4.5,4,1.0,163.0,,48.220745,16.389485,2017-01-11 07:42:27.835829
4876659,25087787,Entire home/apt,01,0103,6,4.5,3,2.0,146.0,,48.201795,16.366064,2017-01-11 07:42:27.380344
4096551,305673,Entire home/apt,02,0204,14,4.5,6,2.0,152.0,,48.215984,16.376234,2017-01-11 07:42:27.376505
16420992,10528208,Entire home/apt,03,0304,0,0.0,3,2.0,163.0,,48.190955,16.385594,2017-01-11 07:42:26.004738
835568,4361476,Entire home/apt,07,0702,14,5.0,3,1.0,164.0,,48.200953,16.351803,2017-01-11 07:42:25.994526
15924418,5126903,Entire home/apt,10,1008,0,0.0,7,1.0,163.0,,48.175011,16.356419,2017-01-11 07:42:25.992236
16682794,6135714,Entire home/apt,09,0905,0,0.0,6,3.0,152.0,,48.217482,16.364552,2017-01-11 07:42:24.286563
353770,1792056,Entire home/apt,05,0502,1,0.0,7,2.0,163.0,,48.183787,16.364208,2017-01-11 07:42:23.008332
10675911,50998161,Entire home/apt,01,0105,17,5.0,4,2.0,151.0,,48.214016,16.368756,2017-01-11 07:42:22.131104
11857929,54849510,Entire home/apt,21,2127,1,0.0,6,2.0,151.0,,48.244866,16.404611,2017-01-11 07:42:21.457826
12839227,33098818,Entire home/apt,16,1601,5,5.0,4,2.0,163.0,,48.213236,16.338103,2017-01-11 07:42:21.445370
430037,1391676,Entire home/apt,01,0106,15,4.5,7,1.0,163.0,,48.210544,16.369267,2017-01-11 07:42:19.981187
4138242,9922265,Entire home/apt,04,0402,38,5.0,4,2.0,184.0,,48.195816,16.369864,2017-01-11 07:42:18.800582
15671956,101211568,Entire home/apt,15,1502,3,4.5,6,3.0,163.0,,48.198537,16.332091,2017-01-11 07:42:18.783075
16067906,3966509,Entire home/apt,01,0104,15,5.0,6,2.0,185.0,,48.210095,16.356362,2017-01-11 07:42:17.916460
7655531,13951194,Entire home/apt,02,0207,10,4.5,6,2.0,152.0,,48.22264,16.402867,2017-01-11 07:42:17.890643
9019259,1867872,Entire home/apt,03,0303,6,5.0,6,2.0,156.0,,48.193126,16.38504,2017-01-11 07:42:16.413690
6578690,959758,Entire home/apt,22,2228,15,4.5,12,4.0,130.0,,48.214522,16.513833,2017-01-11 07:42:13.005813
573333,2118680,Entire home/apt,07,0703,29,5.0,6,3.0,130.0,,48.201698,16.345777,2017-01-11 07:42:12.998248
14725800,809077,Entire home/apt,04,0403,0,0.0,16,7.0,130.0,,48.19316,16.365426,2017-01-11 07:42:12.995966
10868952,9158703,Entire home/apt,03,0303,1,0.0,4,2.0,141.0,,48.19933,16.378937,2017-01-11 07:42:12.981352
7377409,12857232,Entire home/apt,03,0303,4,5.0,3,1.0,130.0,,48.198918,16.381981,2017-01-11 07:42:11.444243
6981534,35470128,Entire home/apt,06,0601,2,0.0,5,2.0,130.0,,48.196685,16.354669,2017-01-11 07:42:08.169493
3526297,5903756,Entire home/apt,05,0504,23,4.0,10,3.0,141.0,,48.187066,16.347205,2017-01-11 07:42:07.572904
2915209,6029511,Entire home/apt,06,0603,11,5.0,4,2.0,130.0,,48.194051,16.347511,2017-01-11 07:42:07.550354
5635677,29176864,Entire home/apt,09,0902,4,4.5,5,2.0,130.0,,48.224372,16.364423,2017-01-11 07:42:03.914700
15107171,95685455,Entire home/apt,01,0107,5,5.0,4,1.0,125.0,,48.210583,16.372038,2017-01-11 07:42:03.895049
15386732,98362105,Entire home/apt,04,0402,5,5.0,4,2.0,130.0,,48.189707,16.38015,2017-01-11 07:42:02.860155
6289016,23592554,Entire home/apt,06,0601,21,4.5,5,2.0,127.0,,48.198239,16.357808,2017-01-11 07:42:00.659739
9264359,9865820,Entire home/apt,13,1303,21,5.0,4,1.0,55.0,,48.188712,16.290464,2017-01-11 07:29:43.035275
14798129,43187951,Entire home/apt,05,0502,1,0.0,3,1.0,43.0,,48.183218,16.358984,2017-01-11 07:29:11.236138
11649377,43187951,Entire home/apt,05,0502,39,4.5,4,1.0,43.0,,48.18337,16.359366,2017-01-11 07:29:03.282446
16434154,2764320,Entire home/apt,06,0602,1,0.0,3,0.0,43.0,,48.190368,16.339272,2017-01-11 07:29:01.924997
15396021,98486612,Entire home/apt,01,0104,0,0.0,9,4.0,364.0,,48.212478,16.36299,2017-01-11 07:28:45.180344
1920691,4331202,Entire home/apt,01,0103,9,5.0,6,2.0,309.0,,48.204777,16.36891,2017-01-11 07:28:45.177885
399918,1996189,Entire home/apt,01,0103,18,4.5,5,3.0,320.0,,48.203174,16.371852,2017-01-11 07:28:43.694919
5925237,30767112,Entire home/apt,07,0705,0,0.0,4,2.0,325.0,,48.204971,16.345192,2017-01-11 07:28:42.396003
5542616,28739730,Entire home/apt,17,1703,0,0.0,4,2.0,346.0,,48.223155,16.315506,2017-01-11 07:28:42.393300
10891121,2414813,Entire home/apt,03,0301,1,0.0,13,5.0,407.0,,48.209383,16.390469,2017-01-11 07:28:42.381494
14001339,83524072,Entire home/apt,08,0802,0,0.0,2,1.0,217.0,,48.211296,16.34841,2017-01-11 07:28:39.929287
1221660,3548611,Entire home/apt,16,1609,13,5.0,6,3.0,239.0,,48.214015,16.290414,2017-01-11 07:28:39.926463
6803090,32741209,Entire home/apt,01,0104,0,0.0,2,1.0,304.0,,48.213943,16.357154,2017-01-11 07:28:39.920550
16626378,108811659,Entire home/apt,19,1906,0,0.0,8,3.0,212.0,,48.251444,16.33188,2017-01-11 07:28:39.916609
16627756,108811659,Entire home/apt,19,1906,0,0.0,8,3.0,212.0,,48.251219,16.332076,2017-01-11 07:28:39.914334
4911627,25292615,Entire home/apt,15,1502,0,0.0,4,1.0,217.0,,48.199781,16.331836,2017-01-11 07:28:38.320482
10225782,27418894,Entire home/apt,06,0603,0,0.0,4,1.0,217.0,,48.197146,16.34966,2017-01-11 07:28:38.317588
11137336,13802615,Entire home/apt,03,0303,32,4.5,6,3.0,216.0,,48.199247,16.37929,2017-01-11 07:28:38.303422
10003299,51077641,Entire home/apt,01,0102,29,4.5,10,4.0,244.0,,48.210892,16.381816,2017-01-11 07:28:38.300969
4522751,1446342,Entire home/apt,01,0103,56,4.5,6,3.0,303.0,,48.201972,16.367709,2017-01-11 07:28:36.837654
16155148,1446342,Entire home/apt,01,0104,1,0.0,6,2.0,216.0,,48.213216,16.362529,2017-01-11 07:28:36.835091
5779198,13951194,Entire home/apt,02,0201,4,4.5,8,3.0,249.0,,48.222381,16.389576,2017-01-11 07:28:36.832732
13951140,11790869,Entire home/apt,01,0101,0,0.0,6,3.0,239.0,,48.20585,16.374491,2017-01-11 07:28:36.827971
16593733,108811659,Entire home/apt,19,1906,0,0.0,8,3.0,212.0,,48.251359,16.33144,2017-01-11 07:28:36.824758
10842716,13951194,Entire home/apt,02,0202,2,0.0,8,3.0,249.0,,48.22052,16.389368,2017-01-11 07:28:36.821571
14829106,11790869,Entire home/apt,01,0106,1,0.0,4,1.0,217.0,,48.213141,16.369399,2017-01-11 07:28:36.815842
15209138,8632750,Entire home/apt,01,0103,4,4.5,9,3.0,261.0,,48.201629,16.368679,2017-01-11 07:28:36.810381
9367191,30229964,Entire home/apt,01,0107,0,0.0,4,0.0,217.0,,48.210795,16.374747,2017-01-11 07:28:36.801487
5138209,518644,Entire home/apt,05,0501,19,4.5,10,3.0,244.0,,48.195628,16.359163,2017-01-11 07:28:35.406731
9128842,27775775,Entire home/apt,20,2002,5,5.0,16,3.0,239.0,,48.237473,16.384339,2017-01-11 07:28:35.398997
4682004,13951194,Entire home/apt,02,0202,19,4.5,8,3.0,249.0,,48.22131,16.387636,2017-01-11 07:28:35.394151
14924203,23443905,Entire home/apt,13,1307,2,0.0,8,2.0,217.0,,48.171597,16.295878,2017-01-11 07:28:35.388471
276941,1446461,Entire home/apt,01,0107,115,4.5,6,3.0,221.0,,48.212984,16.374396,2017-01-11 07:28:35.376048
16022078,1699878,Entire home/apt,07,0704,1,0.0,6,3.0,277.0,,48.20057,16.34075,2017-01-11 07:28:34.507534
14548387,15141601,Entire home/apt,09,0906,0,0.0,4,2.0,271.0,,48.215959,16.356337,2017-01-11 07:28:34.501679
16306405,106697605,Entire home/apt,04,0402,1,0.0,4,2.0,282.0,,48.188468,16.374677,2017-01-11 07:28:33.134523
6345278,33048023,Entire home/apt,15,1506,0,0.0,4,1.0,217.0,,48.19829,16.321012,2017-01-11 07:28:33.127017
2786553,4331202,Entire home/apt,23,2312,1,0.0,8,3.0,196.0,,48.139587,16.270526,2017-01-11 07:28:31.270176
3299666,1391676,Entire home/apt,01,0107,7,5.0,9,2.0,196.0,,48.20987,16.369692,2017-01-11 07:28:30.777509
4820453,435964,Entire home/apt,01,0101,0,0.0,4,2.0,196.0,,48.208725,16.376467,2017-01-11 07:28:29.051588
14679881,54441651,Entire home/apt,02,0204,0,0.0,6,2.0,196.0,,48.218868,16.381596,2017-01-11 07:28:29.044203
14070945,1446342,Entire home/apt,01,0101,5,5.0,4,2.0,195.0,,48.204252,16.37169,2017-01-11 07:28:27.335455
13662328,73509712,Entire home/apt,01,0101,5,5.0,4,2.0,201.0,,48.206559,16.374499,2017-01-11 07:28:27.332920
15749926,518644,Entire home/apt,05,0501,1,0.0,13,3.0,193.0,,48.19468,16.360858,2017-01-11 07:28:27.322640
9418805,48835142,Entire home/apt,01,0101,14,4.5,4,2.0,193.0,,48.207925,16.371872,2017-01-11 07:28:27.310546
12937850,54441651,Entire home/apt,02,0204,4,5.0,6,2.0,196.0,,48.21944,16.380372,2017-01-11 07:28:27.306311
9212030,47908125,Entire home/apt,05,0502,2,0.0,9,3.0,152.0,,48.182683,16.355501,2017-01-11 07:28:26.491231
4907842,25267255,Entire home/apt,18,1804,3,5.0,5,2.0,163.0,,48.234817,16.326921,2017-01-11 07:28:26.486340
4851722,24942290,Entire home/apt,07,0703,3,4.5,4,1.0,163.0,,48.197811,16.343377,2017-01-11 07:28:25.594428
612069,1867872,Entire home/apt,03,0304,4,4.5,6,2.0,173.0,,48.193224,16.385631,2017-01-11 07:28:25.585688
14496557,9158703,Entire home/apt,07,0701,2,0.0,4,2.0,152.0,,48.202271,16.349546,2017-01-11 07:28:25.583372
1957922,9556855,Entire home/apt,07,0701,0,0.0,2,1.0,152.0,,48.203529,16.350423,2017-01-11 07:28:25.580269
8307698,42507522,Entire home/apt,07,0702,2,0.0,5,4.0,163.0,,48.201767,16.353838,2017-01-11 07:28:25.577422
1941968,9556855,Entire home/apt,06,0601,9,5.0,4,2.0,179.0,,48.199149,16.359146,2017-01-11 07:28:25.572285
9145712,1435507,Entire home/apt,08,0801,12,5.0,6,2.0,184.0,,48.212221,16.349108,2017-01-11 07:28:24.600516
1599625,8527199,Entire home/apt,03,0301,0,0.0,3,1.0,164.0,,48.210837,16.387968,2017-01-11 07:28:23.872403
612292,1867872,Entire home/apt,03,0304,0,0.0,4,1.0,150.0,,48.193166,16.387116,2017-01-11 07:28:23.870074
612222,1867872,Entire home/apt,03,0303,8,4.5,6,2.0,173.0,,48.193909,16.384915,2017-01-11 07:28:23.855902
1398991,1280395,Entire home/apt,06,0603,0,0.0,5,2.0,174.0,,48.193258,16.344739,2017-01-11 07:28:23.849379
3174744,15839657,Entire home/apt,03,0309,0,0.0,4,1.0,184.0,,48.197351,16.393496,2017-01-11 07:28:22.321012
13965104,1630021,Entire home/apt,01,0102,0,0.0,4,2.0,168.0,,48.210398,16.380095,2017-01-11 07:28:22.317293
16146437,10868702,Entire home/apt,03,0304,0,0.0,2,1.0,163.0,,48.190659,16.387975,2017-01-11 07:28:22.309488
370582,1814038,Entire home/apt,09,0902,11,4.0,5,2.0,174.0,,48.227535,16.362959,2017-01-11 07:28:22.305557
13964932,1630021,Entire home/apt,01,0102,0,0.0,4,2.0,174.0,,48.210767,16.380986,2017-01-11 07:28:22.303218
3535511,2805424,Entire home/apt,01,0105,12,4.5,8,2.0,163.0,,48.215784,16.370244,2017-01-11 07:28:20.958218
6428693,33550749,Entire home/apt,13,1303,0,0.0,2,1.0,163.0,,48.189577,16.272858,2017-01-11 07:28:20.956006
11734765,7147147,Entire home/apt,01,0105,0,0.0,6,2.0,152.0,,48.216641,16.370801,2017-01-11 07:28:19.510683
2903888,14806567,Entire home/apt,03,0301,0,0.0,3,1.0,163.0,,48.209219,16.393789,2017-01-11 07:28:19.508020
10098696,11977352,Entire home/apt,04,0401,0,0.0,3,1.0,146.0,,48.198494,16.364774,2017-01-11 07:28:19.492744
4713352,2974889,Entire home/apt,03,0301,0,0.0,4,2.0,173.0,,48.210139,16.393307,2017-01-11 07:28:19.485393
16612361,108811659,Entire home/apt,19,1906,0,0.0,6,2.0,163.0,,48.251397,16.331981,2017-01-11 07:28:18.289392
16669719,30229964,Entire home/apt,01,0103,0,0.0,4,1.0,152.0,,48.201551,16.367529,2017-01-11 07:28:16.108252
9619177,8849915,Entire home/apt,02,0204,3,5.0,4,2.0,152.0,,48.21563,16.379229,2017-01-11 07:28:16.091100
5753180,20237174,Entire home/apt,07,0701,5,5.0,3,1.0,163.0,,48.203138,16.352312,2017-01-11 07:28:16.082034
4401743,22849214,Entire home/apt,13,1305,22,5.0,4,2.0,174.0,,48.179771,16.26697,2017-01-11 07:28:16.078773
5712776,29618909,Entire home/apt,15,1502,0,0.0,3,1.0,152.0,,48.198617,16.325455,2017-01-11 07:28:16.072548
13544111,66563786,Entire home/apt,09,0905,5,4.0,10,3.0,163.0,,48.215308,16.363127,2017-01-11 07:28:15.343574
1580171,8059575,Entire home/apt,09,0903,19,4.5,4,1.0,152.0,,48.217543,16.348272,2017-01-11 07:28:15.340527
15439163,5999129,Entire home/apt,18,1802,1,0.0,6,2.0,151.0,,48.227729,16.3358,2017-01-11 07:28:15.338003
13071487,12616879,Entire home/apt,06,0603,0,0.0,4,2.0,163.0,,48.194865,16.345563,2017-01-11 07:28:15.329411
14067813,15609700,Entire home/apt,02,0205,2,0.0,7,2.0,152.0,,48.218077,16.387153,2017-01-11 07:28:15.326997
